anchor,arm,bars_11-20_pct,bars_121+_pct,bars_1_pct,bars_21-60_pct,bars_2_pct,bars_3_pct,bars_4_pct,bars_5_pct,bars_6-10_pct,bars_61-120_pct,censored,censored_pct,events,median_bars,never_reached,never_reached_pct,p90_bars,population,reached,reached_pct,session,threshold,underpowered
R02,TREATED,7.3,0,37.96,2.19,16.79,11.68,5.11,2.19,15.33,0,2,1.46,137,2,0,0,10,POC,135,98.54,ALL_SESSIONS,3atr,false
R02,TREATED,25,0,8.33,0,8.33,0,8.33,0,33.33,0,2,16.67,12,7,0,0,17,POC,10,83.33,RTH_AFTERNOON,3atr,true
R02,TREATED,0,0,50,12.5,12.5,12.5,12.5,0,0,0,0,0,8,2,0,0,4,POC,8,100,RTH_MIDDAY,3atr,true
R02,TREATED,15.79,0,10.53,5.26,36.84,5.26,0,0,26.32,0,0,0,19,3,0,0,15,POC,19,100,RTH_MORNING,3atr,true
R02,TREATED,4.08,0,45.92,1.02,14.29,14.29,5.1,3.06,12.24,0,0,0,98,2,0,0,8,POC,98,100,RTH_OPEN,3atr,false
R03,TREATED,2.13,0,66.49,1.06,13.3,5.85,5.32,0.53,5.32,0,0,0,188,1,0,0,4,POC,188,100,ALL_SESSIONS,3atr,false
R03,TREATED,0,0,40,0,20,0,40,0,0,0,0,0,5,2,0,0,4,POC,5,100,RTH_AFTERNOON,3atr,true
R03,TREATED,22.22,0,55.56,11.11,0,11.11,0,0,0,0,0,0,9,1,0,0,14,POC,9,100,RTH_MIDDAY,3atr,true
R03,TREATED,0,0,83.33,0,16.67,0,0,0,0,0,0,0,6,1,0,0,1,POC,6,100,RTH_MORNING,3atr,true
R03,TREATED,1.19,0,67.26,0.6,13.69,5.95,4.76,0.6,5.95,0,0,0,168,1,0,0,4,POC,168,100,RTH_OPEN,3atr,false
R04,TREATED,0.98,0,82.84,0.49,8.82,3.43,2.45,0,0.98,0,0,0,204,1,0,0,2,POC,204,100,ALL_SESSIONS,3atr,false
R04,TREATED,0,0,0,50,50,0,0,0,0,0,0,0,2,26,0,0,2,POC,2,100,RTH_AFTERNOON,3atr,true
R04,TREATED,33.33,0,50,0,0,0,16.67,0,0,0,0,0,6,4,0,0,13,POC,6,100,RTH_MIDDAY,3atr,true
R04,TREATED,0,0,75,0,12.5,0,12.5,0,0,0,0,0,8,1,0,0,2,POC,8,100,RTH_MORNING,3atr,true
R04,TREATED,0,0,85.11,0,8.51,3.72,1.6,0,1.06,0,0,0,188,1,0,0,2,POC,188,100,RTH_OPEN,3atr,false
R05,TREATED,13.87,0,15.03,12.72,7.51,6.94,6.36,6.36,30.64,0,1,0.58,173,6,0,0,23,POC,172,99.42,ALL_SESSIONS,3atr,false
R05,TREATED,25,0,16.67,33.33,0,0,8.33,0,8.33,0,1,8.33,12,13,0,0,29,POC,11,91.67,RTH_AFTERNOON,3atr,true
R05,TREATED,29.41,0,0,11.76,5.88,5.88,11.76,0,35.29,0,0,0,17,10,0,0,17,POC,17,100,RTH_MIDDAY,3atr,true
R05,TREATED,11.11,0,16.67,11.11,8.33,7.64,5.56,7.64,31.94,0,0,0,144,6,0,0,21,POC,144,100,RTH_MORNING,3atr,false
ALL_ANCHORS,C01_NEUTRAL,11.23,8.62,14.62,16.45,7.57,5.74,6.79,5.74,15.14,6.01,5,1.31,383,8,3,0.78,106,NONPOC,375,97.91,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C01_NEUTRAL,2.13,51.06,2.13,14.89,0,0,0,0,4.26,25.53,0,0,47,122,0,0,405,NONPOC,47,100,ETH_EVENING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,10.34,20.69,3.45,24.14,0,0,0,0,10.34,17.24,1,3.45,29,44,3,10.34,175,NONPOC,25,86.21,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C01_NEUTRAL,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,NONPOC,0,0,OUT_OF_SESSION,5atr,true
ALL_ANCHORS,C01_NEUTRAL,10,0,10,30,10,0,0,0,25,0,3,15,20,10,0,0,29,NONPOC,17,85,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C01_NEUTRAL,20,0,4,32,0,8,12,8,16,0,0,0,25,12,0,0,32,NONPOC,25,100,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C01_NEUTRAL,17.05,2.27,7.95,21.59,4.55,4.55,6.82,6.82,23.86,4.55,0,0,88,9,0,0,43,NONPOC,88,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,9.83,0.58,25.43,9.25,13.29,9.25,9.83,8.09,13.29,1.16,0,0,173,4,0,0,21,NONPOC,173,100,RTH_OPEN,5atr,false
R01,C01_NEUTRAL,5.26,39.47,2.63,18.42,0,0,0,0,6.58,22.37,1,1.32,76,101,3,3.95,312,NONPOC,72,94.74,ALL_SESSIONS,5atr,false
R01,C01_NEUTRAL,2.13,51.06,2.13,14.89,0,0,0,0,4.26,25.53,0,0,47,122,0,0,405,NONPOC,47,100,ETH_EVENING,5atr,false
R01,C01_NEUTRAL,10.34,20.69,3.45,24.14,0,0,0,0,10.34,17.24,1,3.45,29,44,3,10.34,175,NONPOC,25,86.21,ETH_OVERNIGHT,5atr,true
R02,C01_NEUTRAL,18.6,1.16,10.47,18.6,9.3,4.65,3.49,11.63,18.6,2.33,1,1.16,86,8,0,0,28,NONPOC,85,98.84,ALL_SESSIONS,5atr,false
R02,C01_NEUTRAL,15.38,0,7.69,30.77,15.38,0,0,0,23.08,0,1,7.69,13,12,0,0,22,NONPOC,12,92.31,RTH_AFTERNOON,5atr,true
R02,C01_NEUTRAL,42.86,0,14.29,0,0,0,14.29,28.57,0,0,0,0,7,5,0,0,14,NONPOC,7,100,RTH_MIDDAY,5atr,true
R02,C01_NEUTRAL,20,0,0,30,10,0,10,0,20,10,0,0,10,14,0,0,48,NONPOC,10,100,RTH_MORNING,5atr,true
R02,C01_NEUTRAL,16.07,1.79,12.5,16.07,8.93,7.14,1.79,14.29,19.64,1.79,0,0,56,8,0,0,28,NONPOC,56,100,RTH_OPEN,5atr,false
R03,C01_NEUTRAL,8.65,0,22.12,11.54,12.5,5.77,16.35,4.81,17.31,0.96,0,0,104,4,0,0,21,NONPOC,104,100,ALL_SESSIONS,5atr,false
R03,C01_NEUTRAL,12.5,0,0,37.5,0,0,25,0,25,0,0,0,8,13,0,0,51,NONPOC,8,100,RTH_MIDDAY,5atr,true
R03,C01_NEUTRAL,7.69,0,15.38,15.38,7.69,0,7.69,7.69,38.46,0,0,0,13,7,0,0,17,NONPOC,13,100,RTH_MORNING,5atr,true
R03,C01_NEUTRAL,8.43,0,25.3,8.43,14.46,7.23,16.87,4.82,13.25,1.2,0,0,83,4,0,0,18,NONPOC,83,100,RTH_OPEN,5atr,false
R04,C01_NEUTRAL,2.33,0,41.86,4.65,13.95,16.28,4.65,4.65,11.63,0,0,0,43,2,0,0,10,NONPOC,43,100,ALL_SESSIONS,5atr,false
R04,C01_NEUTRAL,0,0,0,0,0,0,0,0,100,0,0,0,2,10,0,0,10,NONPOC,2,100,RTH_AFTERNOON,5atr,true
R04,C01_NEUTRAL,0,0,0,66.67,0,0,0,0,33.33,0,0,0,3,21,0,0,21,NONPOC,3,100,RTH_MIDDAY,5atr,true
R04,C01_NEUTRAL,0,0,50,0,0,25,0,0,25,0,0,0,4,3,0,0,3,NONPOC,4,100,RTH_MORNING,5atr,true
R04,C01_NEUTRAL,2.94,0,47.06,0,17.65,17.65,5.88,5.88,2.94,0,0,0,34,2,0,0,4,NONPOC,34,100,RTH_OPEN,5atr,false
R05,C01_NEUTRAL,17.57,2.7,5.41,25.68,2.7,6.76,5.41,6.76,18.92,4.05,3,4.05,74,12,0,0,43,NONPOC,71,95.95,ALL_SESSIONS,5atr,false
R05,C01_NEUTRAL,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,NONPOC,0,0,OUT_OF_SESSION,5atr,true
R05,C01_NEUTRAL,0,0,20,40,0,0,0,0,0,0,2,40,5,30,0,0,30,NONPOC,3,60,RTH_AFTERNOON,5atr,true
R05,C01_NEUTRAL,14.29,0,0,42.86,0,28.57,0,0,14.29,0,0,0,7,13,0,0,32,NONPOC,7,100,RTH_MIDDAY,5atr,true
R05,C01_NEUTRAL,19.67,3.28,4.92,22.95,3.28,4.92,6.56,8.2,21.31,4.92,0,0,61,12,0,0,49,NONPOC,61,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,10.51,9.66,15.06,17.9,7.67,7.1,4.55,4.55,13.92,5.68,3,0.85,352,8,9,2.56,120,NONPOC,340,96.59,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,2.44,63.41,0,17.07,0,0,0,0,0,17.07,0,0,41,137,0,0,355,NONPOC,41,100,ETH_EVENING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,3.57,10.71,3.57,32.14,0,3.57,3.57,0,3.57,21.43,1,3.57,28,46,4,14.29,120,NONPOC,23,82.14,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,31.58,0,5.26,15.79,5.26,0,0,0,15.79,0,2,10.53,19,16,3,15.79,26,NONPOC,14,73.68,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,24,0,0,16,8,8,4,8,16,12,0,0,25,13,1,4,31,NONPOC,24,96,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,15.58,3.9,2.6,31.17,6.49,1.3,3.9,5.19,25.97,2.6,0,0,77,12,1,1.3,45,NONPOC,76,98.7,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,6.79,1.23,30.25,9.88,11.73,12.96,6.79,6.17,12.96,1.23,0,0,162,3,0,0,22,NONPOC,162,100,RTH_OPEN,5atr,false
R01,C02_ACTIVITY_MATCHED,2.9,42.03,1.45,23.19,0,1.45,1.45,0,1.45,18.84,1,1.45,69,96,4,5.8,318,NONPOC,64,92.75,ALL_SESSIONS,5atr,false
R01,C02_ACTIVITY_MATCHED,2.44,63.41,0,17.07,0,0,0,0,0,17.07,0,0,41,137,0,0,355,NONPOC,41,100,ETH_EVENING,5atr,false
R01,C02_ACTIVITY_MATCHED,3.57,10.71,3.57,32.14,0,3.57,3.57,0,3.57,21.43,1,3.57,28,46,4,14.29,120,NONPOC,23,82.14,ETH_OVERNIGHT,5atr,true
R02,C02_ACTIVITY_MATCHED,13.75,3.75,8.75,20,8.75,11.25,5,6.25,18.75,2.5,0,0,80,8,1,1.25,36,NONPOC,79,98.75,ALL_SESSIONS,5atr,false
R02,C02_ACTIVITY_MATCHED,50,0,0,12.5,12.5,0,0,0,12.5,0,0,0,8,16,1,12.5,20,NONPOC,7,87.5,RTH_AFTERNOON,5atr,true
R02,C02_ACTIVITY_MATCHED,12.5,0,0,25,0,12.5,12.5,12.5,25,0,0,0,8,10,0,0,31,NONPOC,8,100,RTH_MIDDAY,5atr,true
R02,C02_ACTIVITY_MATCHED,10,10,0,30,10,10,0,0,30,0,0,0,10,12,0,0,45,NONPOC,10,100,RTH_MORNING,5atr,true
R02,C02_ACTIVITY_MATCHED,9.26,3.7,12.96,18.52,9.26,12.96,5.56,7.41,16.67,3.7,0,0,54,6,0,0,34,NONPOC,54,100,RTH_OPEN,5atr,false
R03,C02_ACTIVITY_MATCHED,9.57,0,25.53,9.57,12.77,10.64,7.45,7.45,14.89,2.13,0,0,94,4,0,0,21,NONPOC,94,100,ALL_SESSIONS,5atr,false
R03,C02_ACTIVITY_MATCHED,33.33,0,0,33.33,0,0,0,0,33.33,0,0,0,3,18,0,0,18,NONPOC,3,100,RTH_AFTERNOON,5atr,true
R03,C02_ACTIVITY_MATCHED,20,0,0,0,40,0,0,20,0,20,0,0,5,5,0,0,14,NONPOC,5,100,RTH_MIDDAY,5atr,true
R03,C02_ACTIVITY_MATCHED,25,0,0,16.67,0,0,8.33,8.33,33.33,8.33,0,0,12,12,0,0,36,NONPOC,12,100,RTH_MORNING,5atr,true
R03,C02_ACTIVITY_MATCHED,5.41,0,32.43,8.11,13.51,13.51,8.11,6.76,12.16,0,0,0,74,3,0,0,14,NONPOC,74,100,RTH_OPEN,5atr,false
R04,C02_ACTIVITY_MATCHED,11.63,0,44.19,2.33,13.95,9.3,4.65,2.33,11.63,0,0,0,43,2,0,0,11,NONPOC,43,100,ALL_SESSIONS,5atr,false
R04,C02_ACTIVITY_MATCHED,0,0,0,0,0,0,0,0,100,0,0,0,1,8,0,0,8,NONPOC,1,100,RTH_AFTERNOON,5atr,true
R04,C02_ACTIVITY_MATCHED,75,0,0,25,0,0,0,0,0,0,0,0,4,17,0,0,17,NONPOC,4,100,RTH_MIDDAY,5atr,true
R04,C02_ACTIVITY_MATCHED,0,0,25,0,50,0,0,0,25,0,0,0,4,2,0,0,2,NONPOC,4,100,RTH_MORNING,5atr,true
R04,C02_ACTIVITY_MATCHED,5.88,0,52.94,0,11.76,11.76,5.88,2.94,8.82,0,0,0,34,1,0,0,7,NONPOC,34,100,RTH_OPEN,5atr,false
R05,C02_ACTIVITY_MATCHED,15.15,3.03,3.03,31.82,3.03,1.52,3.03,4.55,21.21,4.55,2,3.03,66,15,4,6.06,51,NONPOC,60,90.91,ALL_SESSIONS,5atr,false
R05,C02_ACTIVITY_MATCHED,14.29,0,14.29,14.29,0,0,0,0,0,0,2,28.57,7,12,2,28.57,12,NONPOC,3,42.86,RTH_AFTERNOON,5atr,true
R05,C02_ACTIVITY_MATCHED,12.5,0,0,12.5,0,12.5,0,0,25,25,0,0,8,13,1,12.5,69,NONPOC,7,87.5,RTH_MIDDAY,5atr,true
R05,C02_ACTIVITY_MATCHED,15.69,3.92,1.96,37.25,3.92,0,3.92,5.88,23.53,1.96,0,0,51,17,1,1.96,46,NONPOC,50,98.04,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,10.68,10.94,16.41,13.8,6.25,6.77,4.69,5.73,16.67,5.47,4,1.04,384,8,6,1.56,131,NONPOC,374,97.4,ALL_SESSIONS,5atr,false
ALL_ANCHORS,TREATED,0,60.78,0,15.69,0,0,1.96,0,1.96,17.65,0,0,51,139,1,1.96,410,NONPOC,50,98.04,ETH_EVENING,5atr,false
ALL_ANCHORS,TREATED,11.54,19.23,7.69,11.54,0,0,3.85,3.85,7.69,15.38,2,7.69,26,56,3,11.54,148,NONPOC,21,80.77,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,TREATED,15.79,0,15.79,21.05,10.53,0,5.26,0,10.53,10.53,2,10.53,19,13,0,0,54,NONPOC,17,89.47,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,TREATED,25,0,10.71,21.43,0,3.57,3.57,7.14,17.86,7.14,0,0,28,13,1,3.57,43,NONPOC,27,96.43,RTH_MIDDAY,5atr,true
ALL_ANCHORS,TREATED,16.09,3.45,6.9,25.29,3.45,3.45,5.75,8.05,22.99,3.45,0,0,87,10,1,1.15,47,NONPOC,86,98.85,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,8.09,1.73,28.32,5.78,10.98,12.72,5.2,6.94,19.65,0.58,0,0,173,3,0,0,18,NONPOC,173,100,RTH_OPEN,5atr,false
R01,TREATED,3.9,46.75,2.6,14.29,0,0,2.6,1.3,3.9,16.88,2,2.6,77,122,4,5.19,357,NONPOC,71,92.21,ALL_SESSIONS,5atr,false
R01,TREATED,0,60.78,0,15.69,0,0,1.96,0,1.96,17.65,0,0,51,139,1,1.96,410,NONPOC,50,98.04,ETH_EVENING,5atr,false
R01,TREATED,11.54,19.23,7.69,11.54,0,0,3.85,3.85,7.69,15.38,2,7.69,26,56,3,11.54,148,NONPOC,21,80.77,ETH_OVERNIGHT,5atr,true
R02,TREATED,18.39,3.45,14.94,13.79,5.75,6.9,5.75,6.9,22.99,1.15,0,0,87,7,0,0,34,NONPOC,87,100,ALL_SESSIONS,5atr,false
R02,TREATED,18.18,0,18.18,27.27,9.09,0,9.09,0,9.09,9.09,0,0,11,13,0,0,54,NONPOC,11,100,RTH_AFTERNOON,5atr,true
R02,TREATED,28.57,0,28.57,0,0,0,0,14.29,28.57,0,0,0,7,6,0,0,13,NONPOC,7,100,RTH_MIDDAY,5atr,true
R02,TREATED,10,10,0,30,0,10,20,0,20,0,0,0,10,17,0,0,35,NONPOC,10,100,RTH_MORNING,5atr,true
R02,TREATED,18.64,3.39,15.25,10.17,6.78,8.47,3.39,8.47,25.42,0,0,0,59,7,0,0,23,NONPOC,59,100,RTH_OPEN,5atr,false
R03,TREATED,6.8,0.97,25.24,7.77,12.62,15.53,5.83,6.8,16.5,1.94,0,0,103,3,0,0,18,NONPOC,103,100,ALL_SESSIONS,5atr,false
R03,TREATED,22.22,0,11.11,33.33,0,0,11.11,11.11,0,11.11,0,0,9,14,0,0,56,NONPOC,9,100,RTH_MIDDAY,5atr,true
R03,TREATED,25,0,8.33,8.33,8.33,8.33,8.33,8.33,25,0,0,0,12,7,0,0,13,NONPOC,12,100,RTH_MORNING,5atr,true
R03,TREATED,2.44,1.22,29.27,4.88,14.63,18.29,4.88,6.1,17.07,1.22,0,0,82,3,0,0,10,NONPOC,82,100,RTH_OPEN,5atr,false
R04,TREATED,4.76,0,42.86,2.38,9.52,4.76,7.14,7.14,21.43,0,0,0,42,2,0,0,9,NONPOC,42,100,ALL_SESSIONS,5atr,false
R04,TREATED,0,0,0,0,50,0,0,0,50,0,0,0,2,9,0,0,2,NONPOC,2,100,RTH_AFTERNOON,5atr,true
R04,TREATED,25,0,0,25,0,0,0,0,50,0,0,0,4,18,0,0,18,NONPOC,4,100,RTH_MIDDAY,5atr,true
R04,TREATED,0,0,50,0,0,0,0,25,25,0,0,0,4,5,0,0,5,NONPOC,4,100,RTH_MORNING,5atr,true
R04,TREATED,3.12,0,50,0,9.38,6.25,9.38,6.25,15.62,0,0,0,32,2,0,0,7,NONPOC,32,100,RTH_OPEN,5atr,false
R05,TREATED,17.33,2.67,5.33,28,2.67,2.67,2.67,6.67,20,6.67,2,2.67,75,13,2,2.67,59,NONPOC,71,94.67,ALL_SESSIONS,5atr,false
R05,TREATED,16.67,0,16.67,16.67,0,0,0,0,0,16.67,2,33.33,6,32,0,0,32,NONPOC,4,66.67,RTH_AFTERNOON,5atr,true
R05,TREATED,25,0,0,25,0,12.5,0,0,12.5,12.5,0,0,8,18,1,12.5,22,NONPOC,7,87.5,RTH_MIDDAY,5atr,true
R05,TREATED,16.39,3.28,4.92,29.51,3.28,1.64,3.28,8.2,22.95,4.92,0,0,61,13,1,1.64,58,NONPOC,60,98.36,RTH_MORNING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,10.05,7.78,27.39,13.28,9.69,6.46,4.43,3.71,10.41,5.14,10,1.2,836,5,4,0.48,95,POC,822,98.33,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C01_NEUTRAL,3.96,50.5,0.99,13.86,0,2.97,0,0.99,1.98,24.75,0,0,101,125,0,0,403,POC,101,100,ETH_EVENING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,6.82,20.45,2.27,34.09,4.55,2.27,0,0,4.55,13.64,3,6.82,44,49,2,4.55,192,POC,39,88.64,ETH_OVERNIGHT,5atr,false
ALL_ANCHORS,C01_NEUTRAL,16.67,0,3.33,20,6.67,6.67,0,6.67,6.67,3.33,7,23.33,30,13,2,6.67,56,POC,21,70,RTH_AFTERNOON,5atr,false
ALL_ANCHORS,C01_NEUTRAL,23.08,0,12.82,38.46,7.69,2.56,2.56,0,12.82,0,0,0,39,14,0,0,35,POC,39,100,RTH_MIDDAY,5atr,false
ALL_ANCHORS,C01_NEUTRAL,20.65,1.63,8.7,25,4.35,6.52,4.35,5.43,17.93,5.43,0,0,184,12,0,0,48,POC,184,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,5.71,0.46,46.8,3.42,15.07,7.99,6.39,4.11,9.82,0.23,0,0,438,2,0,0,10,POC,438,100,RTH_OPEN,5atr,false
R01,C01_NEUTRAL,4.83,41.38,1.38,20,1.38,2.76,0,0.69,2.76,21.38,3,2.07,145,102,2,1.38,334,POC,140,96.55,ALL_SESSIONS,5atr,false
R01,C01_NEUTRAL,3.96,50.5,0.99,13.86,0,2.97,0,0.99,1.98,24.75,0,0,101,125,0,0,403,POC,101,100,ETH_EVENING,5atr,false
R01,C01_NEUTRAL,6.82,20.45,2.27,34.09,4.55,2.27,0,0,4.55,13.64,3,6.82,44,49,2,4.55,192,POC,39,88.64,ETH_OVERNIGHT,5atr,false
R02,C01_NEUTRAL,10,3.08,16.15,14.62,10.77,10,8.46,3.08,18.46,2.31,3,2.31,130,6,1,0.77,40,POC,126,96.92,ALL_SESSIONS,5atr,false
R02,C01_NEUTRAL,0,0,0,30,10,0,0,0,10,10,3,30,10,38,1,10,41,POC,6,60,RTH_AFTERNOON,5atr,true
R02,C01_NEUTRAL,0,0,22.22,33.33,22.22,11.11,0,0,11.11,0,0,0,9,3,0,0,35,POC,9,100,RTH_MIDDAY,5atr,true
R02,C01_NEUTRAL,23.53,11.76,17.65,5.88,0,0,11.76,0,23.53,5.88,0,0,17,10,0,0,74,POC,17,100,RTH_MORNING,5atr,true
R02,C01_NEUTRAL,9.57,2.13,17.02,12.77,11.7,12.77,9.57,4.26,19.15,1.06,0,0,94,4,0,0,25,POC,94,100,RTH_OPEN,5atr,false
R03,C01_NEUTRAL,9.78,0,38.59,3.8,14.67,8.7,8.7,4.35,10.87,0,1,0.54,184,2,0,0,12,POC,183,99.46,ALL_SESSIONS,5atr,false
R03,C01_NEUTRAL,25,0,12.5,25,12.5,12.5,0,0,0,0,1,12.5,8,15,0,0,38,POC,7,87.5,RTH_AFTERNOON,5atr,true
R03,C01_NEUTRAL,25,0,25,25,12.5,0,12.5,0,0,0,0,0,8,11,0,0,22,POC,8,100,RTH_MIDDAY,5atr,true
R03,C01_NEUTRAL,14.29,0,14.29,0,28.57,14.29,14.29,0,14.29,0,0,0,7,3,0,0,8,POC,7,100,RTH_MORNING,5atr,true
R03,C01_NEUTRAL,8.07,0,41.61,1.86,14.29,8.7,8.7,4.97,11.8,0,0,0,161,2,0,0,10,POC,161,100,RTH_OPEN,5atr,false
R04,C01_NEUTRAL,3.47,0,64.36,0.99,15.84,4.95,2.48,3.47,4.46,0,0,0,202,1,0,0,5,POC,202,100,ALL_SESSIONS,5atr,false
R04,C01_NEUTRAL,0,0,0,33.33,0,33.33,0,33.33,0,0,0,0,3,5,0,0,5,POC,3,100,RTH_AFTERNOON,5atr,true
R04,C01_NEUTRAL,42.86,0,14.29,14.29,0,0,0,0,28.57,0,0,0,7,11,0,0,20,POC,7,100,RTH_MIDDAY,5atr,true
R04,C01_NEUTRAL,11.11,0,77.78,0,0,0,0,0,11.11,0,0,0,9,1,0,0,10,POC,9,100,RTH_MORNING,5atr,true
R04,C01_NEUTRAL,1.64,0,66.67,0,17.49,4.92,2.73,3.28,3.28,0,0,0,183,1,0,0,4,POC,183,100,RTH_OPEN,5atr,false
R05,C01_NEUTRAL,22.29,0.57,2.86,30.86,3.43,6.29,2.86,6.29,17.14,5.14,3,1.71,175,15,1,0.57,48,POC,171,97.71,ALL_SESSIONS,5atr,false
R05,C01_NEUTRAL,33.33,0,0,0,0,0,0,11.11,11.11,0,3,33.33,9,13,1,11.11,13,POC,5,55.56,RTH_AFTERNOON,5atr,true
R05,C01_NEUTRAL,26.67,0,0,60,0,0,0,0,13.33,0,0,0,15,26,0,0,38,POC,15,100,RTH_MIDDAY,5atr,true
R05,C01_NEUTRAL,21.19,0.66,3.31,29.8,3.97,7.28,3.31,6.62,17.88,5.96,0,0,151,13,0,0,48,POC,151,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,9.29,7.06,28.4,12.91,9.47,5.85,4.82,4.65,10.5,5.51,8,1.38,581,5,1,0.17,78,POC,572,98.45,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,3.23,53.23,0,16.13,0,3.23,3.23,0,0,20.97,0,0,62,139,0,0,288,POC,62,100,ETH_EVENING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,8.57,14.29,5.71,22.86,2.86,0,0,0,8.57,28.57,3,8.57,35,58,0,0,180,POC,32,91.43,ETH_OVERNIGHT,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,17.39,0,4.35,30.43,4.35,0,4.35,4.35,8.7,4.35,5,21.74,23,18,0,0,44,POC,18,78.26,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,12.5,0,12.5,41.67,8.33,0,8.33,4.17,8.33,4.17,0,0,24,15,0,0,35,POC,24,100,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,19.85,2.29,6.11,25.19,7.63,3.82,2.29,7.63,19.08,5.34,0,0,131,11,1,0.76,47,POC,130,99.24,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,5.23,0,49.35,2.29,13.4,8.82,6.54,4.9,9.48,0,0,0,306,2,0,0,9,POC,306,100,RTH_OPEN,5atr,false
R01,C02_ACTIVITY_MATCHED,5.15,39.18,2.06,18.56,1.03,2.06,2.06,0,3.09,23.71,3,3.09,97,102,0,0,285,POC,94,96.91,ALL_SESSIONS,5atr,false
R01,C02_ACTIVITY_MATCHED,3.23,53.23,0,16.13,0,3.23,3.23,0,0,20.97,0,0,62,139,0,0,288,POC,62,100,ETH_EVENING,5atr,false
R01,C02_ACTIVITY_MATCHED,8.57,14.29,5.71,22.86,2.86,0,0,0,8.57,28.57,3,8.57,35,58,0,0,180,POC,32,91.43,ETH_OVERNIGHT,5atr,false
R02,C02_ACTIVITY_MATCHED,20.41,0,14.29,12.24,11.22,5.1,10.2,8.16,14.29,2.04,2,2.04,98,6,0,0,32,POC,96,97.96,ALL_SESSIONS,5atr,false
R02,C02_ACTIVITY_MATCHED,30,0,0,30,10,0,0,0,10,0,2,20,10,17,0,0,42,POC,8,80,RTH_AFTERNOON,5atr,true
R02,C02_ACTIVITY_MATCHED,0,0,33.33,16.67,0,0,16.67,16.67,0,16.67,0,0,6,5,0,0,35,POC,6,100,RTH_MIDDAY,5atr,true
R02,C02_ACTIVITY_MATCHED,25,0,8.33,16.67,16.67,0,8.33,8.33,8.33,8.33,0,0,12,11,0,0,35,POC,12,100,RTH_MORNING,5atr,true
R02,C02_ACTIVITY_MATCHED,20,0,15.71,8.57,11.43,7.14,11.43,8.57,17.14,0,0,0,70,5,0,0,18,POC,70,100,RTH_OPEN,5atr,false
R03,C02_ACTIVITY_MATCHED,3.36,0,36.97,3.36,21.85,11.76,5.04,5.04,11.76,0,1,0.84,119,2,0,0,9,POC,118,99.16,ALL_SESSIONS,5atr,false
R03,C02_ACTIVITY_MATCHED,25,0,0,25,0,0,0,25,0,0,1,25,4,18,0,0,18,POC,3,75,RTH_AFTERNOON,5atr,true
R03,C02_ACTIVITY_MATCHED,20,0,0,40,40,0,0,0,0,0,0,0,5,12,0,0,25,POC,5,100,RTH_MIDDAY,5atr,true
R03,C02_ACTIVITY_MATCHED,0,0,28.57,0,42.86,0,0,14.29,14.29,0,0,0,7,2,0,0,5,POC,7,100,RTH_MORNING,5atr,true
R03,C02_ACTIVITY_MATCHED,1.94,0,40.78,0.97,20.39,13.59,5.83,3.88,12.62,0,0,0,103,2,0,0,7,POC,103,100,RTH_OPEN,5atr,false
R04,C02_ACTIVITY_MATCHED,0,0,70.34,1.38,9.66,6.9,4.83,3.45,2.76,0,0,0,145,1,1,0.69,4,POC,144,99.31,ALL_SESSIONS,5atr,false
