anchor,approach_side,arm,continued,continued_pct,evaluated_events,horizon_minutes,population,returned_inside,returned_inside_pct,session,threshold,underpowered
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,19,52.78,36,15,POC,30,83.33,ETH_EVENING,3atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,10,58.82,17,15,POC,13,76.47,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,17,45.95,37,15,POC,25,67.57,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,2,100,2,15,POC,1,50,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,4,57.14,7,15,POC,4,57.14,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,11,39.29,28,15,POC,20,71.43,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,16,37.21,43,15,POC,41,95.35,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,1,33.33,3,15,POC,3,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,1,50,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,2,15,POC,2,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,14,38.89,36,15,POC,34,94.44,RTH_OPEN,3atr,false
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,22,53.66,41,15,POC,37,90.24,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,1,100,1,15,POC,0,0,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,2,100,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,2,100,2,15,POC,2,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,17,47.22,36,15,POC,33,91.67,RTH_OPEN,3atr,false
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,20,46.51,43,15,POC,33,76.74,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,2,66.67,3,15,POC,3,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,3,50,6,15,POC,5,83.33,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,15,44.12,34,15,POC,25,73.53,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,111,49.55,224,15,POC,192,85.71,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,39.13,23,15,POC,21,91.3,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,45,20,15,POC,14,70,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,5,55.56,9,15,POC,7,77.78,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,8,50,16,15,POC,13,81.25,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,29,51.79,56,15,POC,47,83.93,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,51,51,100,15,POC,90,90,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,18,41.86,43,15,POC,35,81.4,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,39.13,23,15,POC,21,91.3,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,45,20,15,POC,14,70,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,33,63.46,52,15,POC,43,82.69,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,60,5,15,POC,4,80,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,50,6,15,POC,4,66.67,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,100,6,15,POC,5,83.33,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,21,60,35,15,POC,30,85.71,RTH_OPEN,3atr,false
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,28.95,38,15,POC,36,94.74,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,20,5,15,POC,4,80,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,10,33.33,30,15,POC,29,96.67,RTH_OPEN,3atr,false
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,27,61.36,44,15,POC,38,86.36,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,100,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,100,1,15,POC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,5,71.43,7,15,POC,5,71.43,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,20,57.14,35,15,POC,31,88.57,RTH_OPEN,3atr,false
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,22,46.81,47,15,POC,40,85.11,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,50,2,15,POC,1,50,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,57.14,7,15,POC,6,85.71,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,17,44.74,38,15,POC,33,86.84,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,88,55.7,158,15,POC,127,80.38,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,54.17,24,15,POC,16,66.67,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,8,61.54,13,15,POC,9,69.23,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,44.44,9,15,POC,7,77.78,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,7,87.5,8,15,POC,7,87.5,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,22,56.41,39,15,POC,27,69.23,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,34,52.31,65,15,POC,61,93.85,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,21,56.76,37,15,POC,25,67.57,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,54.17,24,15,POC,16,66.67,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,8,61.54,13,15,POC,9,69.23,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,16,61.54,26,15,POC,19,73.08,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,66.67,3,15,POC,2,66.67,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,66.67,6,15,POC,3,50,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,10,58.82,17,15,POC,14,82.35,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,16,59.26,27,15,POC,26,96.3,ALL_SESSIONS,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,2,15,POC,2,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,66.67,3,15,POC,3,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,100,2,15,POC,1,50,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,12,60,20,15,POC,20,100,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,41.94,31,15,POC,30,96.77,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,100,1,15,POC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,15,POC,1,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,12,42.86,28,15,POC,27,96.43,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,22,59.46,37,15,POC,27,72.97,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,66.67,3,15,POC,2,66.67,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,100,4,15,POC,3,75,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,16,53.33,30,15,POC,22,73.33,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,171,56.62,302,15,POC,256,84.77,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,17,50,34,15,POC,27,79.41,ETH_EVENING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,16,59.26,27,15,POC,18,66.67,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,4,36.36,11,15,POC,9,81.82,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,23,76.67,30,15,POC,25,83.33,RTH_MIDDAY,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,46,69.7,66,15,POC,53,80.3,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,65,48.51,134,15,POC,124,92.54,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,33,54.1,61,15,POC,45,73.77,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,17,50,34,15,POC,27,79.41,ETH_EVENING,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,16,59.26,27,15,POC,18,66.67,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,44,62.86,70,15,POC,53,75.71,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,TREATED,2,40,5,15,POC,3,60,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,5,62.5,8,15,POC,7,87.5,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,9,81.82,11,15,POC,7,63.64,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,28,60.87,46,15,POC,36,78.26,RTH_OPEN,3atr,false
R03,APPROACH_FROM_ABOVE,TREATED,32,53.33,60,15,POC,57,95,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,TREATED,1,50,2,15,POC,2,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,6,85.71,7,15,POC,6,85.71,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,4,100,4,15,POC,2,50,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,21,44.68,47,15,POC,47,100,RTH_OPEN,3atr,false
R04,APPROACH_FROM_ABOVE,TREATED,25,48.08,52,15,POC,50,96.15,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_ABOVE,TREATED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,4,100,4,15,POC,4,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,5,83.33,6,15,POC,4,66.67,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,16,39.02,41,15,POC,41,100,RTH_OPEN,3atr,false
R05,APPROACH_FROM_ABOVE,TREATED,37,62.71,59,15,POC,51,86.44,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_ABOVE,TREATED,1,33.33,3,15,POC,3,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,8,72.73,11,15,POC,8,72.73,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,28,62.22,45,15,POC,40,88.89,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,118,51.75,228,15,POC,188,82.46,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,23,63.89,36,15,POC,28,77.78,ETH_EVENING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,11,55,20,15,POC,13,65,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,4,36.36,11,15,POC,9,81.82,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,6,60,10,15,POC,7,70,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,19,42.22,45,15,POC,36,80,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,55,51.89,106,15,POC,95,89.62,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,TREATED,34,60.71,56,15,POC,41,73.21,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_BELOW,TREATED,23,63.89,36,15,POC,28,77.78,ETH_EVENING,3atr,false
R01,APPROACH_FROM_BELOW,TREATED,11,55,20,15,POC,13,65,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,22,53.66,41,15,POC,33,80.49,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_BELOW,TREATED,1,25,4,15,POC,3,75,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,4,50,8,15,POC,5,62.5,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,17,58.62,29,15,POC,25,86.21,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,20,47.62,42,15,POC,40,95.24,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,TREATED,0,0,2,15,POC,2,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,1,50,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,1,50,2,15,POC,2,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,18,50,36,15,POC,34,94.44,RTH_OPEN,3atr,false
R04,APPROACH_FROM_BELOW,TREATED,23,50,46,15,POC,41,89.13,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,TREATED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,1,50,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,2,100,2,15,POC,2,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,20,48.78,41,15,POC,36,87.8,RTH_OPEN,3atr,false
R05,APPROACH_FROM_BELOW,TREATED,19,44.19,43,15,POC,33,76.74,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_BELOW,TREATED,3,75,4,15,POC,3,75,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,4,66.67,6,15,POC,3,50,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,12,36.36,33,15,POC,27,81.82,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,87,52.41,166,30,NONPOC,141,84.94,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,10,58.82,17,30,NONPOC,14,82.35,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,35.71,14,30,NONPOC,10,71.43,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,6,85.71,7,30,NONPOC,4,57.14,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,10,55.56,18,30,NONPOC,13,72.22,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,23,53.49,43,30,NONPOC,40,93.02,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,33,49.25,67,30,NONPOC,60,89.55,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,15,48.39,31,30,NONPOC,24,77.42,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,10,58.82,17,30,NONPOC,14,82.35,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,35.71,14,30,NONPOC,10,71.43,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,25,59.52,42,30,NONPOC,35,83.33,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,4,100,4,30,NONPOC,1,25,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,4,66.67,6,30,NONPOC,4,66.67,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,62.5,8,30,NONPOC,7,87.5,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,12,50,24,30,NONPOC,23,95.83,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,19,46.34,41,30,NONPOC,36,87.8,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,2,33.33,6,30,NONPOC,5,83.33,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,2,33.33,6,30,NONPOC,6,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,15,51.72,29,30,NONPOC,25,86.21,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,11,55,20,30,NONPOC,18,90,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,100,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,100,1,30,NONPOC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,75,4,30,NONPOC,4,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,6,42.86,14,30,NONPOC,12,85.71,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,17,53.12,32,30,NONPOC,28,87.5,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,50,2,30,NONPOC,2,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,60,5,30,NONPOC,3,60,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,13,52,25,30,NONPOC,23,92,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,59,46.83,126,30,NONPOC,108,85.71,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,4,26.67,15,30,NONPOC,13,86.67,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,6,46.15,13,30,NONPOC,8,61.54,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,4,50,8,30,NONPOC,6,75,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,1,14.29,7,30,NONPOC,7,100,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,18,62.07,29,30,NONPOC,24,82.76,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,26,48.15,54,30,NONPOC,50,92.59,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,10,35.71,28,30,NONPOC,21,75,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,4,26.67,15,30,NONPOC,13,86.67,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,6,46.15,13,30,NONPOC,8,61.54,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,11,44,25,30,NONPOC,23,92,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,2,33.33,6,30,NONPOC,5,83.33,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,1,30,NONPOC,1,100,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,1,50,2,30,NONPOC,2,100,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,8,50,16,30,NONPOC,15,93.75,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,17,44.74,38,30,NONPOC,36,94.74,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,2,30,NONPOC,2,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,5,71.43,7,30,NONPOC,7,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,12,41.38,29,30,NONPOC,27,93.1,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,7,58.33,12,30,NONPOC,10,83.33,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,1,100,1,30,NONPOC,0,0,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,2,30,NONPOC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,6,66.67,9,30,NONPOC,8,88.89,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,14,60.87,23,30,NONPOC,18,78.26,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,1,100,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,1,50,2,30,NONPOC,2,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,12,60,20,30,NONPOC,15,75,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,68,45.64,149,30,NONPOC,128,85.91,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,23.08,13,30,NONPOC,13,100,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,56.25,16,30,NONPOC,14,87.5,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,66.67,3,30,NONPOC,2,66.67,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,7,43.75,16,30,NONPOC,14,87.5,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,18,52.94,34,30,NONPOC,29,85.29,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,29,43.28,67,30,NONPOC,56,83.58,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,12,41.38,29,30,NONPOC,27,93.1,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,23.08,13,30,NONPOC,13,100,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,56.25,16,30,NONPOC,14,87.5,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,12,32.43,37,30,NONPOC,33,89.19,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,100,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,33.33,6,30,NONPOC,5,83.33,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,44.44,9,30,NONPOC,6,66.67,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,5,23.81,21,30,NONPOC,21,100,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,19,52.78,36,30,NONPOC,29,80.56,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,100,1,30,NONPOC,0,0,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,50,4,30,NONPOC,4,100,RTH_MIDDAY,3atr,true
