accepted,atr_value,basin_high_index,basin_low_index,basin_width_ticks,code_sha,contract,distance_to_tpo_POC_atr,distance_to_tpo_VAH_atr,distance_to_tpo_VAL_atr,distance_to_volume_POC_atr,distance_to_volume_VAH_atr,distance_to_volume_VAL_atr,family,freeze_time,high_index,inside_tpo_value_area,inside_volume_value_area,left_valley_activity,low_index,maximum_width_ticks,minimum_width_ticks,overlaps_tpo_POC,overlaps_tpo_VAH,overlaps_tpo_VAL,overlaps_volume_POC,overlaps_volume_VAH,overlaps_volume_VAL,peak_activity_percentile,peak_price,peak_smoothed_activity,peak_to_valley_ratio,physical_zone_id,profile_id,reference_valley_activity,rejection_reason,right_valley_activity,session_date,smoothing_half_width_ticks,source_date,value_area_location,width_atr,width_points,width_ticks,year,zone_activity_density,zone_class,zone_high,zone_id,zone_low,zone_tpo,zone_tpo_density,zone_volume,zone_volume_density
false,1.457831166455116718363644342,34867,34857,11,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH0,0,11.06095161843039922871350928,14.31921643626260985422601589,0,15.0051669242272857753865436,14.31921643626260985422601589,opening_hour_rth,2019-12-30T10:30:00-05:00,34867,true,true,,34858,5,4,true,false,false,true,false,false,99.50859950859950859950859951,8715.625,3.90341194846136668071673107,,cc561386bec7916aeeed,69121598f4aa09d62a42,,WIDTH_EXCEEDS_MAXIMUM,,2019-12-30,2,2019-12-30,INSIDE_VALUE,1.714876219911689802901319269,2.5,10,2019,3.520412275095703629592070455553790569241,POC_BROAD_DISTRIBUTION,8717,69121598f4aa09d62a42-Z0034858,8714.5,159,3.721276595744680851063829787,10520.0230304995007321263548,3.330390060447637965803089884
false,2.293125070056803967789620037,30783,30768,16,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,34.88688909498437705169237059,39.19323946764651109401064758,1.580812162116479585154810542,0,21.53175186331067021159138497,12.59198653272092359209521501,full_overnight,2019-10-08T09:30:00-04:00,30783,false,true,,30768,9,4,false,false,false,true,false,false,99.36974789915966386554621849,7694.375,3.315329146142086783471783836,1.127871716631786732613907405,3146549d98781f9499d4,694461eaaceb99bff35c,2.93945587716553533928199252,WIDTH_EXCEEDS_MAXIMUM,2.93945587716553533928199252,2019-10-08,2,2019-10-08,INSIDE_VALUE,1.744344454749218852584618529,4,16,2019,3.149602683702519430982065492769009440269,POC_BROAD_DISTRIBUTION,7696,694461eaaceb99bff35c-Z0030768,7692,845,2.806290466622013842375530253,15198.58799328331025730698585,3.534914572520001877500803867
false,0.51736152955769633289402396,34480,34476,5,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH0,1.449663257028777100324063924,5.557042485276978884575578374,8.939590085010792118665060862,0,5.073821399600719851134223732,10.87247442771582825243047943,midnight,2019-12-19T09:30:00-05:00,34480,true,true,,34476,2,4,false,false,false,true,false,false,94.20289855072463768115942029,8619.625,2.210571622172200312107318244,,c78bce49615be0e0fbbe,6a18e1c4f495d75f7442,,WIDTH_EXCEEDS_MAXIMUM,,2019-12-19,2,2019-12-19,INSIDE_VALUE,2.416105428381295167206773206,1.25,5,2019,2.153059216866976245192230547008849333636,POC_BROAD_DISTRIBUTION,8620.25,6a18e1c4f495d75f7442-Z0034476,8619,400,2.344944774851316907391673747,6252.227056277056277056277057,1.976875549928362392562186351
false,3.130003969158297679241114157,26964,26940,25,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,0.07987210318689421170807718175,3.714052798190580844425588951,2.356227044013379245388276862,0,5.95047168742361877225175004,2.356227044013379245388276862,full_overnight,2019-01-18T09:30:00-05:00,26958,true,true,,26940,12,4,true,false,false,true,false,false,99.33774834437086092715231788,6738.125,4.649502236922504603333070167,,35ef28b505fd9e8c1804,6a427d6782763aec3730,,WIDTH_EXCEEDS_MAXIMUM,,2019-01-18,2,2019-01-18,INSIDE_VALUE,1.517569960550990022453466453,4.75,19,2019,4.042176655976922132851683073095982659501,POC_BROAD_DISTRIBUTION,6739.75,6a427d6782763aec3730-Z0026940,6735,1958,4.752885573738867633347265537,19342.5096276272746860982155,3.437741528725992906814034002
false,2.950521360534409395875085881,30364,30345,20,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQU9,0.1694615760753001772898735853,2.245365882997727349090825006,8.515444197783833908816147663,0,2.414827459073027526380698591,11.73521414321453727732374578,full_overnight,2019-08-28T09:30:00-04:00,30364,true,true,2.073353486678519820428699132,30345,11,4,true,false,false,true,false,false,98.73015873015873015873015873,7588.375,2.775489026100606443440454858,1.338647289974126353401682278,c1e89f12978eb7e5b354,6adcf07ff33479a306fa,2.073353486678519820428699132,WIDTH_EXCEEDS_MAXIMUM,,2019-08-28,2,2019-08-28,INSIDE_VALUE,1.694615760753001772898735853,5,20,2019,2.457435629664012700706996032051163628165,POC_BROAD_DISTRIBUTION,7591.25,6adcf07ff33479a306fa-Z0030345,7586.25,1747,2.768412315122245698762450951,22942.97090994688368102929175,2.181391059761810409631102233
false,1.750457315784218340401359706,26264,26250,15,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,0.5712792828381492461054313824,4.213184710931350690027556445,3.213445965964589509343051526,0,4.356004531640888001553914291,4.0703648902218133785011986,midnight,2019-01-10T09:30:00-05:00,26264,true,true,,26251,7,4,true,false,false,true,false,false,98.85714285714285714285714286,6564.375,3.235198211495202164736998589,1.109035106056542214383027113,304f48dede3e473bf19c,6afc985ccd62ebbf02b8,2.917128767004298279273898844,WIDTH_EXCEEDS_MAXIMUM,2.917128767004298279273898844,2019-01-10,2,2019-01-10,INSIDE_VALUE,1.999477489933522361369009838,3.5,14,2019,3.007499884717924300350838617612202740483,POC_BROAD_DISTRIBUTION,6566.25,6afc985ccd62ebbf02b8-Z0026251,6562.75,1316,3.020011015237745548008077841,14727.69276909228868233885849,2.995040584600738746469418241
false,1.623358623394939269548918206,29377,29365,13,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,26.18029028676331814918203492,33.95737651900771559938022764,2.079023052184145853023279243,0,16.2471801485501768514041452,12.39713745932027712358325771,full_overnight,2019-05-23T09:30:00-04:00,29377,true,true,,29365,6,4,false,false,false,true,false,false,99.57894736842105263157894737,7342.875,4.047146916507392839200668559,1.23141860204771684034081964,5a8bc434ab789d95d0f0,6b6c6d3de6b5df043d60,3.286572827288317972260480509,WIDTH_EXCEEDS_MAXIMUM,3.286572827288317972260480509,2019-05-23,2,2019-05-23,INSIDE_VALUE,2.002022198399547858466861494,3.25,13,2019,3.63434551140297280784516628844433484243,POC_BROAD_DISTRIBUTION,7344.5,6b6c6d3de6b5df043d60-Z0029365,7341.25,714,3.005929431784945092929883805,16945.08013741140062267424283,4.394137519193736277805006809
false,1.406444871184817729774513956,30002,29992,11,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,2.488544038737564524359251056,5.599224087159520179808314877,3.11068004842195565544906382,0,5.599224087159520179808314877,3.643939485294290910668903332,opening_hour_rth,2019-04-02T10:30:00-04:00,30002,true,true,,29992,5,4,false,false,false,true,false,false,98.24561403508771929824561404,7499.375,2.001727536189113102742735642,,9936fc0d6d72f99819e8,6be54e3fc5a32cc47471,,WIDTH_EXCEEDS_MAXIMUM,,2019-04-02,2,2019-04-02,INSIDE_VALUE,1.955284601865229269139411544,2.75,11,2019,1.891466523530794452314188994862980892907,POC_BROAD_DISTRIBUTION,7500.75,6be54e3fc5a32cc47471-Z0029992,7498,182,1.899478165339192529524855809,16572.70118374166328130522504,1.883488673321393044883599052
true,3.096993415326035022229302466,29892,29879,14,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,0.6457876177917060955965490222,4.560875050653924300150627469,8.919941470747940445427333369,0.08072345222396326194956862777,6.498237904029042586940274536,9.162111827419830231276039252,opening_hour_rth,2019-03-22T10:30:00-04:00,29888,true,true,1.992194764459650774188987191,29879,12,4,false,false,false,true,false,false,99.30795847750865051903114187,7470.875,2.084966527676851685719912984,1.046567617219074304435849766,e07d83a2b016c9f898c9,6c031c673cfb54abc0e1,1.992194764459650774188987191,,1.328329070826906124564147528,2019-03-22,2,2019-03-22,INSIDE_VALUE,0.8072345222396326194956862777,2.5,10,2019,1.888709325566069574046608027160334061855,POC_HVN_ZONE,7472.25,6c031c673cfb54abc0e1-Z0029879,7469.75,123,1.977030033370411568409343715,8423.680962244237368970084578,1.804334206496038155106175743
false,2.66044127069228650757703604,26431,26418,14,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,9.396937371030418215354634479,10.75949328982982885658105648,2.866065898164277555683163516,0,6.154993978024923931057285584,10.28964642127830794581332475,prior_rth,2019-01-09T16:00:00-05:00,26431,true,true,2.281803126044379421009372818,26418,10,4,false,false,false,true,false,false,99.70501474926253687315634218,6605.375,2.349869930800417611078706949,1.029830270622003845887700259,93d589af929aec622d9d,6c7487b9e8c8cc532fc1,2.281803126044379421009372818,WIDTH_EXCEEDS_MAXIMUM,,2019-01-10,2,2019-01-09,INSIDE_VALUE,1.315571231944258550149648827,3.5,14,2019,2.205864794713498004156384984136921072329,POC_BROAD_DISTRIBUTION,6608,6c7487b9e8c8cc532fc1-Z0026418,6604.5,792,2.161843567322092854727281511,35668.07594938995620720145218,2.25078241835222564830830206
false,2.801843368165274050550926853,27524,27506,19,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,4.99671043680346567705757641,9.770353443392490922103653872,5.576685755361010800287473671,0,10.9303040805075811685634484,3.881373285731263517000081675,prior_rth,2019-02-01T16:00:00-05:00,27521,true,true,,27507,11,4,false,false,false,true,false,false,99.6268656716417910447761194,6879.375,1.726848623885255831266764396,1.761761872700411017830758643,2a97ca24b5b7b83a7ad0,6c85d1444b1568bdfa46,0.980182765130658374857503172,WIDTH_EXCEEDS_MAXIMUM,0.980182765130658374857503172,2019-02-04,2,2019-02-01,INSIDE_VALUE,1.338404581286642592068993681,3.75,15,2019,1.511029956528293718934915395256590994028,POC_BROAD_DISTRIBUTION,6880.5,6c85d1444b1568bdfa46-Z0027507,6876.75,500,1.329760841520293738215738811,33404.79737912989487666545425,1.717009147987497473522505132
false,1.589500008853029504400360799,32272,32261,12,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0,13.13306063776824579475224952,4.639823818133691628086124082,0,15.64957525099329888117184224,4.639823818133691628086124082,prior_rth,2019-10-29T16:00:00-04:00,32272,true,true,,32262,6,4,true,false,false,true,false,false,99.59839357429718875502008032,8066.875,2.139228626004709100012317909,1.176445349660226344069395734,a8fb65b2b47679269422,6cdd3c91ac34760f4b51,1.81838334149779915899734195,WIDTH_EXCEEDS_MAXIMUM,1.81838334149779915899734195,2019-10-30,2,2019-10-29,INSIDE_VALUE,1.730103796592223996913469997,2.75,11,2019,1.922920076801018723701639682856006994393,POC_BROAD_DISTRIBUTION,8068.25,6cdd3c91ac34760f4b51-Z0032262,8065.5,458,2.127093669563919871675308688,21626.43698282306134232202732,1.738344518942832098057207309
false,1.38988595471190696029740666,27783,27773,11,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,0,9.443220830820271288901441473,18.43676447922052965928376669,0,13.40038003611638497186966457,22.75366543045265367706728279,prior_rth,2019-02-04T16:00:00-05:00,27783,true,true,,27773,5,4,true,false,false,true,false,false,99.72144846796657381615598886,6944.625,4.947653368373401097827469816,,e19830b490198318f25b,6d70f8c64c184c97881d,,WIDTH_EXCEEDS_MAXIMUM,,2019-02-05,2,2019-02-04,INSIDE_VALUE,1.978579602648056841484111547,2.75,11,2019,4.448641851569719125351462090644493687395,POC_BROAD_DISTRIBUTION,6946,6d70f8c64c184c97881d-Z0027773,6943.25,702,4.932341716410607691554946667,33442.41323796004775948240748,4.012376972522425703664725502
false,1.63599040648066528570313029,31476,31464,13,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0,9.397976870215655019340242981,3.285471588774578583996995514,0,8.786726342071547375805918234,2.827033692666497851346251954,full_overnight,2019-09-17T09:30:00-04:00,31476,true,true,,31464,6,4,true,false,false,true,false,false,99.47643979057591623036649215,7867.625,3.065062116797040962682694014,,3765ac5632bbebedf72e,6d8c9bff1f1d19e35abe,,WIDTH_EXCEEDS_MAXIMUM,,2019-09-17,2,2019-09-17,INSIDE_VALUE,1.986564216468349841486555427,3.25,13,2019,2.749806199024861184289636379714461488067,POC_BROAD_DISTRIBUTION,7869.25,6d8c9bff1f1d19e35abe-Z0031464,7866,1266,2.864253393665158371040723983,14486.79950958578268375382202,2.639931979802871310766349438
false,1.286948691563542711931525287,29469,29459,11,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,0.5827738160165563766670368775,12.14112116701159118056326828,7.478930638879140167226973262,0,16.41479581779967127612153872,7.478930638879140167226973262,full_overnight,2019-03-19T09:30:00-04:00,29466,true,true,,29459,5,4,true,false,false,true,false,false,97.43589743589743589743589744,7366.125,3.276049044582191968673124031,,be7a118126fca1388d6a,6e1c7b13793bc3cf297b,,WIDTH_EXCEEDS_MAXIMUM,,2019-03-19,2,2019-03-19,INSIDE_VALUE,1.55406350937748367111209834,2,8,2019,3.156950315987933019064423772095584778713,POC_BROAD_DISTRIBUTION,7366.75,6e1c7b13793bc3cf297b-Z0029459,7364.75,728,3.871284428688301063539678211,7262.785808635808635808635808,2.574426002842984592421079007
true,3.062455094112725960638603087,33792,33780,13,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0.7347046506332150359595514674,2.571466277216252625858430136,6.571524930663756710527099236,0,2.653100127286609852076158077,6.734792630804471162962555118,full_overnight,2019-12-02T09:30:00-05:00,33791,true,true,2.538736405821383673951734431,33780,12,4,false,false,false,true,false,false,99.49748743718592964824120603,8446.625,3.272652721709029179939897938,1.289087246003467603708643564,db46c3416cb26f062402,6e48456bec25eb9c421d,2.538736405821383673951734431,,2.239213707618565750101201892,2019-12-02,2,2019-12-02,INSIDE_VALUE,0.9796062008442867146127352899,3,12,2019,2.773751336560467473880674473312347785262,POC_HVN_ZONE,8448,6e48456bec25eb9c421d-Z0033780,8445,761,2.855184766214177978883861237,14424.47824675324675324675326,2.694640489859578863870806061
false,2.180298823711373446730082687,33289,33275,15,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0.114663181615831041193434071,1.891942496661212179691662172,16.68349292510341649364465733,0,1.777279315045381138498228101,16.33950338025592337006435512,prior_rth,2019-11-18T16:00:00-05:00,33286,true,true,,33278,8,4,true,false,false,true,false,false,99.62406015037593984962406015,8320.875,2.212047174562208786758496344,2.220780691694776293870277573,badc37a2693edabccb7c,6e83da60cae789617a9b,0.996067366235113214788184561,WIDTH_EXCEEDS_MAXIMUM,0.996067366235113214788184561,2019-11-19,2,2019-11-18,INSIDE_VALUE,1.031968634542479370740906639,2.25,9,2019,1.945386067347621410187621636234603332034,POC_BROAD_DISTRIBUTION,8321.75,6e83da60cae789617a9b-Z0033278,8319.5,291,2.189579090291921249151391717,14758.92508741258741258741258,1.728426695253871695091635414
false,1.508760369134190701614468953,30242,30230,13,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0,14.00156077278374001100404289,1.905537856651041539959130098,0,13.50446394061390308753644374,2.568333632877490771249262306,midnight,2019-10-03T09:30:00-04:00,30242,true,true,,30231,6,4,true,false,false,true,false,false,98.89502762430939226519337017,7559.125,2.134966564912294121254776483,,ca11777c31fe26490800,6eb28b20ff7681085ff8,,WIDTH_EXCEEDS_MAXIMUM,,2019-10-03,2,2019-10-03,INSIDE_VALUE,1.988387328679347693870396624,3,12,2019,1.910017468307760477006938437836255565961,POC_BROAD_DISTRIBUTION,7560.75,6eb28b20ff7681085ff8-Z0030231,7557.75,737,1.810196493513542854041144222,11139.65780361522386020972641,2.015342943328651024622535623
false,0.2814451253936739321420217181,34937,34935,3,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH0,54.18463005414971612999910402,4.885499431111859651065492985,76.83558196203197451221184422,0,32.42195077010597768434372617,53.74049374223045616172042283,midnight,2019-12-23T09:30:00-05:00,34937,false,true,,34935,1,4,false,false,false,true,false,false,95.93495934959349593495934959,8734.125,2.082138288802968809379736868,,7a2d650689f02dc4c923,6eda577a90715666817f,,BASIN_TOO_NARROW,,2019-12-23,2,2019-12-23,INSIDE_VALUE,2.664817871515559809672087083,0.75,3,2019,2.174208368696040965262796624917932186462,POC_HVN_ZONE,8734.5,6eda577a90715666817f-Z0034935,8733.75,99,2.127358490566037735849056604,2093.750754147812971342383107,2.222090001036972764160222287
false,1.891096881598569237907013145,31604,31591,14,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,1.982976142835196967042825823,1.652480119029330805869021519,12.22835288081704796343075924,0,2.710067395208102521625195291,19.76366222359079643819349737,midnight,2019-09-19T09:30:00-04:00,31601,true,true,1.968240310668223742578497733,31591,7,4,false,false,false,true,false,false,95.91836734693877551020408163,7899.375,2.68405503542245468826425538,1.363682585340003328861421769,c28819f8032837a90f4e,6f805781f9087264c721,1.968240310668223742578497733,WIDTH_EXCEEDS_MAXIMUM,,2019-09-19,2,2019-09-19,INSIDE_VALUE,1.454182504745811109164738937,2.75,11,2019,2.332394999159241830923195757209830171771,POC_BROAD_DISTRIBUTION,7900.5,6f805781f9087264c721-Z0031591,7897.75,350,2.341982052282481467030823254,5744.577179842446203073938742,2.322847191250327489233153548
false,1.628368753186019523647812426,32784,32773,12,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0,3.454377264974095450890591758,8.367269375159475647712766703,0,3.914960900303974844342670659,7.906685739829596254260687802,prior_rth,2019-11-06T16:00:00-05:00,32784,true,true,,32773,6,4,true,false,false,true,false,false,99.5024875621890547263681592,8194.875,3.256532509312295960419676087,1.136021354180961316610507261,ad6e032cc9d7f9723163,6febcdfb0e2a6b0704a7,2.866612055598340512027952377,WIDTH_EXCEEDS_MAXIMUM,2.866612055598340512027952377,2019-11-07,2,2019-11-06,INSIDE_VALUE,1.842334541319517573808315604,3,12,2019,3.073653518903030295923081905230520100088,POC_BROAD_DISTRIBUTION,8196.25,6febcdfb0e2a6b0704a7-Z0032773,8193.25,853,3.207846879209699146834306242,43654.25822551865498209164486,2.945073848597310602258863117
false,0.510234571236447325562854075,28383,28379,5,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,1.469912158602916777440426596,14.45413622626201497816419486,22.29366773881090445784647004,0,27.19337493415396038264789203,21.80369701927659886536632784,midnight,2019-03-07T09:30:00-05:00,28383,true,true,,28379,2,4,false,false,false,true,false,false,96.93251533742331288343558282,7095.375,2.387041719201769696454844304,,acf9538bdda01f64e08b,6ff4f7137f72730761ad,,WIDTH_EXCEEDS_MAXIMUM,,2019-03-07,2,2019-03-07,INSIDE_VALUE,2.449853597671527962400710994,1.25,5,2019,2.335564528323542613502202738495766869803,POC_BROAD_DISTRIBUTION,7096,6ff4f7137f72730761ad-Z0028379,7094.75,249,2.578589580686149936467598475,3971.453961827646038172353962,2.115443925943290429143144654
false,1.831739226454306645699146062,31551,31537,15,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0,4.708639677218351878236744567,7.574768176394739978033023869,0,5.118086605672121606779070182,7.847732795363919797061240945,prior_rth,2019-10-23T16:00:00-04:00,31551,true,true,,31537,7,4,true,false,false,true,false,false,99.45652173913043478260869565,7886.125,1.950552256282660266237164717,,3cef7802ff624c6893d7,70389e34728de4daeae5,,WIDTH_EXCEEDS_MAXIMUM,,2019-10-24,2,2019-10-23,INSIDE_VALUE,2.047234642268848642711628073,3.75,15,2019,1.736562611421612800954760608635910571077,POC_BROAD_DISTRIBUTION,7888,70389e34728de4daeae5-Z0031537,7884.25,742,1.842110234095662146663968158,30507.81750435666844335574987,1.63706256421071837711541891
false,1.92421197631854637174461112,29903,29894,10,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,0,5.391817599976550642993572536,3.832737812031523951043623851,0,7.210744019245748450268512669,4.48235439034195173935610247,prior_rth,2019-06-12T16:00:00-04:00,29903,true,true,,29894,7,4,true,false,false,true,false,false,99.02912621359223300970873786,7475.375,2.531506069256570098672755507,1.044461854917807467472271172,ee053cbe34c75c40c289,70f7231fe8ce6f7bf357,2.42374200392007958219668951,WIDTH_EXCEEDS_MAXIMUM,2.42374200392007958219668951,2019-06-13,2,2019-06-12,INSIDE_VALUE,1.299233156620855576624957238,2.5,10,2019,2.394547153845245856142624711075510071989,POC_BROAD_DISTRIBUTION,7476,70f7231fe8ce6f7bf357-Z0029894,7473.5,726,2.632564689315261397641260342,29558.35136959349951538068007,2.178049449367856583370624902
false,2.143520933225968907188579613,30941,30930,12,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQU9,0,4.257014642850724636832478377,6.123103253415425847498770269,0,4.956797871812487590832337836,6.239733791575719673165413512,opening_hour_rth,2019-08-30T10:30:00-04:00,30941,true,true,,30930,8,4,true,false,false,true,false,false,99.5024875621890547263681592,7734.625,2.81126763129034008447786895,1.047936599982620580962817693,bdd1a4e6b6576cbdae8e,7123e75efaa38a534259,2.682669573080054006250689376,WIDTH_EXCEEDS_MAXIMUM,2.682669573080054006250689376,2019-08-30,2,2019-08-30,INSIDE_VALUE,1.399566457923525907999718919,3,12,2019,2.653359352926481578450558859751168181701,POC_BROAD_DISTRIBUTION,7735.5,7123e75efaa38a534259-Z0030930,7732.5,235,2.720283344851416724257083621,12102.95215217557188885808459,2.588081814744552906145447685
false,2.169768435291274818917314836,31536,31520,17,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0,3.16854088582825375429902364,6.164252268793148212909009627,0,3.16854088582825375429902364,8.007766966002314033592077927,opening_hour_rth,2019-10-11T10:30:00-04:00,31536,true,true,,31520,8,4,true,false,false,true,false,false,99.01960784313725490196078431,7882.125,2.438150186367955614109383594,,bab178f09f2744484611,718cee0e7be3b718dbde,,WIDTH_EXCEEDS_MAXIMUM,,2019-10-11,2,2019-10-11,INSIDE_VALUE,1.958734365784738684475760068,4.25,17,2019,2.220319125691676728038689391132229514828,POC_BROAD_DISTRIBUTION,7884.25,718cee0e7be3b718dbde-Z0031520,7880,239,2.370247933884297520661157025,15764.40488282222586678518105,2.079873986783062981302880274
false,2.903037617745300910621732807,31303,31285,19,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQU9,0,4.951709861467319088863805335,8.654727670912444668361955411,0,5.554526714167688369247225114,8.138027511454985285176167028,full_overnight,2019-07-01T09:30:00-04:00,31300,true,true,,31289,11,4,true,false,false,true,false,false,99.64664310954063604240282686,7824.125,3.357842561907885775807839234,1.621481275350470205778115363,6833faccdba2e63cf102,71dc9ac9f8d572e4c40f,2.070848805319762307382832884,WIDTH_EXCEEDS_MAXIMUM,2.070848805319762307382832884,2019-07-01,2,2019-07-01,INSIDE_VALUE,1.033400318914918766371576765,3,12,2019,2.885584553687316157618513833454287117012,POC_BROAD_DISTRIBUTION,7825.25,71dc9ac9f8d572e4c40f-Z0031289,7822.25,892,3.114187021959042684431285466,10569.16806783137956339502404,2.673763058469369519361094546
false,0.7990617002838441363305182408,31762,31756,7,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0,3.285103014032011260488772542,8.603841227226696158422975705,0,4.223703875184014477771278983,9.542442088378699375705482146,midnight,2019-10-25T09:30:00-04:00,31762,true,true,,31756,3,4,true,false,false,true,false,false,98.03921568627450980392156863,7939.875,2.77390221209161358628080563,,3e1499d99100ae0ac5e8,71facac37d67b58b9fef,,WIDTH_EXCEEDS_MAXIMUM,,2019-10-25,2,2019-10-25,INSIDE_VALUE,2.190068676021340840325848361,1.75,7,2019,2.655794225159097219182168206757211185195,POC_BROAD_DISTRIBUTION,7940.75,71facac37d67b58b9fef-Z0031756,7939,535,2.809266409266409266409266409,7554.813816738816738816738817,2.510706333554972622879126814
false,2.087644680835047816566285242,33255,33239,17,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0.2395043584715778397692657369,23.65105539906831167721499152,6.047485051407340454173959858,0.2395043584715778397692657369,25.32758590836935655559985168,6.047485051407340454173959858,opening_hour_rth,2019-12-02T10:30:00-05:00,33255,true,true,,33239,8,4,true,false,false,true,false,false,99.56236323851203501094091904,8311.875,3.28412736958123831628483323,,798a1101473fb4435324,72631ab0b35cbbdaaaab,,WIDTH_EXCEEDS_MAXIMUM,,2019-12-02,2,2019-12-02,INSIDE_VALUE,2.035787047008411638038758764,4.25,17,2019,2.814250855779942307298028337657294420922,POC_BROAD_DISTRIBUTION,8314,72631ab0b35cbbdaaaab-Z0033239,8309.75,187,2.936331775700934579439252337,15433.45619752874777942487469,2.697245571770426026004271506
false,1.577246758234516674586313882,28369,28357,13,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,0,1.981300632691078236640463963,4.358861391920372120609020718,0,2.13980468330636449557170108,4.517365442535658379540257835,opening_hour_rth,2019-02-20T10:30:00-05:00,28369,true,true,,28357,6,4,true,false,false,true,false,false,98.93617021276595744680851064,7090.875,2.193338241663965337831764109,,2ea7946a0d168137e2c3,73505371dd7efb26b422,,WIDTH_EXCEEDS_MAXIMUM,,2019-02-20,2,2019-02-20,INSIDE_VALUE,2.060552657998721366106082521,3.25,13,2019,2.043555376527185458861343591438497031606,POC_BROAD_DISTRIBUTION,7092.5,73505371dd7efb26b422-Z0028357,7089.25,278,2.096093687334563246972006097,19494.69078939200422576381656,1.992333931525554479810082845
false,1.167102119273504298001960965,28980,28972,9,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,0,5.248041194383812250832424941,7.175893061708477975628009613,0,5.033835431347738281410693311,5.890658483492034159097619832,midnight,2019-05-30T09:30:00-04:00,28980,true,true,,28972,4,4,true,false,false,true,false,false,97.11538461538461538461538462,7244.125,1.947892094698175744168120802,,48d8b198da0101497ebd,7398794d29a55ec2a47d,,WIDTH_EXCEEDS_MAXIMUM,,2019-05-30,2,2019-05-30,INSIDE_VALUE,1.927851867324665724795584672,2.25,9,2019,1.890035612092407360604208433249820479992,POC_BROAD_DISTRIBUTION,7245.25,7398794d29a55ec2a47d-Z0028972,7243,651,1.872707659115426105717367853,9781.635819751616715563584633,1.907523898665991889088798888
true,4.211357251771601169337598388,26727,26708,20,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,0.2968164240813717895860858729,1.09822076910107562146851773,3.828931870649696085660507761,0,1.157584053917349979385734904,4.481928003628714022749896681,opening_hour_rth,2019-01-28T10:30:00-05:00,26722,true,true,2.629357348312473314818557462,26708,16,4,false,false,false,true,false,false,98.55072463768115942028985507,6677.875,2.704590443390448842346325351,1.028612731215960536893406809,22db75ee7a7cabe5309f,73bc227c29d192caea04,2.629357348312473314818557462,,,2019-01-28,2,2019-01-28,INSIDE_VALUE,0.8904492722441153687582576188,3.75,15,2019,2.493743753529106045549137263292705017654,POC_HVN_ZONE,6680.75,73bc227c29d192caea04-Z0026708,6677,312,2.564383561643835616438356165,22416.24679853885783104335719,2.425049825338550963989262723
false,1.825909096785170900547793096,31195,31181,15,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQU9,20.67463274402072423318622717,12.52800593429070375719562772,26.08289760090031765842368395,0,12.52800593429070375719562772,21.56460037869711302468099854,full_overnight,2019-06-20T09:30:00-04:00,31192,true,true,2.969332309684953389243409356,31181,7,4,false,false,false,true,false,false,99.80506822612085769980506823,7797.125,3.302708047768271564597990547,1.112272963519764950791607922,860de973e6ea52a84969,7402e44138a70f3020ad,2.969332309684953389243409356,WIDTH_EXCEEDS_MAXIMUM,,2019-06-20,2,2019-06-20,INSIDE_VALUE,1.643017171710256230451885603,3,12,2019,3.027208935743313586658146081319864550123,POC_BROAD_DISTRIBUTION,7798.25,7402e44138a70f3020ad-Z0031181,7795.25,478,3.211456859971711456859971711,6867.900111000111000111000112,2.853531696117782364392855112
