bin_ratio,contiguous,contract,family,poc_inside,profile_id,relationship_id,session_date,volume_POC,volume_VAH,volume_VAL,volume_value_area_bin_count,volume_value_area_volume_share,year
0.05,true,NQM9,full_overnight,true,487915a6d38acd625932,R03,2019-06-10,7444.125,7462.5,7434.75,111,0.7002285785829182927944763877,2019
0.2,true,NQU9,full_overnight,true,48b96d111b27eb2200d1,R03,2019-06-26,7638.25,7676.5,7625,103,0.703511798246294646014977378,2019
0.1,true,NQZ9,full_overnight,true,48d91ffde19d61fc3daa,R03,2019-10-11,7846.25,7862.5,7802.5,120,0.7009734126774920909016478519,2019
0.05,true,NQH9,full_overnight,true,48f335df09b0a85b00ad,R03,2019-02-04,6883.875,6886.75,6872.5,57,0.7031232524031690745098735451,2019
0.1,true,NQH9,prior_rth,true,490062fa68a8a8f50827,R01,2019-01-31,6722.375,6799.25,6696,413,0.701959224504944165536588046,2019
0.1,true,NQH9,prior_rth,true,490062fa68a8a8f50827,R02,2019-01-31,6722.375,6799.25,6696,413,0.701959224504944165536588046,2019
0.2,true,NQM9,midnight,true,49034bb6e3a994ed758c,R04,2019-05-02,7768.125,7777,7761.75,61,0.7067665014367430464001237217,2019
0.05,true,NQH9,full_overnight,true,4918b26f101564a003b4,R03,2019-01-24,6694.125,6699.5,6672.75,107,0.7002168721964215839204615168,2019
0.1,true,NQZ9,prior_rth,true,49367fc5cf5429479fab,R01,2019-09-25,7729.875,7823,7701.75,485,0.7003205170306793487660523985,2019
0.1,true,NQZ9,prior_rth,true,49367fc5cf5429479fab,R02,2019-09-25,7729.875,7823,7701.75,485,0.7003205170306793487660523985,2019
0.1,true,NQM9,opening_hour_rth,true,493d56a0a7f36f82752b,R05,2019-04-25,7854.125,7864.25,7831,133,0.7006531439015097394865933239,2019
0.1,true,NQM9,full_overnight,true,494a44b7de577e0b4d89,R03,2019-05-10,7587.875,7599,7540.75,233,0.7007525368051447806485788965,2019
0.2,true,NQH9,prior_rth,true,49a894fdfb793be237c7,R01,2019-03-05,7098.625,7156.5,7077.75,315,0.7009774786946713774528738658,2019
0.2,true,NQH9,prior_rth,true,49a894fdfb793be237c7,R02,2019-03-05,7098.625,7156.5,7077.75,315,0.7009774786946713774528738658,2019
0.1,true,NQZ9,opening_hour_rth,true,49cc24eaac7a68c6e1ab,R05,2019-10-24,7951.875,7961.25,7930.75,122,0.7006713847746456442108616016,2019
0.2,true,NQH9,prior_rth,true,49de048dfb042cb62802,R01,2019-01-18,6688.25,6712.5,6646,133,0.7037744481410543849510494522,2019
0.2,true,NQH9,prior_rth,true,49de048dfb042cb62802,R02,2019-01-18,6688.25,6712.5,6646,133,0.7037744481410543849510494522,2019
0.05,true,NQU9,prior_rth,true,4a15fa024dc696097a42,R01,2019-07-22,7920.375,7963.5,7895.5,272,0.7003428010955530330489012174,2019
0.05,true,NQU9,prior_rth,true,4a15fa024dc696097a42,R02,2019-07-22,7920.375,7963.5,7895.5,272,0.7003428010955530330489012174,2019
0.05,true,NQU9,opening_hour_rth,true,4abbecb6c91995f6a6df,R05,2019-06-20,7787.375,7795.25,7778.5,67,0.701531213654861556127526411,2019
0.2,true,NQU9,opening_hour_rth,true,4aea509e3eb799ed17af,R05,2019-07-12,7944.625,7946.25,7932.5,55,0.7087953635029853614184726312,2019
0.05,true,NQH9,midnight,true,4b1bd0427df7c9a47db3,R04,2019-02-25,7135.375,7144,7115.5,114,0.7030789985508351765692929599,2019
0.2,true,NQZ9,prior_rth,true,4b4bd73fd3f675e1e7f1,R01,2019-11-07,8194.875,8201.25,8182,77,0.7002114901243097307568729976,2019
0.2,true,NQZ9,prior_rth,true,4b4bd73fd3f675e1e7f1,R02,2019-11-07,8194.875,8201.25,8182,77,0.7002114901243097307568729976,2019
0.2,true,NQU9,full_overnight,true,4b63c36c303cba504ca5,R03,2019-07-26,8004.375,8018.25,8001.75,22,0.7026939297222413568766120946,2019
0.2,true,NQZ9,full_overnight,true,4b75c578f71da551079e,R03,2019-10-15,7877.25,7892,7864,56,0.701718499500453077441390367,2019
0.1,true,NQM9,prior_rth,true,4b8d63512ebc254a573d,R01,2019-05-09,7646.625,7672.5,7633.5,52,0.706489652968170915566331363,2019
0.1,true,NQM9,prior_rth,true,4b8d63512ebc254a573d,R02,2019-05-09,7646.625,7672.5,7633.5,52,0.706489652968170915566331363,2019
0.05,true,NQU9,opening_hour_rth,true,4b9672c8eed796bf7679,R05,2019-07-16,7977.625,7984,7975.25,35,0.70357072604066607701153636,2019
0.2,true,NQH9,full_overnight,true,4bae4935aa8beec644c9,R03,2019-01-16,6685.75,6689.5,6677.5,24,0.707758821354572776900408498,2019
0.05,true,NQH9,midnight,true,4bce709b3424bfc254c8,R04,2019-03-08,6986.875,6998.75,6961.5,149,0.7005642940457049663708222674,2019
0.1,true,NQU9,full_overnight,true,4bd2aaed8c513c7bc98d,R03,2019-09-11,7828.125,7836,7810.75,101,0.7027505788730941830731456995,2019
0.05,true,NQZ9,opening_hour_rth,true,4bd2ba528b7241dd5dc6,R05,2019-12-05,8314.125,8327.25,8288,157,0.7043829078488435793589614777,2019
0.05,true,NQZ9,opening_hour_rth,true,4bd8249b8f71363a8bb3,R05,2019-10-24,7951.875,7961.25,7930.75,122,0.7006713847746456442108616016,2019
0.05,true,NQM9,prior_rth,true,4bdd12df9afd80a6b3ba,R01,2019-05-22,7465.125,7471,7446.5,98,0.7021741739583467705153206867,2019
0.05,true,NQM9,prior_rth,true,4bdd12df9afd80a6b3ba,R02,2019-05-22,7465.125,7471,7446.5,98,0.7021741739583467705153206867,2019
0.05,true,NQH9,full_overnight,true,4be9377fbf4a1d8c527b,R03,2019-01-28,6751.125,6779.25,6742.5,147,0.7006538882294850266626218348,2019
0.1,true,NQZ9,prior_rth,true,4c24a5122a0006a82b50,R01,2019-09-17,7875.375,7881,7861.75,77,0.7045389720166291946401196942,2019
0.1,true,NQZ9,prior_rth,true,4c24a5122a0006a82b50,R02,2019-09-17,7875.375,7881,7861.75,77,0.7045389720166291946401196942,2019
0.1,true,NQH9,opening_hour_rth,true,4c25c3c65bf7ccace2fe,R05,2019-03-01,7151.875,7156.75,7138.25,74,0.7006550049844472199411913373,2019
0.05,true,NQM9,midnight,true,4c2ee0fa60797ebbb006,R04,2019-04-17,7693.125,7718,7691.25,107,0.7032641874419371574040932538,2019
0.05,true,NQM9,opening_hour_rth,true,4c44d4ce366a648890d4,R05,2019-05-01,7842.125,7848,7836.75,45,0.7059770438046455442550687922,2019
0.05,true,NQU9,full_overnight,true,4c49d07997cbf325f00d,R03,2019-08-09,7678.625,7699.5,7672.5,108,0.7004282466684057563984998261,2019
0.2,true,NQM9,midnight,true,4c778b5521cb0e286929,R04,2019-06-06,7254.125,7263,7232.5,122,0.7014465314327839187591319982,2019
0.05,true,NQU9,opening_hour_rth,true,4c8c023704b0669b1f5e,R05,2019-08-22,7760.125,7772.75,7739.25,134,0.702914220410695570942487448,2019
0.2,true,NQU9,opening_hour_rth,true,4c8d5656646a130308e4,R05,2019-06-18,7699.75,7712,7668.5,87,0.700662042875157629255989912,2019
0.05,true,NQH0,full_overnight,true,4d1e514f3cb04c2adf7a,R03,2019-12-20,8670.125,8690,8665.75,97,0.7039413197060525654884746841,2019
0.1,true,NQH9,prior_rth,true,4d24e972c72090945abc,R01,2019-01-29,6678.75,6693.5,6666,55,0.7019680088135692992723160517,2019
0.1,true,NQH9,prior_rth,true,4d24e972c72090945abc,R02,2019-01-29,6678.75,6693.5,6666,55,0.7019680088135692992723160517,2019
0.05,true,NQM9,prior_rth,true,4d279dca821faf8842bd,R01,2019-03-14,7305.875,7314.75,7275.75,156,0.7024018262596351962338153337,2019
0.05,true,NQM9,prior_rth,true,4d279dca821faf8842bd,R02,2019-03-14,7305.875,7314.75,7275.75,156,0.7024018262596351962338153337,2019
0.2,true,NQH9,opening_hour_rth,true,4d478cf04e93e10bce88,R05,2019-02-28,7117.25,7121.5,7097.5,48,0.7106913989618538384129589178,2019
0.1,true,NQM9,prior_rth,true,4d478d1d74489a9f276a,R01,2019-04-03,7510.375,7518.25,7497.5,83,0.7018151391678668149560096261,2019
0.1,true,NQM9,prior_rth,true,4d478d1d74489a9f276a,R02,2019-04-03,7510.375,7518.25,7497.5,83,0.7018151391678668149560096261,2019
0.05,true,NQH9,prior_rth,true,4d48be33ffa49773813b,R01,2019-01-11,6600.625,6630.5,6574.5,224,0.7006624928563853421286365788,2019
0.05,true,NQH9,prior_rth,true,4d48be33ffa49773813b,R02,2019-01-11,6600.625,6630.5,6574.5,224,0.7006624928563853421286365788,2019
0.2,true,NQM9,full_overnight,true,4d75bec1205068b31645,R03,2019-05-14,7361.75,7392,7354.5,75,0.705893312970453091303943145,2019
0.1,true,NQZ9,opening_hour_rth,true,4d86b971d643c226175c,R05,2019-10-23,7877.625,7884.75,7865.75,76,0.7004004737277190459809812663,2019
0.05,true,NQH9,opening_hour_rth,true,4d945c074244226fe76e,R05,2019-02-11,6937.125,6946.25,6927,77,0.7041917446245242293946818102,2019
0.1,true,NQM9,midnight,true,4daca5cf363ee92c581a,R04,2019-03-13,7240.875,7258,7218.5,158,0.704511253649391068591451642,2019
0.2,true,NQZ9,opening_hour_rth,true,4dca03d637f1482e99f7,R05,2019-11-21,8270.25,8283,8264.5,37,0.7060143281520874914624213363,2019
0.05,true,NQH9,midnight,true,4dd505690365e54496ca,R04,2019-02-22,7062.125,7075.5,7051.5,96,0.7019678528262526867451601369,2019
0.1,true,NQH9,opening_hour_rth,true,4ddaaf94fb032d69c1ff,R05,2019-03-07,7042.375,7068.75,7025,175,0.7005053336783691307973202198,2019
0.2,true,NQM9,opening_hour_rth,true,4defdcb1ec9d887ae5e0,R05,2019-05-08,7646.875,7655,7631.25,19,0.7070875614963890042158788665,2019
0.2,true,NQH9,full_overnight,true,4e0710a6e76d195706f7,R03,2019-01-17,6656.75,6663.5,6635.5,56,0.7092109100593910559589979953,2019
0.2,true,NQZ9,opening_hour_rth,true,4e18af468aede8669c2d,R05,2019-09-23,7831.75,7842,7823.5,37,0.7046187795137423140515917875,2019
0.1,true,NQU9,opening_hour_rth,true,4e3f71d20fe93a563633,R05,2019-08-01,7917.375,7951.75,7905.75,184,0.7014377735280039607142385365,2019
0.05,true,NQU9,midnight,true,4e54b1016c301b6d6812,R04,2019-08-08,7592.875,7602.5,7575.75,107,0.7027824730884770092697807126,2019
0.1,true,NQM9,midnight,true,4e7aa9b3ffa5b541b251,R04,2019-03-26,7390.625,7402,7369.5,130,0.700587706125407850444048734,2019
0.05,true,NQM9,full_overnight,true,4ec3c9b494ecfda72540,R03,2019-06-11,7544.875,7572,7526,184,0.7005962903197841853765677246,2019
0.1,true,NQH9,prior_rth,true,4eca7754ef41c5460a5f,R01,2019-02-26,7132.125,7155.5,7116,158,0.7036633486674115557948116761,2019
0.1,true,NQH9,prior_rth,true,4eca7754ef41c5460a5f,R02,2019-02-26,7132.125,7155.5,7116,158,0.7036633486674115557948116761,2019
0.2,true,NQM9,opening_hour_rth,true,4ee1ce25528440b95053,R05,2019-05-07,7695.375,7727.25,7683.75,58,0.7041611957437735916253850836,2019
0.1,true,NQU9,prior_rth,true,4ef128db4680c21eb6b5,R01,2019-09-13,7949.625,7959.5,7927.5,128,0.7024982061109793812504648575,2019
0.1,true,NQU9,prior_rth,true,4ef128db4680c21eb6b5,R02,2019-09-13,7949.625,7959.5,7927.5,128,0.7024982061109793812504648575,2019
0.1,true,NQM9,prior_rth,true,4f0120e6f0a3258872ac,R01,2019-05-14,7365.75,7381.5,7333,97,0.7002815388354708975442877656,2019
0.1,true,NQM9,prior_rth,true,4f0120e6f0a3258872ac,R02,2019-05-14,7365.75,7381.5,7333,97,0.7002815388354708975442877656,2019
0.1,true,NQH9,opening_hour_rth,true,4f16280beef89729af21,R05,2019-02-04,6906.125,6919,6885.25,135,0.7008953503356407237458634293,2019
0.2,true,NQM9,prior_rth,true,4f226bfd4f6192591e5a,R01,2019-03-14,7301.25,7314.5,7275.5,78,0.7040651864142933859364975585,2019
0.2,true,NQM9,prior_rth,true,4f226bfd4f6192591e5a,R02,2019-03-14,7301.25,7314.5,7275.5,78,0.7040651864142933859364975585,2019
0.1,true,NQM9,opening_hour_rth,true,4f28322f0d5a957a4122,R05,2019-05-23,7316.875,7331,7309,88,0.704933094429190513995407209,2019
0.05,true,NQH9,prior_rth,true,4f536fcf4008de85660a,R01,2019-02-07,7003.375,7019.25,6990.25,116,0.7025320179252323857099792801,2019
0.05,true,NQH9,prior_rth,true,4f536fcf4008de85660a,R02,2019-02-07,7003.375,7019.25,6990.25,116,0.7025320179252323857099792801,2019
0.1,true,NQM9,prior_rth,true,4f56c029ef8e175d8d6e,R01,2019-06-12,7509.625,7562.25,7493.75,274,0.7003051558314599152159974063,2019
0.1,true,NQM9,prior_rth,true,4f56c029ef8e175d8d6e,R02,2019-06-12,7509.625,7562.25,7493.75,274,0.7003051558314599152159974063,2019
0.05,true,NQZ9,midnight,true,4f5ef7f81e7264d12ad1,R04,2019-11-19,8368.125,8372,8355,68,0.7029001186571465342482686649,2019
0.05,true,NQM9,opening_hour_rth,true,4f7f54d6a6ed02818e3a,R05,2019-06-11,7569.625,7578.5,7556.5,88,0.7008066519688899193942706133,2019
0.2,true,NQH9,opening_hour_rth,true,4f8ffb97a4dee98ade69,R05,2019-01-03,6226.125,6270,6188.25,109,0.7008132936518966377440798246,2019
0.1,true,NQU9,midnight,true,4f905173b70f67c78ec0,R04,2019-07-08,7822.875,7829.5,7815,58,0.7027258941141592478504776534,2019
0.2,true,NQU9,midnight,true,4fc9462db1943d021584,R04,2019-08-16,7590.875,7596.75,7560.25,146,0.7024142636528572465826979082,2019
0.2,true,NQZ9,midnight,true,500b5b7c135610556db9,R04,2019-11-12,8255.375,8265,8253.5,46,0.7085177394261022372882481008,2019
0.1,true,NQU9,prior_rth,true,501ef37c13fcb6895dc7,R01,2019-06-18,7562.875,7570.5,7552.5,72,0.7030472559658773017669239864,2019
0.1,true,NQU9,prior_rth,true,501ef37c13fcb6895dc7,R02,2019-06-18,7562.875,7570.5,7552.5,72,0.7030472559658773017669239864,2019
0.2,true,NQM9,opening_hour_rth,true,50219ca7c906159bab9b,R05,2019-04-03,7566.625,7570.25,7557.75,50,0.7041769340586497152005710105,2019
0.05,true,NQZ9,opening_hour_rth,true,5022e85d986607f4c41e,R05,2019-10-17,7984.125,7988.5,7974.75,55,0.7102311656932827720647080061,2019
0.05,true,NQZ9,prior_rth,true,502cd77ef1189f54008a,R01,2019-09-27,7790.875,7797,7762.25,139,0.701035300780158313502072111,2019
0.05,true,NQZ9,prior_rth,true,502cd77ef1189f54008a,R02,2019-09-27,7790.875,7797,7762.25,139,0.701035300780158313502072111,2019
0.1,true,NQZ9,opening_hour_rth,true,50326a5c8d11642c3611,R05,2019-10-14,7855.625,7863,7844.25,75,0.7018758092627438580629759362,2019
0.1,true,NQM9,opening_hour_rth,true,5037890a05d77e83dd3a,R05,2019-05-28,7360.875,7369,7341.5,110,0.7004089529648820776520360537,2019
0.2,true,NQU9,midnight,true,504072d6891308234181,R04,2019-07-02,7769.875,7786.75,7767,79,0.7056761023374867188254612192,2019
0.05,true,NQH9,full_overnight,true,5063493beca6f98665c4,R03,2019-02-20,7069.125,7077.5,7065,50,0.7108123406517638525471422069,2019
0.05,true,NQU9,midnight,true,50bf35ad69200c9cb972,R04,2019-07-02,7769.875,7786.75,7767,79,0.7056761023374867188254612192,2019
0.05,true,NQZ9,opening_hour_rth,true,50d9ebf1960ffb2ec6de,R05,2019-11-07,8253.125,8262.5,8246.75,63,0.7024527399761657632722100494,2019
0.1,true,NQM9,midnight,true,50db157166c156bac75b,R04,2019-03-15,7299.625,7303.75,7286.5,69,0.7018783231336324832051765168,2019
0.2,true,NQM9,opening_hour_rth,true,50e33e0fb3a79afb9d7a,R05,2019-03-13,7269.25,7275.5,7263.5,24,0.7053375363150057816716221362,2019
0.1,true,NQU9,prior_rth,true,510ab98f82b44ae07a84,R01,2019-08-15,7509.25,7558.5,7494,129,0.7009067250552423471828871766,2019
0.1,true,NQU9,prior_rth,true,510ab98f82b44ae07a84,R02,2019-08-15,7509.25,7558.5,7494,129,0.7009067250552423471828871766,2019
0.05,true,NQZ9,prior_rth,true,51286bc273cd6c3e44ff,R01,2019-12-06,8293.125,8309.5,8284.25,101,0.7035901732215414661545973986,2019
0.05,true,NQZ9,prior_rth,true,51286bc273cd6c3e44ff,R02,2019-12-06,8293.125,8309.5,8284.25,101,0.7035901732215414661545973986,2019
0.2,true,NQZ9,opening_hour_rth,true,512ef4fdef0e94d48c02,R05,2019-10-18,7947.75,7954.5,7935.5,38,0.7105694115084717868833201308,2019
0.2,true,NQH9,midnight,true,515e2e41e7a054f85c5d,R04,2019-02-28,7099.875,7103.75,7086,71,0.7044708640934581258733866681,2019
0.2,true,NQU9,full_overnight,true,516c76b05ee9fd814959,R03,2019-08-23,7748.75,7762,7671,182,0.701574243224034649457822491,2019
0.2,true,NQZ9,prior_rth,true,518a582296e28df87eea,R01,2019-12-09,8400.75,8405,8384,42,0.7010766862399964015175628344,2019
0.2,true,NQZ9,prior_rth,true,518a582296e28df87eea,R02,2019-12-09,8400.75,8405,8384,42,0.7010766862399964015175628344,2019
0.2,true,NQH0,prior_rth,true,518f614cccc72e8b05d7,R01,2019-12-30,8803.625,8815,8787.75,109,0.7030989594571448964211322044,2019
0.2,true,NQH0,prior_rth,true,518f614cccc72e8b05d7,R02,2019-12-30,8803.625,8815,8787.75,109,0.7030989594571448964211322044,2019
0.2,true,NQM9,full_overnight,true,519d6c7e3ad14fdb054c,R03,2019-06-11,7544.75,7572,7526,92,0.7005571351881551478694859025,2019
0.1,true,NQH9,midnight,true,51b1e3547d407842726f,R04,2019-01-08,6545.125,6562.5,6527.5,140,0.7043801243436589477739445383,2019
0.1,true,NQH9,full_overnight,true,51c5b950ce68ef9305d4,R03,2019-01-15,6571.625,6590.5,6564.25,105,0.7041940071905593892842664854,2019
0.1,true,NQU9,full_overnight,true,51ce1252427f479d637c,R03,2019-08-06,7470.25,7496,7325.5,341,0.7019526719326680036250939671,2019
0.1,true,NQZ9,prior_rth,true,51e62477555d6576cf13,R01,2019-11-15,8251.875,8263.75,8237.5,105,0.7023103129665225749887566232,2019
0.1,true,NQZ9,prior_rth,true,51e62477555d6576cf13,R02,2019-11-15,8251.875,8263.75,8237.5,105,0.7023103129665225749887566232,2019
0.05,true,NQH9,midnight,true,51eb13da078989d4a355,R04,2019-02-01,6886.375,6893.5,6876.75,67,0.7019388847451352292661849988,2019
0.05,true,NQU9,full_overnight,true,51eca6ccbf8da842bb8a,R03,2019-08-14,7623.375,7730.25,7596.25,536,0.7010186258517412870844026078,2019
0.1,true,NQH9,full_overnight,true,51ee0c221e5de9e0a08c,R03,2019-01-16,6685.625,6689.75,6677.75,48,0.7070461078882827177043588291,2019
0.2,true,NQU9,prior_rth,true,51fb0c78fa5945ba8e79,R01,2019-07-26,7952.625,7967.25,7939.5,37,0.7046989358275450309566771707,2019
0.2,true,NQU9,prior_rth,true,51fb0c78fa5945ba8e79,R02,2019-07-26,7952.625,7967.25,7939.5,37,0.7046989358275450309566771707,2019
0.1,true,NQU9,opening_hour_rth,true,520a30e17c51dab236d6,R05,2019-06-25,7726.625,7733,7709,96,0.7009353166417336861246621774,2019
0.05,true,NQU9,prior_rth,true,52148a6b36e7a3aaffa3,R01,2019-07-12,7912.125,7943,7903,160,0.703406744916604203242298239,2019
0.05,true,NQU9,prior_rth,true,52148a6b36e7a3aaffa3,R02,2019-07-12,7912.125,7943,7903,160,0.703406744916604203242298239,2019
0.05,true,NQU9,midnight,true,5216303611269150dbb9,R04,2019-07-23,7959.125,7964.25,7940.25,96,0.7032611357049823287312127124,2019
0.2,true,NQZ9,opening_hour_rth,true,521aca160a3b12ab44e4,R05,2019-11-27,8414.375,8416.75,8406.75,40,0.7098018950307759338458327517,2019
0.05,true,NQM9,opening_hour_rth,true,5292f2ff5d3d0400edd9,R05,2019-04-11,7625.375,7632,7616.25,63,0.7046359029708416958517800893,2019
0.05,true,NQU9,prior_rth,true,52c58695a1cc3da26fa4,R01,2019-07-29,8026.875,8038.25,8017.75,82,0.7009165047307938018164919731,2019
0.05,true,NQU9,prior_rth,true,52c58695a1cc3da26fa4,R02,2019-07-29,8026.875,8038.25,8017.75,82,0.7009165047307938018164919731,2019
0.1,true,NQU9,full_overnight,true,52e1d6d49abc742fadd8,R03,2019-06-26,7637.625,7676.5,7625,206,0.7034013395910538458396637827,2019
0.2,true,NQM9,midnight,true,530079098fdc67b58d12,R04,2019-06-05,7235.125,7242.25,7209.5,131,0.7007022951497271737178723597,2019
0.2,true,NQM9,midnight,true,5305cebcbeb99c312c29,R04,2019-04-16,7679.875,7683.25,7670.5,51,0.7032455228002721406415337811,2019
0.1,true,NQZ9,midnight,true,530d6f10cbbc63600303,R04,2019-09-16,7859.625,7863.75,7847,67,0.703848134392631384598089443,2019
0.05,true,NQH0,prior_rth,true,5314c14d65ed976e90ac,R01,2019-12-30,8803.625,8815,8787.75,109,0.7030989594571448964211322044,2019
0.05,true,NQH0,prior_rth,true,5314c14d65ed976e90ac,R02,2019-12-30,8803.625,8815,8787.75,109,0.7030989594571448964211322044,2019
0.1,true,NQZ9,full_overnight,true,53471a180b62eef7291f,R03,2019-10-02,7642.375,7689.25,7630.25,236,0.7000079661112256565012839497,2019
0.1,true,NQH9,midnight,true,5371dcb98360eaa7a66a,R04,2019-02-19,7043.375,7061,7035.25,103,0.7030337159771857627608114943,2019
0.2,true,NQU9,prior_rth,true,537793bd9ababa960ccc,R01,2019-08-20,7735.25,7744.5,7724,41,0.7053432224626096520467331337,2019
0.2,true,NQU9,prior_rth,true,537793bd9ababa960ccc,R02,2019-08-20,7735.25,7744.5,7724,41,0.7053432224626096520467331337,2019
0.2,true,NQU9,midnight,true,5388378b102b609f884d,R04,2019-07-11,7948.125,7958.75,7942.25,66,0.7037078323029699403787646285,2019
0.1,true,NQU9,midnight,true,538d473bb8cae9cfc3b2,R04,2019-08-06,7470.25,7492.5,7428.5,128,0.7007982362405001706256911704,2019
0.1,true,NQH9,full_overnight,true,53b4831fe3c5cf2b403f,R03,2019-03-04,7190.875,7199.75,7187.5,49,0.7073132146390216508237601083,2019
0.2,true,NQH9,midnight,true,54045dfc037d1dd82399,R04,2019-02-08,6851.125,6869.25,6843,105,0.7033298428022695417497699413,2019
0.2,true,NQM9,opening_hour_rth,true,541409b61ffc1dc92e84,R05,2019-03-28,7350.375,7369.5,7340.25,39,0.7059722502095820823899776536,2019
0.1,true,NQM9,full_overnight,true,543ea2540313a790d538,R03,2019-05-21,7439.875,7454.5,7422.75,127,0.7011994769045407762249247015,2019
0.05,true,NQH0,opening_hour_rth,true,544291621588c41c73f4,R05,2019-12-30,8715.625,8737.5,8694.75,171,0.7013669337674381622611510483,2019
0.05,true,NQZ9,midnight,true,54855963dcfc0a142d60,R04,2019-11-15,8297.375,8301,8286.75,57,0.7007414385776004200965482131,2019
0.05,true,NQZ9,midnight,true,548718f713856098eeca,R04,2019-11-13,8246.125,8252.75,8231.25,86,0.7065583130700727753717269155,2019
0.1,true,NQZ9,full_overnight,true,549dc2c7a09a3e5117a9,R03,2019-09-18,7902.875,7909,7899.5,38,0.7038572187956191734826702942,2019
0.1,true,NQZ9,midnight,true,54b837f3286aa9639207,R04,2019-10-30,8055.125,8067.75,8047.75,80,0.7008687269095279731809563955,2019
0.2,true,NQH9,midnight,true,54c6609027dd57545198,R04,2019-01-18,6751.625,6769,6737.25,127,0.7089992421476066335879420004,2019
0.1,true,NQZ9,full_overnight,true,54d6cf7623ddbc3df81a,R03,2019-11-21,8269.625,8293,8262,124,0.7003052446374058183562660079,2019
0.1,true,NQZ9,midnight,true,5501378b38c72d76c59e,R04,2019-09-25,7708.875,7741,7703.5,150,0.7011947964537221215685634569,2019
0.05,true,NQH9,midnight,true,553c8c866a19866dce07,R04,2019-01-23,6678.375,6692,6663.5,114,0.7088279580776905799409578348,2019
0.1,true,NQM9,midnight,true,5586f9665f2374bb0de3,R04,2019-05-29,7234.375,7240,7226.5,54,0.7049412278761534713352341105,2019
0.05,true,NQM9,opening_hour_rth,true,55a0ad653c328b37c83f,R05,2019-05-22,7439.125,7452.5,7433.75,75,0.704612903834093107142774238,2019
0.1,true,NQM9,opening_hour_rth,true,55ad41772449d894cbd7,R05,2019-04-22,7699.125,7708.5,7683.75,99,0.7036940746573224274380856625,2019
0.05,true,NQH9,midnight,true,55d747c281109eec6880,R04,2019-01-11,6594.875,6617,6592,100,0.7003281954564083952841179857,2019
0.1,true,NQH9,midnight,true,55e8d3901cb142c512c7,R04,2019-02-22,7062.125,7075.5,7051.5,96,0.7019678528262526867451601369,2019
0.1,true,NQU9,opening_hour_rth,true,560c3262ff6f0f9a0339,R05,2019-08-26,7547.25,7557.5,7527,61,0.7027961931676134677264000179,2019
0.2,true,NQU9,midnight,true,565ae2f50f0ca37df4ce,R04,2019-06-27,7688.125,7703,7672,124,0.7037387456699871032915442555,2019
0.1,true,NQM9,midnight,true,5673717725b06543850c,R04,2019-04-26,7806.375,7825.5,7794.25,125,0.7060200416284799747915764524,2019
0.2,true,NQU9,full_overnight,true,5682f098223306996315,R03,2019-08-09,7678.75,7699.5,7672.5,54,0.7010983690103652224244428476,2019
0.2,true,NQU9,opening_hour_rth,true,56934d45a1c91bb10616,R05,2019-07-26,8022.75,8029.5,8015.5,28,0.7154731321879088202112257094,2019
0.1,true,NQM9,full_overnight,true,56b8a96b2455d66c4c89,R03,2019-04-18,7674.375,7694.5,7663.75,123,0.7046811364081891682051841224,2019
0.2,true,NQZ9,opening_hour_rth,true,56c5de6d95548638a6fe,R05,2019-10-16,7923.25,7930.5,7919,23,0.7165402216430716903403333004,2019
0.05,true,NQM9,prior_rth,true,56d0a3f3f777ec14b49c,R01,2019-06-07,7235.625,7251.75,7212,159,0.700615018752404736392548203,2019
0.05,true,NQM9,prior_rth,true,56d0a3f3f777ec14b49c,R02,2019-06-07,7235.625,7251.75,7212,159,0.700615018752404736392548203,2019
0.2,true,NQZ9,midnight,true,56d129fcf18f8b4de701,R04,2019-10-14,7841.125,7859.25,7819,161,0.7007051487884253763443190403,2019
0.2,true,NQZ9,full_overnight,true,56dd388a882772860bdf,R03,2019-11-14,8253.75,8265,8246.5,37,0.7080783180620045049123175277,2019
0.05,true,NQM9,opening_hour_rth,true,56f6be270d448066305d,R05,2019-04-12,7645.125,7647.75,7641.25,26,0.7082718548526235140755311063,2019
0.05,true,NQZ9,midnight,true,5705f8dceba673e45270,R04,2019-09-24,7877.125,7878.5,7867.75,43,0.7033326443790473687701965497,2019
0.2,true,NQM9,opening_hour_rth,true,570ed573a52b5fdaeb9a,R05,2019-06-05,7201.875,7215,7179,48,0.7081034085094448920977627401,2019
0.05,true,NQU9,full_overnight,true,57120a2e504935f3eb27,R03,2019-07-26,8004.625,8018,8001.5,66,0.7021863377949159643931460492,2019
0.2,true,NQM9,midnight,true,573093e0333f6cd55589,R04,2019-04-12,7650.125,7659.75,7640,79,0.7007462061894967342185024619,2019
0.1,true,NQU9,full_overnight,true,574d645fd3479ec829a3,R03,2019-08-12,7613.125,7664.5,7587,310,0.7011285921001198023178666501,2019
0.1,true,NQM9,opening_hour_rth,true,5777e0a246420302a3ce,R05,2019-03-11,7130.375,7134.5,7109,102,0.7055884283926921329098175358,2019
0.2,true,NQM9,opening_hour_rth,true,578f7a5687699181b7a5,R05,2019-03-27,7378.25,7399,7375,48,0.7064481443574534608307966797,2019
0.05,true,NQU9,midnight,true,579998ad962e74054273,R04,2019-08-06,7470.375,7493.75,7428.75,260,0.702358329075800543047711252,2019
