bin_ratio,contract,family,poc_class,poc_high_bin_index,poc_low_bin_index,poc_price,poc_volume,poc_width_bins,profile_id,relationship_id,session_date,year
0.05,NQU9,midnight,POC_ATOMIC,30099,30099,7524.875,1190.579901673697359001250084,1,902fe75402dce15f747a,R04,2019-08-15,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,31751,31751,7937.875,834.3007711457788857169662123,1,904308e0b8290da6ed4b,R05,2019-07-23,2019
0.05,NQH9,opening_hour_rth,POC_ATOMIC,27019,27019,6754.875,1221.577931104097432697838377,1,90631b18291da2728591,R05,2019-01-18,2019
0.1,NQZ9,midnight,POC_ATOMIC,33256,33256,8314.125,1888.699674560046077073940851,1,9084b9b20c0bc2901aab,R04,2019-11-18,2019
0.1,NQZ9,opening_hour_rth,POC_ATOMIC,33007,33007,8251.875,1601.366160118342444362097074,1,90927c83f41d8bd71197,R05,2019-11-14,2019
0.1,NQM9,prior_rth,POC_ATOMIC,30057,30057,7514.375,3075.269719202656356747890608,1,90c8ec27509eda45511e,R01,2019-06-14,2019
0.1,NQM9,prior_rth,POC_ATOMIC,30057,30057,7514.375,3075.269719202656356747890608,1,90c8ec27509eda45511e,R02,2019-06-14,2019
0.05,NQM9,prior_rth,POC_ATOMIC,28813,28813,7203.375,3023.526775521404901006423963,1,91027614ff0cdcd00611,R01,2019-06-06,2019
0.05,NQM9,prior_rth,POC_ATOMIC,28813,28813,7203.375,3023.526775521404901006423963,1,91027614ff0cdcd00611,R02,2019-06-06,2019
0.2,NQU9,full_overnight,POC_ATOMIC,15647,15647,7823.75,2067.950396825396825396825397,1,91275b8734e66cb37cba,R03,2019-07-01,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,16742,16742,8371.25,4926.295984570984570984570985,1,9132d6b5a4bca7b84c9a,R01,2019-12-11,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,16742,16742,8371.25,4926.295984570984570984570985,1,9132d6b5a4bca7b84c9a,R02,2019-12-11,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30983,30983,7745.875,2710.624488302803733310112753,1,9136eb4653044405de6d,R01,2019-08-22,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30983,30983,7745.875,2710.624488302803733310112753,1,9136eb4653044405de6d,R02,2019-08-22,2019
0.1,NQU9,prior_rth,POC_ATOMIC,31914,31914,7978.625,2267.770664916924507717346592,1,913d7ae900939ed75b72,R01,2019-07-17,2019
0.1,NQU9,prior_rth,POC_ATOMIC,31914,31914,7978.625,2267.770664916924507717346592,1,913d7ae900939ed75b72,R02,2019-07-17,2019
0.1,NQM9,prior_rth,POC_ATOMIC,30397,30397,7599.375,6744.903198674751862504336013,1,915baba3c66be668d2ef,R01,2019-04-08,2019
0.1,NQM9,prior_rth,POC_ATOMIC,30397,30397,7599.375,6744.903198674751862504336013,1,915baba3c66be668d2ef,R02,2019-04-08,2019
0.2,NQZ9,full_overnight,POC_ATOMIC,15467,15467,7733.75,2123.502633477633477633477633,1,9179e205ccd7716132c9,R03,2019-09-30,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30955,30955,7738.875,4002.603154504039440812694377,1,918d72d4554298b2a6d7,R01,2019-08-14,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30955,30955,7738.875,4002.603154504039440812694377,1,918d72d4554298b2a6d7,R02,2019-08-14,2019
0.05,NQU9,prior_rth,POC_ATOMIC,14949,14949,7474.75,3745.215849338663943331762509,1,91b387fd755eb097fa3b,R01,2019-08-08,2019
0.05,NQU9,prior_rth,POC_ATOMIC,14949,14949,7474.75,3745.215849338663943331762509,1,91b387fd755eb097fa3b,R02,2019-08-08,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,33455,33455,8363.875,5148.14416000666000666000666,1,91d70883930382022e68,R01,2019-11-26,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,33455,33455,8363.875,5148.14416000666000666000666,1,91d70883930382022e68,R02,2019-11-26,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31745,31745,7936.375,1911.145699480258303787715552,1,91d84938653f29a2d0ee,R01,2019-10-23,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31745,31745,7936.375,1911.145699480258303787715552,1,91d84938653f29a2d0ee,R02,2019-10-23,2019
0.2,NQU9,opening_hour_rth,POC_ATOMIC,15473,15473,7736.75,2373.718021140079963609375374,1,91df1cccda0966895f75,R05,2019-08-30,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,32913,32913,8228.375,3793.297152555047291889397153,1,91f056a9d19e8f7638cf,R01,2019-11-06,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,32913,32913,8228.375,3793.297152555047291889397153,1,91f056a9d19e8f7638cf,R02,2019-11-06,2019
0.2,NQU9,full_overnight,POC_ATOMIC,15208,15208,7604.25,1429.354150651730215470605244,1,920ab86313a550dfbe17,R03,2019-08-05,2019
0.2,NQH0,midnight,POC_ATOMIC,34680,34680,8670.125,1372.777380952380952380952381,1,9213c916e1657cfe9a06,R04,2019-12-20,2019
0.2,NQM9,prior_rth,POC_ATOMIC,10004,10004,7503.375,6269.478427128427128427128427,1,921d729c37e2957ee5c9,R01,2019-05-16,2019
0.2,NQM9,prior_rth,POC_ATOMIC,10004,10004,7503.375,6269.478427128427128427128427,1,921d729c37e2957ee5c9,R02,2019-05-16,2019
0.1,NQH9,prior_rth,POC_ATOMIC,26763,26763,6690.875,3669.227754723162728470114582,1,92261f2add969a693243,R01,2019-01-18,2019
0.1,NQH9,prior_rth,POC_ATOMIC,26763,26763,6690.875,3669.227754723162728470114582,1,92261f2add969a693243,R02,2019-01-18,2019
0.05,NQU9,midnight,POC_ATOMIC,31013,31013,7753.375,1076.092142854816622302860229,1,9244d9129f01cb960f30,R04,2019-08-02,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,31831,31831,7957.875,1361.023369888612855364773523,1,925c9c21f3cada1aa924,R05,2019-07-17,2019
0.2,NQH9,opening_hour_rth,POC_ATOMIC,13189,13189,6594.75,2587.153491077318308439589904,1,928ddf002fdbf39b5316,R05,2019-01-09,2019
0.1,NQM9,full_overnight,POC_ATOMIC,28290,28290,7072.625,715.4880827511430553562738244,1,92adf09eff940a0e37b3,R03,2019-03-11,2019
0.1,NQM9,midnight,POC_ATOMIC,30772,30772,7693.125,745.65,1,92c07f7b10fdf15c2bf8,R04,2019-04-17,2019
0.05,NQZ9,full_overnight,POC_ATOMIC,31384,31384,7846.125,1039.9143526897938662644545,1,92c14c0e13195721bb0b,R03,2019-10-11,2019
0.1,NQM9,full_overnight,POC_ATOMIC,30304,30304,7576.125,947.3397319023463188222913623,1,92f75301f74e44a55f93,R03,2019-05-09,2019
0.05,NQH0,midnight,POC_ATOMIC,34936,34936,8734.125,790.5145370968900380665086547,1,931fb5ba1885b74dc790,R04,2019-12-23,2019
0.05,NQH9,midnight,POC_ATOMIC,28010,28010,7002.625,753.3262864912864912864912865,1,932d868e6a5ce1e3f8cb,R04,2019-02-06,2019
0.2,NQM9,prior_rth,POC_ATOMIC,30041,30041,7510.375,3817.707252388134741075917547,1,9339a1bd2b32fc6de17a,R01,2019-04-03,2019
0.2,NQM9,prior_rth,POC_ATOMIC,30041,30041,7510.375,3817.707252388134741075917547,1,9339a1bd2b32fc6de17a,R02,2019-04-03,2019
0.1,NQH9,midnight,POC_ATOMIC,28541,28541,7135.375,535.3402625152625152625152625,1,939612cbf0635c9c6b2f,R04,2019-02-25,2019
0.2,NQM9,prior_rth,POC_ATOMIC,31358,31358,7839.625,4411.856929689005609344163921,1,93d0c49fa644b32f6ccb,R01,2019-05-02,2019
0.2,NQM9,prior_rth,POC_ATOMIC,31358,31358,7839.625,4411.856929689005609344163921,1,93d0c49fa644b32f6ccb,R02,2019-05-02,2019
0.05,NQZ9,full_overnight,POC_ATOMIC,33014,33014,8253.625,1202.658127117980059156529745,1,93ddbee886cf6cbf459f,R03,2019-11-14,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,10012,10012,7509.375,3060.34573284018195850205542,1,93f5aced77121c4449ce,R05,2019-08-15,2019
0.05,NQU9,full_overnight,POC_ATOMIC,30933,30933,7733.375,1122.739479095622394940477835,1,93f9180626ef287f7012,R03,2019-08-21,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,9844,9844,7383.375,3620.289880952380952380952381,1,93fff340e5d3aac0822f,R05,2019-05-14,2019
0.1,NQM9,full_overnight,POC_ATOMIC,29447,29447,7361.875,1076.373062243054503116422621,1,940a9a479be50e1caa53,R03,2019-05-14,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31429,31429,7857.375,2696.958283624844628149028081,1,942311fa76168c43b4c0,R01,2019-10-15,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31429,31429,7857.375,2696.958283624844628149028081,1,942311fa76168c43b4c0,R02,2019-10-15,2019
0.2,NQM9,prior_rth,POC_ATOMIC,15712,15712,7856.25,5307.653571428571428571428571,1,944c94dad1aa6e0cdcc7,R01,2019-05-06,2019
0.2,NQM9,prior_rth,POC_ATOMIC,15712,15712,7856.25,5307.653571428571428571428571,1,944c94dad1aa6e0cdcc7,R02,2019-05-06,2019
0.2,NQZ9,midnight,POC_ATOMIC,32863,32863,8215.875,1222.105280830280830280830281,1,945f80a056dd607bb989,R04,2019-11-08,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,30501,30501,7625.375,1619.349161184532701560565338,1,9466cb27f536b2f3498e,R05,2019-04-11,2019
0.1,NQM9,prior_rth,POC_ATOMIC,29367,29367,7341.875,2236.260806991108848693988013,1,9474b772fa1c8ebd6a84,R01,2019-05-29,2019
0.1,NQM9,prior_rth,POC_ATOMIC,29367,29367,7341.875,2236.260806991108848693988013,1,9474b772fa1c8ebd6a84,R02,2019-05-29,2019
0.2,NQZ9,midnight,POC_ATOMIC,33214,33214,8303.625,1327.448054035350776006726065,1,948b013e9eadd157504d,R04,2019-12-04,2019
0.1,NQZ9,opening_hour_rth,POC_ATOMIC,31011,31011,7752.875,922.3753261891370382247136084,1,94c031e4631cfab7a1b3,R05,2019-10-07,2019
0.2,NQZ9,opening_hour_rth,POC_ATOMIC,31487,31487,7871.875,1234.355426058457734987684018,1,950de8d2a47bb2dfae2e,R05,2019-09-24,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31741,31741,7935.375,2593.313713053232167514035868,1,951ce7cee884628b4222,R01,2019-07-24,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31741,31741,7935.375,2593.313713053232167514035868,1,951ce7cee884628b4222,R02,2019-07-24,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,31856,31856,7964.125,1425.336378014095405399753226,1,955ad013203db52daf2a,R05,2019-07-25,2019
0.05,NQH9,prior_rth,POC_ATOMIC,28198,28198,7049.625,2904.682912234421777057811889,1,956afdcf56eba285a366,R01,2019-03-08,2019
0.05,NQH9,prior_rth,POC_ATOMIC,28198,28198,7049.625,2904.682912234421777057811889,1,956afdcf56eba285a366,R02,2019-03-08,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,15614,15614,7807.25,2629.799879368997016055839585,1,9581d14ae20dc676e7be,R05,2019-05-03,2019
0.05,NQH9,opening_hour_rth,POC_ATOMIC,28169,28169,7042.375,1277.678372503944282905332756,1,95a262c9599f50d07e5f,R05,2019-03-07,2019
0.2,NQZ9,opening_hour_rth,POC_ATOMIC,33532,33532,8383.125,1593.408038418110237535682132,1,95a5ffc7559a52f0c59d,R05,2019-11-26,2019
0.05,NQU9,midnight,POC_ATOMIC,31291,31291,7822.875,1153.341597291597291597291597,1,95ae7ab26d624152b99c,R04,2019-07-08,2019
0.2,NQM9,midnight,POC_ATOMIC,30738,30738,7684.625,820.255772005772005772005772,1,95dbeb1f94bdcb893281,R04,2019-04-18,2019
0.1,NQZ9,midnight,POC_ATOMIC,30968,30968,7742.125,739.138678635746278395541999,1,96048f918ae0f2e4b7b8,R04,2019-10-07,2019
0.1,NQM9,prior_rth,POC_ATOMIC,29324,29324,7331.125,2252.303201332663238707120791,1,9607a1758168bec4c816,R01,2019-03-28,2019
0.1,NQM9,prior_rth,POC_ATOMIC,29324,29324,7331.125,2252.303201332663238707120791,1,9607a1758168bec4c816,R02,2019-03-28,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31855,31855,7963.875,4483.413499603565176197971671,1,960e1e4a971a26a6e289,R01,2019-07-31,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31855,31855,7963.875,4483.413499603565176197971671,1,960e1e4a971a26a6e289,R02,2019-07-31,2019
0.1,NQM9,full_overnight,POC_ATOMIC,29198,29198,7299.625,1172.561873485359608151870557,1,961ef6068880120a8315,R03,2019-03-15,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,29545,29545,7386.375,1437.386964350578901662492994,1,96224cc736294f12cf33,R05,2019-03-19,2019
0.2,NQZ9,opening_hour_rth,POC_ATOMIC,33256,33256,8314.125,1258.245226611062578527762345,1,962733b7b5fa9542ea1d,R05,2019-12-05,2019
0.05,NQM9,opening_hour_rth,POC_ATOMIC,29759,29759,7439.875,1588.455435352549104671345758,1,9638ba0761b1c52f9c56,R05,2019-03-21,2019
0.05,NQZ9,full_overnight,POC_ATOMIC,31470,31470,7867.625,1341.001014369682357669788103,1,965692f35142910ed231,R03,2019-09-17,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,29532,29532,7383.125,1207.917352183496971159527723,1,967aad64db3a2b648913,R05,2019-05-14,2019
0.2,NQH9,prior_rth,POC_ATOMIC,13313,13313,6656.75,4882.245365132793975298719132,1,967c61a24a4afdb2ba9e,R01,2019-01-23,2019
0.2,NQH9,prior_rth,POC_ATOMIC,13313,13313,6656.75,4882.245365132793975298719132,1,967c61a24a4afdb2ba9e,R02,2019-01-23,2019
0.1,NQU9,prior_rth,POC_ATOMIC,30944,30944,7736.125,3815.225852918589078971885671,1,967f8ca0d294b3331b47,R01,2019-08-20,2019
0.1,NQU9,prior_rth,POC_ATOMIC,30944,30944,7736.125,3815.225852918589078971885671,1,967f8ca0d294b3331b47,R02,2019-08-20,2019
0.05,NQH0,opening_hour_rth,POC_ATOMIC,34416,34416,8604.125,1103.937207857931542142068458,1,968bfe69e5d0b8b328b8,R05,2019-12-17,2019
0.1,NQM9,midnight,POC_ATOMIC,30150,30150,7537.625,592.8705003295272381630329065,1,969275b517d8093c5219,R04,2019-05-16,2019
0.05,NQM9,midnight,POC_ATOMIC,29361,29361,7340.375,743.0314726939726939726939727,1,96d345fc6df31b334b04,R04,2019-03-25,2019
0.05,NQZ9,midnight,POC_ATOMIC,33338,33338,8334.625,1419.796542428160075218898748,1,96de1b565b31b8728707,R04,2019-12-06,2019
0.1,NQM9,full_overnight,POC_ATOMIC,29344,29344,7336.125,992.4143740409916880505115799,1,97199df288925f99e7a5,R03,2019-03-28,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31241,31241,7810.375,1371.378371989531634167520559,1,9723cd3f3a39db3d5cf5,R01,2019-07-08,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31241,31241,7810.375,1371.378371989531634167520559,1,9723cd3f3a39db3d5cf5,R02,2019-07-08,2019
0.2,NQH9,full_overnight,POC_ATOMIC,9153,9153,6865.125,4183.916666666666666666666667,1,976dd2f269bff10ce283,R03,2019-01-31,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,31016,31016,7754.125,1211.906629791383102644500563,1,9780aa82aff0dbb3a096,R05,2019-08-21,2019
0.05,NQH9,prior_rth,POC_ATOMIC,28336,28336,7084.125,2990.402973415473415473415473,1,979d4ca3e161a06af667,R01,2019-02-20,2019
0.05,NQH9,prior_rth,POC_ATOMIC,28336,28336,7084.125,2990.402973415473415473415473,1,979d4ca3e161a06af667,R02,2019-02-20,2019
0.05,NQZ9,opening_hour_rth,POC_ATOMIC,33234,33234,8308.625,1708.22117092287370925141823,1,97b2fbc0f8c04c4ab095,R05,2019-12-04,2019
0.2,NQU9,full_overnight,POC_ATOMIC,31485,31485,7871.375,1822.908669728522669699140287,1,97be3755eb89e0b5d3a1,R03,2019-09-09,2019
0.05,NQH9,opening_hour_rth,POC_ATOMIC,28134,28133,7033.375,2014.218922673252045068683438,2,97c982d554bc0825664d,R05,2019-02-06,2019
0.05,NQU9,full_overnight,POC_ATOMIC,30353,30353,7588.375,1378.339292657335451702774184,1,983ef65adfe80b078274,R03,2019-08-28,2019
0.2,NQU9,midnight,POC_ATOMIC,30802,30802,7700.625,900.3937728937728937728937729,1,984b86ffafcaba3e505c,R04,2019-06-28,2019
0.1,NQZ9,opening_hour_rth,POC_ATOMIC,32887,32884,8221.125,6497.712930394911819060425872,4,984d807d854de5969ef6,R05,2019-11-04,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,14435,14435,7217.75,2829.679117386741225750513676,1,98621913f671d67886ac,R05,2019-06-06,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31798,31798,7949.625,2734.869038184419028772545252,1,986c27564851493fd270,R01,2019-09-13,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31798,31798,7949.625,2734.869038184419028772545252,1,986c27564851493fd270,R02,2019-09-13,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,16292,16292,8146.25,8630.759325396825396825396825,1,988929d74d16f63b8a4c,R01,2019-11-04,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,16292,16292,8146.25,8630.759325396825396825396825,1,988929d74d16f63b8a4c,R02,2019-11-04,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,14565,14565,7282.75,2615.578156565656565656565657,1,98c4726f093b7c9645a8,R05,2019-03-14,2019
0.2,NQZ9,midnight,POC_ATOMIC,32944,32944,8236.125,1411.52019610270883615535568,1,98c5ad3a5ab686f796da,R04,2019-11-05,2019
0.2,NQH9,full_overnight,POC_ATOMIC,8567,8567,6425.625,2712.759126984126984126984127,1,98e62c8de52caa070302,R03,2019-01-07,2019
0.2,NQU9,opening_hour_rth,POC_ATOMIC,31896,31896,7974.125,1507.957541457205643763119045,1,991223ba91b812f4b5ab,R05,2019-07-31,2019
0.2,NQU9,full_overnight,POC_ATOMIC,7471,7471,7471.5,4643.155438842203548085901027,1,9920c9762ee3b9a5ddbe,R03,2019-08-06,2019
0.05,NQM9,prior_rth,POC_ATOMIC,29586,29586,7396.625,2972.570101430752503050954559,1,993e74dc9e6aeac7675b,R01,2019-03-25,2019
0.05,NQM9,prior_rth,POC_ATOMIC,29586,29586,7396.625,2972.570101430752503050954559,1,993e74dc9e6aeac7675b,R02,2019-03-25,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,30883,30883,7720.875,1392.219615624027388733271086,1,99470cfe0e9560cbb771,R05,2019-04-17,2019
0.05,NQH9,full_overnight,POC_ATOMIC,28398,28398,7099.625,1076.462342129834389896309401,1,9950fcf595d7acc57d74,R03,2019-03-07,2019
0.1,NQZ9,full_overnight,POC_ATOMIC,32951,32951,8237.875,1969.870880590917384811940594,1,995d75227803c5e99a3b,R03,2019-11-05,2019
0.2,NQH9,midnight,POC_ATOMIC,25702,25702,6425.625,996.0818243452453978769768243,1,9976f635d9faef32d741,R04,2019-01-07,2019
0.05,NQM9,opening_hour_rth,POC_ATOMIC,30364,30363,7590.875,3414.453424183340726617076058,2,997ab861e98af5547397,R05,2019-04-04,2019
0.1,NQH9,opening_hour_rth,POC_BROAD,27397,27392,6848.125,5508.252593836454127290285622,6,9987cb26bcdf41d49552,R05,2019-01-31,2019
0.1,NQU9,midnight,POC_ATOMIC,30915,30915,7728.875,1107.000319274974722892429873,1,99a79a34ae3a741ab6e6,R04,2019-08-22,2019
0.05,NQU9,full_overnight,POC_ATOMIC,31485,31485,7871.375,1822.908669728522669699140287,1,99b5f02acc5250e4b142,R03,2019-09-09,2019
0.2,NQH9,prior_rth,POC_ATOMIC,28037,28037,7009.375,2786.516065290059098108633712,1,99ccf3e9348e62d52275,R01,2019-02-13,2019
0.2,NQH9,prior_rth,POC_ATOMIC,28037,28037,7009.375,2786.516065290059098108633712,1,99ccf3e9348e62d52275,R02,2019-02-13,2019
0.1,NQZ9,opening_hour_rth,POC_ATOMIC,32209,32209,8052.375,1679.451562750115381694329063,1,99e0df740cd6fb47582f,R05,2019-10-30,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,33073,33073,8268.375,2682.016732093126616453188461,1,99f8625a549dc21d3454,R01,2019-11-13,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,33073,33073,8268.375,2682.016732093126616453188461,1,99f8625a549dc21d3454,R02,2019-11-13,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,30671,30671,7667.875,928.5294007171016760454360966,1,99fde6d3e7d2523479ec,R05,2019-08-09,2019
0.1,NQH0,prior_rth,POC_ATOMIC,34833,34833,8708.375,4666.060349455996574297888757,1,9a196a23d2a9bc42cd43,R01,2019-12-23,2019
0.1,NQH0,prior_rth,POC_ATOMIC,34833,34833,8708.375,4666.060349455996574297888757,1,9a196a23d2a9bc42cd43,R02,2019-12-23,2019
0.1,NQU9,midnight,POC_ATOMIC,30493,30493,7623.375,828.102460320263423605390892,1,9a25e08d3bfa3241c77e,R04,2019-08-14,2019
0.1,NQZ9,full_overnight,POC_ATOMIC,33460,33460,8365.125,1585.76090992340992340992341,1,9a3610f1e4bbccadadc6,R03,2019-12-10,2019
0.1,NQM9,prior_rth,POC_ATOMIC,30714,30714,7678.625,5984.935086390217969165337586,1,9ab16d9c462ef726ef67,R01,2019-04-17,2019
0.1,NQM9,prior_rth,POC_ATOMIC,30714,30714,7678.625,5984.935086390217969165337586,1,9ab16d9c462ef726ef67,R02,2019-04-17,2019
0.2,NQU9,opening_hour_rth,POC_ATOMIC,15428,15428,7714.25,2559.211316972501183027498817,1,9abb841bd2158b01eedb,R05,2019-08-29,2019
0.2,NQU9,opening_hour_rth,POC_ATOMIC,4248,4248,7434.875,4778.914498221077168445589498,1,9ac22d142703b236bf22,R05,2019-08-07,2019
0.2,NQM9,midnight,POC_ATOMIC,29651,29651,7412.875,1045.817520027238014918498057,1,9ae08676416fbeae2a07,R04,2019-05-13,2019
0.1,NQM9,full_overnight,POC_ATOMIC,30515,30515,7628.875,1190.5644976776952073007199,1,9ae28c0a64bcff1fcc7d,R03,2019-05-08,2019
0.05,NQM9,prior_rth,POC_ATOMIC,29926,29926,7481.625,2761.027974601937450234663857,1,9af40195d955f670abab,R01,2019-03-22,2019
0.05,NQM9,prior_rth,POC_ATOMIC,29926,29926,7481.625,2761.027974601937450234663857,1,9af40195d955f670abab,R02,2019-03-22,2019
0.2,NQZ9,midnight,POC_ATOMIC,31759,31759,7939.875,1246.912806637806637806637807,1,9af9d30bff54dde8bf4c,R04,2019-10-25,2019
0.2,NQM9,full_overnight,POC_ATOMIC,14468,14468,7234.25,4019.764618714618714618714619,1,9b0b3fc154a69d1c8731,R03,2019-05-29,2019
0.1,NQZ9,midnight,POC_ATOMIC,31611,31611,7902.875,1039.848932603344368050250403,1,9b1adafcee0dda7f1e62,R04,2019-09-18,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,29481,29481,7370.375,1400.027934346355398986977934,1,9b70e4ecbf2ba154a719,R05,2019-03-18,2019
0.05,NQH0,midnight,POC_ATOMIC,35156,35156,8789.125,1097.365692640692640692640693,1,9b72cc61952c99d96fc4,R04,2019-12-30,2019
0.05,NQU9,midnight,POC_ATOMIC,30255,30255,7563.875,556.5758479409774665642918181,1,9b7facf4bd0bc70bce5d,R04,2019-08-27,2019
0.2,NQM9,midnight,POC_ATOMIC,28963,28963,7240.875,611.384706959706959706959707,1,9b81b40639db4a6e12cb,R04,2019-03-13,2019
0.1,NQU9,full_overnight,POC_ATOMIC,15576,15576,7788.25,2203.987369159621481602905752,1,9bb24a67169e30e161b6,R03,2019-08-02,2019
0.1,NQH9,full_overnight,POC_ATOMIC,28187,28187,7046.875,1645.651812671653150217457296,1,9bbaedc043b5a2768f25,R03,2019-02-13,2019
0.1,NQH9,opening_hour_rth,POC_ATOMIC,26378,26378,6594.625,1329.754573760558942103138845,1,9bf6f148e5b70d64a980,R05,2019-01-09,2019
0.05,NQU9,midnight,POC_ATOMIC,31517,31517,7879.375,1217.703407703407703407703408,1,9c0ef5e11ef9dc86e2f5,R04,2019-09-09,2019
0.05,NQM9,midnight,POC_ATOMIC,31072,31072,7768.125,1233.669116966911084558143382,1,9c12bd1bded292ac539a,R04,2019-05-02,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,31745,31745,7936.375,1911.145699480258303787715552,1,9c254aebed34a108a194,R01,2019-10-23,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,31745,31745,7936.375,1911.145699480258303787715552,1,9c254aebed34a108a194,R02,2019-10-23,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,14869,14869,7434.75,1403.004814465705703648102667,1,9c33c26eebeda0cef26a,R05,2019-08-07,2019
0.1,NQH9,prior_rth,POC_ATOMIC,26231,26231,6557.875,2393.77394706633411459566244,1,9c522b695454efb25bc9,R01,2019-01-09,2019
0.1,NQH9,prior_rth,POC_ATOMIC,26231,26231,6557.875,2393.77394706633411459566244,1,9c522b695454efb25bc9,R02,2019-01-09,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,28792,28790,7197.625,2834.671924656019660456628347,3,9c61b05720517f18ed5e,R05,2019-06-05,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,33234,33234,8308.625,4253.350827377530163907872886,1,9c8070de5c27ed6c2189,R01,2019-12-05,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,33234,33234,8308.625,4253.350827377530163907872886,1,9c8070de5c27ed6c2189,R02,2019-12-05,2019
0.05,NQH0,full_overnight,POC_ATOMIC,35156,35156,8789.125,1185.322041847041847041847042,1,9c9473cb5b523a71e4e1,R03,2019-12-30,2019
0.05,NQM9,prior_rth,POC_ATOMIC,30041,30041,7510.375,3817.707252388134741075917547,1,9cb49d08b25e81100696,R01,2019-04-03,2019
0.05,NQM9,prior_rth,POC_ATOMIC,30041,30041,7510.375,3817.707252388134741075917547,1,9cb49d08b25e81100696,R02,2019-04-03,2019
0.2,NQM9,midnight,POC_ATOMIC,15490,15490,7745.25,1596.75974025974025974025974,1,9cce6b370ea08ee36ef4,R04,2019-05-07,2019
0.2,NQU9,opening_hour_rth,POC_ATOMIC,15795,15795,7897.75,2028.854212454212454212454212,1,9d3682694cb42e6d421a,R05,2019-07-22,2019
0.05,NQZ9,opening_hour_rth,POC_ATOMIC,31727,31727,7931.875,1747.295557893545509644580852,1,9d3cc06fad1d9f5f35f7,R05,2019-09-20,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,33007,33007,8251.875,3101.386726765228884138469593,1,9d6926f9e5b38db1c8de,R01,2019-11-15,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,33007,33007,8251.875,3101.386726765228884138469593,1,9d6926f9e5b38db1c8de,R02,2019-11-15,2019
0.1,NQH9,opening_hour_rth,POC_ATOMIC,13982,13982,6991.25,2263.482758141620370722537905,1,9d739f269dc1494f6570,R05,2019-02-14,2019
0.2,NQH9,midnight,POC_ATOMIC,28391,28391,7097.875,943.4872544122544122544122544,1,9d769034b9653b5841f2,R04,2019-02-26,2019
0.2,NQZ9,full_overnight,POC_ATOMIC,33279,33279,8319.875,3800.926447245564892623716153,1,9d78bad978c5b1dd5eff,R03,2019-11-18,2019
0.2,NQM9,prior_rth,POC_ATOMIC,30507,30507,7626.875,3309.247625546967652230810126,1,9dc536ca0e9dfa2795fe,R01,2019-04-12,2019
0.2,NQM9,prior_rth,POC_ATOMIC,30507,30507,7626.875,3309.247625546967652230810126,1,9dc536ca0e9dfa2795fe,R02,2019-04-12,2019
