bin_ratio,contiguous,contract,family,poc_inside,profile_id,relationship_id,session_date,tpo_POC,tpo_VAH,tpo_VAL,tpo_value_area_bin_count,tpo_value_area_tpo_share,year
0.05,true,NQU9,prior_rth,true,91b387fd755eb097fa3b,R01,2019-08-08,7474.75,7553,7462.5,181,0.7014967925873129009265858874,2019
0.05,true,NQU9,prior_rth,true,91b387fd755eb097fa3b,R02,2019-08-08,7474.75,7553,7462.5,181,0.7014967925873129009265858874,2019
0.05,true,NQZ9,prior_rth,true,91d70883930382022e68,R01,2019-11-26,8363.875,8373.5,8360.25,53,0.7006229388054232319530963723,2019
0.05,true,NQZ9,prior_rth,true,91d70883930382022e68,R02,2019-11-26,8363.875,8373.5,8360.25,53,0.7006229388054232319530963723,2019
0.05,true,NQZ9,prior_rth,true,91d84938653f29a2d0ee,R01,2019-10-23,7933.625,7957.25,7881,305,0.7007380073800738007380073801,2019
0.05,true,NQZ9,prior_rth,true,91d84938653f29a2d0ee,R02,2019-10-23,7933.625,7957.25,7881,305,0.7007380073800738007380073801,2019
0.2,true,NQU9,opening_hour_rth,true,91df1cccda0966895f75,R05,2019-08-30,7734.75,7744,7721.5,45,0.7030625832223701731025299601,2019
0.2,true,NQZ9,prior_rth,true,91f056a9d19e8f7638cf,R01,2019-11-06,8228.875,8231.5,8213.5,72,0.7030772844726333098426121682,2019
0.2,true,NQZ9,prior_rth,true,91f056a9d19e8f7638cf,R02,2019-11-06,8228.875,8231.5,8213.5,72,0.7030772844726333098426121682,2019
0.2,true,NQU9,full_overnight,true,920ab86313a550dfbe17,R03,2019-08-05,7585.25,7614.5,7541.5,146,0.700924840432460596587208545,2019
0.2,true,NQH0,midnight,true,9213c916e1657cfe9a06,R04,2019-12-20,8670.125,8682,8665.75,65,0.7026672496720594665500655881,2019
0.2,true,NQM9,prior_rth,true,921d729c37e2957ee5c9,R01,2019-05-16,7503.375,7537.5,7469.25,91,0.7012622720897615708274894811,2019
0.2,true,NQM9,prior_rth,true,921d729c37e2957ee5c9,R02,2019-05-16,7503.375,7537.5,7469.25,91,0.7012622720897615708274894811,2019
0.1,true,NQH9,prior_rth,true,92261f2add969a693243,R01,2019-01-18,6688.375,6709,6644.25,259,0.7018341670456268000606336213,2019
0.1,true,NQH9,prior_rth,true,92261f2add969a693243,R02,2019-01-18,6688.375,6709,6644.25,259,0.7018341670456268000606336213,2019
0.05,true,NQU9,midnight,true,9244d9129f01cb960f30,R04,2019-08-02,7753.375,7781,7742.25,155,0.7030241250424736663268773361,2019
0.05,true,NQU9,opening_hour_rth,true,925c9c21f3cada1aa924,R05,2019-07-17,7957.875,7962,7947.75,57,0.7029204431017119838872104733,2019
0.2,true,NQH9,opening_hour_rth,true,928ddf002fdbf39b5316,R05,2019-01-09,6594.75,6608.5,6589.5,38,0.7064544650751547303271441202,2019
0.1,true,NQM9,full_overnight,true,92adf09eff940a0e37b3,R03,2019-03-11,7072.625,7076.5,7046.75,119,0.7021908652060898626067582622,2019
0.1,true,NQM9,midnight,true,92c07f7b10fdf15c2bf8,R04,2019-04-17,7696.875,7706.25,7690.75,62,0.7036839295248264815803523759,2019
0.05,true,NQZ9,full_overnight,true,92c14c0e13195721bb0b,R03,2019-10-11,7780.875,7836.75,7767,279,0.7025807198240944335146395093,2019
0.1,true,NQM9,full_overnight,true,92f75301f74e44a55f93,R03,2019-05-09,7573.125,7611.25,7560.75,202,0.7006509869802603947921041579,2019
0.05,true,NQH0,midnight,true,931fb5ba1885b74dc790,R04,2019-12-23,8718.875,8732.75,8712.5,81,0.7017819706498951781970649895,2019
0.05,true,NQH9,midnight,true,932d868e6a5ce1e3f8cb,R04,2019-02-06,7004.125,7014.25,6995.75,74,0.7055412371134020618556701031,2019
0.2,true,NQM9,prior_rth,true,9339a1bd2b32fc6de17a,R01,2019-04-03,7510.375,7518.75,7498.5,81,0.7035175879396984924623115578,2019
0.2,true,NQM9,prior_rth,true,9339a1bd2b32fc6de17a,R02,2019-04-03,7510.375,7518.75,7498.5,81,0.7035175879396984924623115578,2019
0.1,true,NQH9,midnight,true,939612cbf0635c9c6b2f,R04,2019-02-25,7118.125,7133.75,7106.75,108,0.7057780928748670684154555122,2019
0.2,true,NQM9,prior_rth,true,93d0c49fa644b32f6ccb,R01,2019-05-02,7839.625,7854.5,7821.75,131,0.7020514490394008466297622924,2019
0.2,true,NQM9,prior_rth,true,93d0c49fa644b32f6ccb,R02,2019-05-02,7839.625,7854.5,7821.75,131,0.7020514490394008466297622924,2019
0.05,true,NQZ9,full_overnight,true,93ddbee886cf6cbf459f,R03,2019-11-14,8254.375,8265,8249.25,63,0.7001683501683501683501683502,2019
0.1,true,NQU9,opening_hour_rth,true,93f5aced77121c4449ce,R05,2019-08-15,7509.375,7523.25,7499.25,32,0.7003745318352059925093632959,2019
0.05,true,NQU9,full_overnight,true,93f9180626ef287f7012,R03,2019-08-21,7729.625,7751,7693.75,229,0.7021802999845368795422916345,2019
0.2,true,NQM9,opening_hour_rth,true,93fff340e5d3aac0822f,R05,2019-05-14,7383.375,7393.5,7359.75,45,0.7105643994211287988422575977,2019
0.1,true,NQM9,full_overnight,true,940a9a479be50e1caa53,R03,2019-05-14,7361.875,7390.5,7347.25,173,0.7031747775458640008788311546,2019
0.05,true,NQZ9,prior_rth,true,942311fa76168c43b4c0,R01,2019-10-15,7857.375,7869,7855,56,0.7074361820199778024417314095,2019
0.05,true,NQZ9,prior_rth,true,942311fa76168c43b4c0,R02,2019-10-15,7857.375,7869,7855,56,0.7074361820199778024417314095,2019
0.2,true,NQM9,prior_rth,true,944c94dad1aa6e0cdcc7,R01,2019-05-06,7840.25,7861,7818,86,0.7010954616588419405320813772,2019
0.2,true,NQM9,prior_rth,true,944c94dad1aa6e0cdcc7,R02,2019-05-06,7840.25,7861,7818,86,0.7010954616588419405320813772,2019
0.2,true,NQZ9,midnight,true,945f80a056dd607bb989,R04,2019-11-08,8215.875,8223.75,8209.5,57,0.7008573178199632578077158604,2019
0.2,true,NQM9,opening_hour_rth,true,9466cb27f536b2f3498e,R05,2019-04-11,7625.375,7631.25,7616.25,60,0.7008884501480750246791707799,2019
0.1,true,NQM9,prior_rth,true,9474b772fa1c8ebd6a84,R01,2019-05-29,7336.125,7359,7322,148,0.7021244985886198187490714604,2019
0.1,true,NQM9,prior_rth,true,9474b772fa1c8ebd6a84,R02,2019-05-29,7336.125,7359,7322,148,0.7021244985886198187490714604,2019
0.2,true,NQZ9,midnight,true,948b013e9eadd157504d,R04,2019-12-04,8303.625,8314,8262.25,207,0.7000374251497005988023952096,2019
0.1,true,NQZ9,opening_hour_rth,true,94c031e4631cfab7a1b3,R05,2019-10-07,7752.875,7756.25,7735.25,84,0.7024623803009575923392612859,2019
0.2,true,NQZ9,opening_hour_rth,true,950de8d2a47bb2dfae2e,R05,2019-09-24,7871.625,7890.5,7866.5,96,0.7013473053892215568862275449,2019
0.05,true,NQU9,prior_rth,true,951ce7cee884628b4222,R01,2019-07-24,7935.375,7952.25,7915,149,0.7038445289395859738065061259,2019
0.05,true,NQU9,prior_rth,true,951ce7cee884628b4222,R02,2019-07-24,7935.375,7952.25,7915,149,0.7038445289395859738065061259,2019
0.05,true,NQU9,opening_hour_rth,true,955ad013203db52daf2a,R05,2019-07-25,7964.125,7972.75,7946.75,104,0.7023223082336382828993666432,2019
0.05,true,NQH9,prior_rth,true,956afdcf56eba285a366,R01,2019-03-08,7048.875,7071.5,7025.25,185,0.7008379888268156424581005587,2019
0.05,true,NQH9,prior_rth,true,956afdcf56eba285a366,R02,2019-03-08,7048.875,7071.5,7025.25,185,0.7008379888268156424581005587,2019
0.2,true,NQM9,opening_hour_rth,true,9581d14ae20dc676e7be,R05,2019-05-03,7805.75,7811,7792,38,0.7067773167358229598893499308,2019
0.05,true,NQH9,opening_hour_rth,true,95a262c9599f50d07e5f,R05,2019-03-07,7040.375,7063.25,7025,153,0.7025703794369645042839657283,2019
0.2,true,NQZ9,opening_hour_rth,true,95a5ffc7559a52f0c59d,R05,2019-11-26,8383.125,8385.25,8374.5,43,0.7071352502662406815761448349,2019
0.05,true,NQU9,midnight,true,95ae7ab26d624152b99c,R04,2019-07-08,7822.875,7829.75,7814,63,0.7070534698521046643913538111,2019
0.2,true,NQM9,midnight,true,95dbeb1f94bdcb893281,R04,2019-04-18,7674.375,7688,7660.25,111,0.7038820343063496840204634367,2019
0.1,true,NQZ9,midnight,true,96048f918ae0f2e4b7b8,R04,2019-10-07,7728.125,7743.25,7725.25,72,0.7046676704667670466767046677,2019
0.1,true,NQM9,prior_rth,true,9607a1758168bec4c816,R01,2019-03-28,7333.625,7358.75,7288.75,280,0.7013081395348837209302325581,2019
0.1,true,NQM9,prior_rth,true,9607a1758168bec4c816,R02,2019-03-28,7333.625,7358.75,7288.75,280,0.7013081395348837209302325581,2019
0.05,true,NQU9,prior_rth,true,960e1e4a971a26a6e289,R01,2019-07-31,7963.875,7973,7958.25,59,0.700102145045965270684371808,2019
0.05,true,NQU9,prior_rth,true,960e1e4a971a26a6e289,R02,2019-07-31,7963.875,7973,7958.25,59,0.700102145045965270684371808,2019
0.1,true,NQM9,full_overnight,true,961ef6068880120a8315,R03,2019-03-15,7295.375,7310.25,7287.25,92,0.7046058458813108945969884854,2019
0.2,true,NQM9,opening_hour_rth,true,96224cc736294f12cf33,R05,2019-03-19,7386.375,7393.75,7382.5,45,0.7014218009478672985781990521,2019
0.2,true,NQZ9,opening_hour_rth,true,962733b7b5fa9542ea1d,R05,2019-12-05,8313.625,8321.25,8287.25,136,0.701516360734237829209896249,2019
0.05,true,NQM9,opening_hour_rth,true,9638ba0761b1c52f9c56,R05,2019-03-21,7438.625,7449.75,7422.5,109,0.7010785824345146379044684129,2019
0.05,true,NQZ9,full_overnight,true,965692f35142910ed231,R03,2019-09-17,7867.625,7883,7862.25,83,0.7021866338158299969202340622,2019
0.1,true,NQM9,opening_hour_rth,true,967aad64db3a2b648913,R05,2019-05-14,7382.625,7391.5,7359.25,129,0.7038735983690112130479102956,2019
0.2,true,NQH9,prior_rth,true,967c61a24a4afdb2ba9e,R01,2019-01-23,6715.75,6748,6654,188,0.7014032666206579250057510927,2019
0.2,true,NQH9,prior_rth,true,967c61a24a4afdb2ba9e,R02,2019-01-23,6715.75,6748,6654,188,0.7014032666206579250057510927,2019
0.1,true,NQU9,prior_rth,true,967f8ca0d294b3331b47,R01,2019-08-20,7732.625,7743.75,7725.5,73,0.7009005145797598627787307033,2019
0.1,true,NQU9,prior_rth,true,967f8ca0d294b3331b47,R02,2019-08-20,7732.625,7743.75,7725.5,73,0.7009005145797598627787307033,2019
0.05,true,NQH0,opening_hour_rth,true,968bfe69e5d0b8b328b8,R05,2019-12-17,8608.875,8613.25,8599.25,56,0.7127312295973884657236126224,2019
0.1,true,NQM9,midnight,true,969275b517d8093c5219,R04,2019-05-16,7492.875,7538.25,7481.75,226,0.7007385028533064786841221887,2019
0.05,true,NQM9,midnight,true,96d345fc6df31b334b04,R04,2019-03-25,7317.875,7339.5,7298.75,163,0.7011167512690355329949238579,2019
0.05,true,NQZ9,midnight,true,96de1b565b31b8728707,R04,2019-12-06,8334.625,8343.5,8327.5,64,0.7005752346351801392673327278,2019
0.1,true,NQM9,full_overnight,true,97199df288925f99e7a5,R03,2019-03-28,7315.125,7339.75,7311.5,113,0.7062517062517062517062517063,2019
0.05,true,NQU9,prior_rth,true,9723cd3f3a39db3d5cf5,R01,2019-07-08,7821.625,7857,7797.25,239,0.7025153495741731035848682908,2019
0.05,true,NQU9,prior_rth,true,9723cd3f3a39db3d5cf5,R02,2019-07-08,7821.625,7857,7797.25,239,0.7025153495741731035848682908,2019
0.2,true,NQH9,full_overnight,true,976dd2f269bff10ce283,R03,2019-01-31,6865.125,6872.25,6854.25,24,0.7062888735314443676572218383,2019
0.1,true,NQU9,opening_hour_rth,true,9780aa82aff0dbb3a096,R05,2019-08-21,7754.125,7763.25,7746.75,66,0.7037686240140227870289219982,2019
0.05,true,NQH9,prior_rth,true,979d4ca3e161a06af667,R01,2019-02-20,7084.125,7087.75,7067.75,80,0.710016602102933038184836746,2019
0.05,true,NQH9,prior_rth,true,979d4ca3e161a06af667,R02,2019-02-20,7084.125,7087.75,7067.75,80,0.710016602102933038184836746,2019
0.05,true,NQZ9,opening_hour_rth,true,97b2fbc0f8c04c4ab095,R05,2019-12-04,8308.625,8316,8303.25,51,0.7020408163265306122448979592,2019
0.2,true,NQU9,full_overnight,true,97be3755eb89e0b5d3a1,R03,2019-09-09,7871.625,7878.75,7868,43,0.7097933513027852650494159928,2019
0.05,true,NQH9,opening_hour_rth,true,97c982d554bc0825664d,R05,2019-02-06,7018.625,7037.5,6992.75,179,0.7019230769230769230769230769,2019
0.05,true,NQU9,full_overnight,true,983ef65adfe80b078274,R03,2019-08-28,7588.875,7595,7563.25,127,0.7020827044974343495321460912,2019
0.2,true,NQU9,midnight,true,984b86ffafcaba3e505c,R04,2019-06-28,7698.125,7702.75,7688.75,56,0.7008354755784061696658097686,2019
0.1,true,NQZ9,opening_hour_rth,true,984d807d854de5969ef6,R05,2019-11-04,8220.375,8227.25,8212.5,59,0.7083734359961501443695861405,2019
0.2,true,NQM9,opening_hour_rth,true,98621913f671d67886ac,R05,2019-06-06,7217.75,7228,7214,28,0.702078521939953810623556582,2019
0.05,true,NQU9,prior_rth,true,986c27564851493fd270,R01,2019-09-13,7949.625,7959,7930,116,0.7023650156180276662204373048,2019
0.05,true,NQU9,prior_rth,true,986c27564851493fd270,R02,2019-09-13,7949.625,7959,7930,116,0.7023650156180276662204373048,2019
0.2,true,NQZ9,prior_rth,true,988929d74d16f63b8a4c,R01,2019-11-04,8145.75,8159,8133,52,0.7013333333333333333333333333,2019
0.2,true,NQZ9,prior_rth,true,988929d74d16f63b8a4c,R02,2019-11-04,8145.75,8159,8133,52,0.7013333333333333333333333333,2019
0.2,true,NQM9,opening_hour_rth,true,98c4726f093b7c9645a8,R05,2019-03-14,7282.75,7286.5,7273,27,0.7196110210696920583468395462,2019
0.2,true,NQZ9,midnight,true,98c5ad3a5ab686f796da,R04,2019-11-05,8237.125,8241,8234,28,0.712486883525708289611752361,2019
0.2,true,NQH9,full_overnight,true,98e62c8de52caa070302,R03,2019-01-07,6457.125,6467.25,6423,59,0.7058966861598440545808966862,2019
0.2,true,NQU9,opening_hour_rth,true,991223ba91b812f4b5ab,R05,2019-07-31,7973.875,7984,7971.25,51,0.7002854424357754519505233111,2019
0.2,true,NQU9,full_overnight,true,9920c9762ee3b9a5ddbe,R03,2019-08-06,7424.5,7495,7323,172,0.700439811044143997393712331,2019
0.05,true,NQM9,prior_rth,true,993e74dc9e6aeac7675b,R01,2019-03-25,7396.625,7442.25,7364,313,0.7008943001831699170348022842,2019
0.05,true,NQM9,prior_rth,true,993e74dc9e6aeac7675b,R02,2019-03-25,7396.625,7442.25,7364,313,0.7008943001831699170348022842,2019
0.2,true,NQM9,opening_hour_rth,true,99470cfe0e9560cbb771,R05,2019-04-17,7688.375,7718,7681,148,0.7016769638128861429832303619,2019
0.05,true,NQH9,full_overnight,true,9950fcf595d7acc57d74,R03,2019-03-07,7099.625,7107.25,7088.5,75,0.7008755854204846263490124211,2019
0.1,true,NQZ9,full_overnight,true,995d75227803c5e99a3b,R03,2019-11-05,8236.375,8242.25,8233,37,0.7006472491909385113268608414,2019
0.2,true,NQH9,midnight,true,9976f635d9faef32d741,R04,2019-01-07,6425.625,6448.75,6412.25,146,0.7015270708005552984729291994,2019
0.05,true,NQM9,opening_hour_rth,true,997ab861e98af5547397,R05,2019-04-04,7590.875,7595.25,7575.5,79,0.7058823529411764705882352941,2019
0.1,true,NQH9,opening_hour_rth,true,9987cb26bcdf41d49552,R05,2019-01-31,6848.125,6882,6840.25,167,0.7050147492625368731563421829,2019
0.1,true,NQU9,midnight,true,99a79a34ae3a741ab6e6,R04,2019-08-22,7729.125,7756.5,7722.25,137,0.7015222906850308082638637187,2019
0.05,true,NQU9,full_overnight,true,99b5f02acc5250e4b142,R03,2019-09-09,7871.625,7878.75,7868,43,0.7097933513027852650494159928,2019
0.2,true,NQH9,prior_rth,true,99ccf3e9348e62d52275,R01,2019-02-13,7008.625,7027.75,6995,131,0.7015693967631191760666993624,2019
0.2,true,NQH9,prior_rth,true,99ccf3e9348e62d52275,R02,2019-02-13,7008.625,7027.75,6995,131,0.7015693967631191760666993624,2019
0.1,true,NQZ9,opening_hour_rth,true,99e0df740cd6fb47582f,R05,2019-10-30,8052.375,8055,8041.75,53,0.7,2019
0.05,true,NQZ9,prior_rth,true,99f8625a549dc21d3454,R01,2019-11-13,8287.125,8296.25,8266,121,0.7030258662762323084431429966,2019
0.05,true,NQZ9,prior_rth,true,99f8625a549dc21d3454,R02,2019-11-13,8287.125,8296.25,8266,121,0.7030258662762323084431429966,2019
0.1,true,NQU9,opening_hour_rth,true,99fde6d3e7d2523479ec,R05,2019-08-09,7667.875,7688.25,7643.5,179,0.7004300047778308647873865265,2019
0.1,true,NQH0,prior_rth,true,9a196a23d2a9bc42cd43,R01,2019-12-23,8708.375,8711.25,8695.75,62,0.7067773167358229598893499308,2019
0.1,true,NQH0,prior_rth,true,9a196a23d2a9bc42cd43,R02,2019-12-23,8708.375,8711.25,8695.75,62,0.7067773167358229598893499308,2019
0.1,true,NQU9,midnight,true,9a25e08d3bfa3241c77e,R04,2019-08-14,7743.875,7756.25,7638.5,471,0.7007289934774267809182759944,2019
0.1,true,NQZ9,full_overnight,true,9a3610f1e4bbccadadc6,R03,2019-12-10,8368.125,8381.25,8327.75,214,0.7002219403931515535827520609,2019
0.1,true,NQM9,prior_rth,true,9ab16d9c462ef726ef67,R01,2019-04-17,7678.625,7685.5,7673.25,49,0.708223587942639742464149839,2019
0.1,true,NQM9,prior_rth,true,9ab16d9c462ef726ef67,R02,2019-04-17,7678.625,7685.5,7673.25,49,0.708223587942639742464149839,2019
0.2,true,NQU9,opening_hour_rth,true,9abb841bd2158b01eedb,R05,2019-08-29,7710.25,7717.5,7700,35,0.7062937062937062937062937063,2019
0.2,true,NQU9,opening_hour_rth,true,9ac22d142703b236bf22,R05,2019-08-07,7471.625,7488.25,7427,35,0.7080152671755725190839694656,2019
0.2,true,NQM9,midnight,true,9ae08676416fbeae2a07,R04,2019-05-13,7481.625,7504.5,7414,362,0.7040266328471781864299302473,2019
0.1,true,NQM9,full_overnight,true,9ae28c0a64bcff1fcc7d,R03,2019-05-08,7675.875,7690.25,7632.5,231,0.7026790914385556202679091439,2019
0.05,true,NQM9,prior_rth,true,9af40195d955f670abab,R01,2019-03-22,7481.625,7527,7450,308,0.7017857142857142857142857143,2019
0.05,true,NQM9,prior_rth,true,9af40195d955f670abab,R02,2019-03-22,7481.625,7527,7450,308,0.7017857142857142857142857143,2019
0.2,true,NQZ9,midnight,true,9af9d30bff54dde8bf4c,R04,2019-10-25,7939.875,7942.5,7933,38,0.7124324324324324324324324324,2019
0.2,true,NQM9,full_overnight,true,9b0b3fc154a69d1c8731,R03,2019-05-29,7234.25,7255,7224.5,61,0.7068281938325991189427312775,2019
0.1,true,NQZ9,midnight,true,9b1adafcee0dda7f1e62,R04,2019-09-18,7900.875,7906,7898.75,29,0.7003802281368821292775665399,2019
0.2,true,NQM9,opening_hour_rth,true,9b70e4ecbf2ba154a719,R05,2019-03-18,7369.125,7375.25,7351,97,0.7041357370095440084835630965,2019
0.05,true,NQH0,midnight,true,9b72cc61952c99d96fc4,R04,2019-12-30,8789.125,8800.5,8781.75,75,0.700505475989890480202190396,2019
0.05,true,NQU9,midnight,true,9b7facf4bd0bc70bce5d,R04,2019-08-27,7593.375,7598.75,7553.75,180,0.7018398268398268398268398268,2019
0.2,true,NQM9,midnight,true,9b81b40639db4a6e12cb,R04,2019-03-13,7240.875,7249.75,7222.5,109,0.7056810403832991101984941821,2019
0.1,true,NQU9,full_overnight,true,9bb24a67169e30e161b6,R03,2019-08-02,7788.25,7794,7756.5,75,0.7076360568133877091829559837,2019
0.1,true,NQH9,full_overnight,true,9bbaedc043b5a2768f25,R03,2019-02-13,7046.875,7056,7042,56,0.7009170487703209670696123385,2019
0.1,true,NQH9,opening_hour_rth,true,9bf6f148e5b70d64a980,R05,2019-01-09,6594.625,6609,6590,76,0.7050587172538392050587172538,2019
0.05,true,NQU9,midnight,true,9c0ef5e11ef9dc86e2f5,R04,2019-09-09,7873.375,7877.25,7869,33,0.7036199095022624434389140271,2019
0.05,true,NQM9,midnight,true,9c12bd1bded292ac539a,R04,2019-05-02,7768.125,7776.75,7760.75,64,0.7054144998470480269195472622,2019
0.2,true,NQZ9,prior_rth,true,9c254aebed34a108a194,R01,2019-10-23,7933.625,7957.25,7881,305,0.7007380073800738007380073801,2019
0.2,true,NQZ9,prior_rth,true,9c254aebed34a108a194,R02,2019-10-23,7933.625,7957.25,7881,305,0.7007380073800738007380073801,2019
0.05,true,NQU9,opening_hour_rth,true,9c33c26eebeda0cef26a,R05,2019-08-07,7470.25,7487.5,7427,121,0.7054673721340388007054673721,2019
0.1,true,NQH9,prior_rth,true,9c522b695454efb25bc9,R01,2019-01-09,6557.875,6567.5,6511.5,224,0.701385681293302540415704388,2019
0.1,true,NQH9,prior_rth,true,9c522b695454efb25bc9,R02,2019-01-09,6557.875,6567.5,6511.5,224,0.701385681293302540415704388,2019
0.1,true,NQM9,opening_hour_rth,true,9c61b05720517f18ed5e,R05,2019-06-05,7197.625,7211.5,7176.25,141,0.7016491754122938530734632684,2019
0.05,true,NQZ9,prior_rth,true,9c8070de5c27ed6c2189,R01,2019-12-05,8306.125,8314,8301.5,50,0.7078790882061446977205153617,2019
0.05,true,NQZ9,prior_rth,true,9c8070de5c27ed6c2189,R02,2019-12-05,8306.125,8314,8301.5,50,0.7078790882061446977205153617,2019
0.05,true,NQH0,full_overnight,true,9c9473cb5b523a71e4e1,R03,2019-12-30,8803.125,8806.25,8788.75,70,0.7077809798270893371757925072,2019
0.05,true,NQM9,prior_rth,true,9cb49d08b25e81100696,R01,2019-04-03,7510.375,7518.75,7498.5,81,0.7035175879396984924623115578,2019
0.05,true,NQM9,prior_rth,true,9cb49d08b25e81100696,R02,2019-04-03,7510.375,7518.75,7498.5,81,0.7035175879396984924623115578,2019
0.2,true,NQM9,midnight,true,9cce6b370ea08ee36ef4,R04,2019-05-07,7745.25,7780.5,7721.5,118,0.7053324099722991689750692521,2019
0.2,true,NQU9,opening_hour_rth,true,9d3682694cb42e6d421a,R05,2019-07-22,7897.75,7917.5,7893,49,0.7016949152542372881355932203,2019
0.05,true,NQZ9,opening_hour_rth,true,9d3cc06fad1d9f5f35f7,R05,2019-09-20,7930.125,7935,7927.5,30,0.7031914893617021276595744681,2019
0.05,true,NQZ9,prior_rth,true,9d6926f9e5b38db1c8de,R01,2019-11-15,8251.875,8261.5,8238.25,93,0.703317535545023696682464455,2019
0.05,true,NQZ9,prior_rth,true,9d6926f9e5b38db1c8de,R02,2019-11-15,8251.875,8261.5,8238.25,93,0.703317535545023696682464455,2019
0.1,true,NQH9,opening_hour_rth,true,9d739f269dc1494f6570,R05,2019-02-14,6990.75,7011,6978,66,0.7,2019
0.2,true,NQH9,midnight,true,9d769034b9653b5841f2,R04,2019-02-26,7099.375,7106.75,7091.75,60,0.7025452315240723704385157927,2019
0.2,true,NQZ9,full_overnight,true,9d78bad978c5b1dd5eff,R03,2019-11-18,8314.125,8338.75,8306.75,128,0.703256194962113454843334016,2019
0.2,true,NQM9,prior_rth,true,9dc536ca0e9dfa2795fe,R01,2019-04-12,7620.375,7634,7611.5,90,0.7070555971079531288955372725,2019
0.2,true,NQM9,prior_rth,true,9dc536ca0e9dfa2795fe,R02,2019-04-12,7620.375,7634,7611.5,90,0.7070555971079531288955372725,2019
0.05,true,NQM9,full_overnight,true,9dd29901ebe5af993ddf,R03,2019-06-13,7507.625,7519.5,7459.5,240,0.7025943100639177841834816393,2019
0.05,true,NQU9,opening_hour_rth,true,9de0f87bbb23851f4c6c,R05,2019-09-06,7851.375,7860.25,7845.75,58,0.7056810403832991101984941821,2019
0.05,true,NQH9,midnight,true,9dfc46527e3e96c5309b,R04,2019-02-28,7092.375,7101.5,7084.25,69,0.7048156956004756242568370987,2019
0.2,true,NQH9,midnight,true,9e35033db9af4abf0f24,R04,2019-03-06,7159.375,7161.75,7151.25,42,0.7092400998929718159115233678,2019
0.1,true,NQU9,midnight,true,9e3cba333c0e4a229390,R04,2019-07-09,7762.125,7766,7745.5,82,0.702846501729183293429103485,2019
0.1,true,NQZ9,midnight,true,9e612c3a25851f07a976,R04,2019-12-09,8393.125,8396.5,8388.25,33,0.7149084568439407149084568439,2019
0.1,true,NQZ9,full_overnight,true,9e7429b2e3ab5b2bd93c,R03,2019-10-28,8057.875,8062.25,8052.25,40,0.7061805890873973925639787542,2019
0.2,true,NQU9,prior_rth,true,9e7bbdbfe8dcc72dc08f,R01,2019-09-04,7596.375,7632.75,7591.5,55,0.7038900067069081153588195842,2019
0.2,true,NQU9,prior_rth,true,9e7bbdbfe8dcc72dc08f,R02,2019-09-04,7596.375,7632.75,7591.5,55,0.7038900067069081153588195842,2019
0.05,true,NQZ9,midnight,true,9ea2944ff6afdee270d4,R04,2019-10-04,7651.875,7662.75,7625,151,0.7005988023952095808383233533,2019
0.1,true,NQM9,opening_hour_rth,true,9eadfa0f7dcc03bb6a3f,R05,2019-05-16,7579.125,7587.5,7526.25,245,0.7024853801169590643274853801,2019
0.05,true,NQZ9,opening_hour_rth,true,9ebf58f6e6121cebc13d,R05,2019-10-21,7911.375,7924.25,7905.75,74,0.7015384615384615384615384615,2019
0.05,true,NQH9,prior_rth,true,9ec1ed854d101956b7e8,R01,2019-01-28,6789.875,6802.75,6780.5,89,0.7024347826086956521739130435,2019
0.05,true,NQH9,prior_rth,true,9ec1ed854d101956b7e8,R02,2019-01-28,6789.875,6802.75,6780.5,89,0.7024347826086956521739130435,2019
0.2,true,NQZ9,full_overnight,true,9ee40e66c4cb824fcbcd,R03,2019-11-13,8246.375,8260.25,8237.5,91,0.7000419815281276238455079765,2019
0.1,true,NQM9,opening_hour_rth,true,9ef482d97876c7a63033,R05,2019-04-05,7589.125,7601,7586,60,0.7092257001647446457990115321,2019
0.05,true,NQZ9,prior_rth,true,9f1111745b5d3e510af3,R01,2019-10-22,7940.375,7942.5,7920.75,87,0.7010804321728691476590636255,2019
0.05,true,NQZ9,prior_rth,true,9f1111745b5d3e510af3,R02,2019-10-22,7940.375,7942.5,7920.75,87,0.7010804321728691476590636255,2019
0.2,true,NQZ9,prior_rth,true,9f4d884c2dd7a2d14215,R01,2019-12-04,8203.875,8224.5,8187,50,0.7056188925081433224755700326,2019
0.2,true,NQZ9,prior_rth,true,9f4d884c2dd7a2d14215,R02,2019-12-04,8203.875,8224.5,8187,50,0.7056188925081433224755700326,2019
0.2,true,NQU9,opening_hour_rth,true,9f501092845f427bfff8,R05,2019-07-01,7825.25,7838.5,7820,37,0.7154811715481171548117154812,2019
0.2,true,NQZ9,full_overnight,true,9f5c3365e08f2b221bf5,R03,2019-12-03,8328.875,8336,8277,236,0.7003498385360602798708288482,2019
0.05,true,NQU9,prior_rth,true,9f882bf430ee35b4b7c9,R01,2019-08-30,7715.875,7722,7701.25,83,0.7005935754189944134078212291,2019
0.05,true,NQU9,prior_rth,true,9f882bf430ee35b4b7c9,R02,2019-08-30,7715.875,7722,7701.25,83,0.7005935754189944134078212291,2019
0.05,true,NQU9,opening_hour_rth,true,9fb928e7ef388a5416f8,R05,2019-07-22,7897.125,7917.75,7892.5,101,0.7002700270027002700270027003,2019
0.2,true,NQH9,opening_hour_rth,true,9fd6acc3ec099a0fc537,R05,2019-01-15,6640.75,6656,6618,76,0.7027932960893854748603351955,2019
