bin_ratio,contract,family,mean_active_tpo,mean_active_volume,positive_tpo_bins,positive_volume_bins,profile_id,relationship_id,session_date,year
0.05,NQU9,full_overnight,23.66395663956639566395663957,404.2994579945799457994579935,738,738,db323832cb70f82bf669,R03,2019-08-15,2019
0.2,NQM9,prior_rth,15.5990099009900990099009901,2874.282178217821782178217822,202,202,db364928259c8ecc156f,R01,2019-05-13,2019
0.2,NQM9,prior_rth,15.5990099009900990099009901,2874.282178217821782178217822,202,202,db364928259c8ecc156f,R02,2019-05-13,2019
0.1,NQM9,prior_rth,22.06410256410256410256410256,1239.324786324786324786324785,234,234,db45442d668850d0f2ba,R01,2019-03-13,2019
0.1,NQM9,prior_rth,22.06410256410256410256410256,1239.324786324786324786324785,234,234,db45442d668850d0f2ba,R02,2019-03-13,2019
0.1,NQZ9,prior_rth,19.01047120418848167539267016,1690.801047120418848167539268,191,191,db569a93296edb837127,R01,2019-10-11,2019
0.1,NQZ9,prior_rth,19.01047120418848167539267016,1690.801047120418848167539268,191,191,db569a93296edb837127,R02,2019-10-11,2019
0.2,NQM9,opening_hour_rth,13.3,1966.799999999999999999999999,40,40,dbb4e749ce2ca1cb3a58,R05,2019-04-10,2019
0.2,NQU9,midnight,29.54088050314465408805031447,815.3144654088050314465408811,159,159,dbf6d0a8fc442f2c1473,R04,2019-08-02,2019
0.1,NQH9,prior_rth,22.12554112554112554112554113,1234.549783549783549783549785,231,231,dc02338ac5fb76626896,R01,2019-03-06,2019
0.1,NQH9,prior_rth,22.12554112554112554112554113,1234.549783549783549783549785,231,231,dc02338ac5fb76626896,R02,2019-03-06,2019
0.2,NQU9,midnight,12.00353982300884955752212389,210.0495575221238938053097343,565,565,dc09c4babdacc0ef3e5e,R04,2019-08-29,2019
0.05,NQH0,midnight,34.11594202898550724637681159,632.5362318840579710144927535,69,69,dc0f1a66d3e22d2e23d5,R04,2019-12-19,2019
0.2,NQM9,midnight,38.625,569.7692307692307692307692308,104,104,dc44421555eb9010fc13,R04,2019-05-30,2019
0.1,NQH9,midnight,20.42105263157894736842105263,304.986842105263157894736842,152,152,dc57ea434cabd23037e4,R04,2019-02-06,2019
0.1,NQH9,prior_rth,29.96929824561403508771929825,1434.557017543859649122807018,228,228,dc64a26b8dc574d0dbb1,R01,2019-01-25,2019
0.1,NQH9,prior_rth,29.96929824561403508771929825,1434.557017543859649122807018,228,228,dc64a26b8dc574d0dbb1,R02,2019-01-25,2019
0.1,NQZ9,prior_rth,22.31329113924050632911392405,1114.499999999999999999999998,316,316,dcb22b0be5abccdf2cb0,R01,2019-10-14,2019
0.1,NQZ9,prior_rth,22.31329113924050632911392405,1114.499999999999999999999998,316,316,dcb22b0be5abccdf2cb0,R02,2019-10-14,2019
0.05,NQH9,prior_rth,12.93871866295264623955431755,757.7103064066852367688022262,359,359,dcb8bfe5f13144cb7678,R01,2019-02-05,2019
0.05,NQH9,prior_rth,12.93871866295264623955431755,757.7103064066852367688022262,359,359,dcb8bfe5f13144cb7678,R02,2019-02-05,2019
0.2,NQM9,prior_rth,17.36681222707423580786026201,2890.995633187772925764192139,229,229,dcf562a4ffb0a8aac7ab,R01,2019-05-08,2019
0.2,NQM9,prior_rth,17.36681222707423580786026201,2890.995633187772925764192139,229,229,dcf562a4ffb0a8aac7ab,R02,2019-05-08,2019
0.1,NQM9,opening_hour_rth,4.652329749103942652329749104,395.709677419354838709677419,279,279,dd01bc15fc16810495ca,R05,2019-03-21,2019
0.2,NQM9,full_overnight,28.81927710843373493975903614,1185.69879518072289156626506,83,83,dd150596f930e2331a5b,R03,2019-04-26,2019
0.05,NQZ9,full_overnight,29.75609756097560975609756098,425.3414634146341463414634153,287,287,dd1ff1f82ddb11c4a299,R03,2019-10-04,2019
0.2,NQZ9,prior_rth,33.48235294117647058823529412,3172.399999999999999999999999,85,85,dd2c7a3d71b87e74da03,R01,2019-11-22,2019
0.2,NQZ9,prior_rth,33.48235294117647058823529412,3172.399999999999999999999999,85,85,dd2c7a3d71b87e74da03,R02,2019-11-22,2019
0.1,NQU9,prior_rth,25.35820895522388059701492537,2452.529850746268656716417908,134,134,dd37f813a90311c23df8,R01,2019-07-26,2019
0.1,NQU9,prior_rth,25.35820895522388059701492537,2452.529850746268656716417908,134,134,dd37f813a90311c23df8,R02,2019-07-26,2019
0.2,NQZ9,prior_rth,10.88429752066115702479338843,1093.206611570247933884297521,363,363,dd3b5921a341223b755c,R01,2019-09-26,2019
0.2,NQZ9,prior_rth,10.88429752066115702479338843,1093.206611570247933884297521,363,363,dd3b5921a341223b755c,R02,2019-09-26,2019
0.1,NQZ9,prior_rth,12.62307692307692307692307692,820.6384615384615384615384608,260,260,dd3b77bad37c09cd4840,R01,2019-12-10,2019
0.1,NQZ9,prior_rth,12.62307692307692307692307692,820.6384615384615384615384608,260,260,dd3b77bad37c09cd4840,R02,2019-12-10,2019
0.2,NQH9,prior_rth,26.46835443037974683544303797,3935.455696202531645569620248,79,79,dd42dd3b4dc417abbaaf,R01,2019-02-19,2019
0.2,NQH9,prior_rth,26.46835443037974683544303797,3935.455696202531645569620248,79,79,dd42dd3b4dc417abbaaf,R02,2019-02-19,2019
0.05,NQH0,prior_rth,23.32258064516129032258064516,1696.37903225806451612903226,124,124,dd5d55e41f8df1ea54f0,R01,2019-12-23,2019
0.05,NQH0,prior_rth,23.32258064516129032258064516,1696.37903225806451612903226,124,124,dd5d55e41f8df1ea54f0,R02,2019-12-23,2019
0.05,NQH9,midnight,24.51704545454545454545454545,309.8068181818181818181818176,352,352,dd5f5d1c73462690829e,R04,2019-01-04,2019
0.2,NQM9,opening_hour_rth,4.232283464566929133858267717,262.606299212598425196850394,254,254,dd76ac92e685434c9e4d,R05,2019-03-11,2019
0.1,NQZ9,midnight,18.44444444444444444444444444,309.5614035087719298245614036,171,171,dd843466fa2023fce4b8,R04,2019-11-13,2019
0.2,NQZ9,midnight,27.27972027972027972027972028,379.6363636363636363636363638,143,143,dd89718d219de273458c,R04,2019-11-14,2019
0.1,NQH9,opening_hour_rth,12.59124087591240875912408759,461.6131386861313868613138677,137,137,dd955f9144c9f9e24d92,R05,2019-03-08,2019
0.1,NQH9,full_overnight,22.23809523809523809523809524,334.7993197278911564625850337,294,294,dd99c83ddbc7280c26dd,R03,2019-02-14,2019
0.2,NQH9,opening_hour_rth,4.80952380952380952380952381,1095.023809523809523809523814,126,126,ddb1d1b9a48ca6dedd63,R05,2019-01-04,2019
0.2,NQM9,prior_rth,13.78423236514522821576763485,1081.431535269709543568464729,241,241,ddd80e3161df8f576764,R01,2019-04-16,2019
0.2,NQM9,prior_rth,13.78423236514522821576763485,1081.431535269709543568464729,241,241,ddd80e3161df8f576764,R02,2019-04-16,2019
0.05,NQM9,prior_rth,13.87679083094555873925501433,1010.487106017191977077363899,349,349,ddd9a5fbd1292ab41144,R01,2019-04-29,2019
0.05,NQM9,prior_rth,13.87679083094555873925501433,1010.487106017191977077363899,349,349,ddd9a5fbd1292ab41144,R02,2019-04-29,2019
0.2,NQH9,opening_hour_rth,10.14754098360655737704918033,1742.557377049180327868852459,61,61,dde2eeec46e7c7679f19,R05,2019-01-24,2019
0.1,NQU9,midnight,18.30894308943089430894308943,333.1707317073170731707317061,738,738,ddf3a1ef3f779a340b55,R04,2019-08-15,2019
0.2,NQH9,full_overnight,22.02717391304347826086956522,528.3152173913043478260869562,184,184,de3204aa45e67ef18ca0,R03,2019-01-25,2019
0.05,NQU9,prior_rth,10.64056939501779359430604982,534.7319098457888493475682074,843,843,de6ab99b64f8d0b545ee,R01,2019-08-01,2019
0.05,NQU9,prior_rth,10.64056939501779359430604982,534.7319098457888493475682074,843,843,de6ab99b64f8d0b545ee,R02,2019-08-01,2019
0.2,NQZ9,midnight,34.87096774193548387096774194,541.2795698924731182795698924,93,93,de8ace268a60f9660550,R04,2019-11-11,2019
0.05,NQZ9,prior_rth,16.81198910081743869209809264,771.1634877384196185286103542,367,367,dea22f775d825df0a8e9,R01,2019-10-07,2019
0.05,NQZ9,prior_rth,16.81198910081743869209809264,771.1634877384196185286103542,367,367,dea22f775d825df0a8e9,R02,2019-10-07,2019
0.05,NQU9,prior_rth,19.58083832335329341317365269,952.796407185628742514970059,334,334,deaba8de8c4bd786838c,R01,2019-06-20,2019
0.05,NQU9,prior_rth,19.58083832335329341317365269,952.796407185628742514970059,334,334,deaba8de8c4bd786838c,R02,2019-06-20,2019
0.1,NQZ9,opening_hour_rth,7.468253968253968253968253968,470.4761904761904761904761904,126,126,deb59cb5fd83bd1d454d,R05,2019-11-11,2019
0.1,NQZ9,midnight,17.87019230769230769230769231,310.5624999999999999999999998,208,208,decff2731f1b02b81d26,R04,2019-12-05,2019
0.05,NQM9,full_overnight,21.8268656716417910447761194,346.0328358208955223880597021,335,335,ded1bc9ee45cb8707db0,R03,2019-05-22,2019
0.1,NQM9,prior_rth,17.47697368421052631578947368,1139.934210526315789473684208,304,304,ded80ccfc98437162dc5,R01,2019-04-05,2019
0.1,NQM9,prior_rth,17.47697368421052631578947368,1139.934210526315789473684208,304,304,ded80ccfc98437162dc5,R02,2019-04-05,2019
0.1,NQZ9,full_overnight,29.6185958254269449715370019,358.982922201138519924098671,527,527,dedee3b45e0d75d5c691,R03,2019-10-10,2019
0.2,NQM9,midnight,14.41896024464831804281345566,274.397553516819571865443425,327,327,df0e9dca16b0c90d0432,R04,2019-06-04,2019
0.1,NQM9,prior_rth,11.72614840989399293286219081,736.492932862190812720848056,566,566,df24ec4841a377104886,R01,2019-05-07,2019
0.1,NQM9,prior_rth,11.72614840989399293286219081,736.492932862190812720848056,566,566,df24ec4841a377104886,R02,2019-05-07,2019
0.2,NQU9,prior_rth,31.5869565217391304347826087,1497.032608695652173913043482,92,92,df2842bfa284d332d5ca,R01,2019-09-16,2019
0.2,NQU9,prior_rth,31.5869565217391304347826087,1497.032608695652173913043482,92,92,df2842bfa284d332d5ca,R02,2019-09-16,2019
0.1,NQH9,midnight,17.4450867052023121387283237,249.1502890173410404624277456,173,173,df317ee14f1fb7f3287f,R04,2019-02-05,2019
0.2,NQM9,full_overnight,18.89763779527559055118110236,361.3700787401574803149606296,254,254,df538b6fe07e120e5aa3,R03,2019-04-03,2019
0.05,NQM9,opening_hour_rth,9.515723270440251572327044025,633.0000000000000000000000006,159,159,df5f9974b6a0548ede05,R05,2019-06-12,2019
0.2,NQZ9,midnight,14.90954773869346733668341709,333.2914572864321608040201011,199,199,dfa4bba4c38026f79e0a,R04,2019-12-02,2019
0.1,NQZ9,opening_hour_rth,6.924836601307189542483660131,404.274509803921568627450981,306,306,dfa8da645f0bdd7bd5f5,R05,2019-09-25,2019
0.1,NQZ9,opening_hour_rth,6.344262295081967213114754098,397.2677595628415300546448091,183,183,dfc6c802ddbc719c9824,R05,2019-09-19,2019
0.05,NQM9,full_overnight,26.31511254019292604501607717,416.4212218649517684887459768,311,311,dff0e6ef034cc8a8fa74,R03,2019-05-29,2019
0.05,NQZ9,midnight,27.27972027972027972027972028,379.6363636363636363636363638,143,143,dffe645e76d1c3baf46e,R04,2019-11-14,2019
0.1,NQH9,midnight,26.55555555555555555555555556,416.5454545454545454545454544,99,99,e0069e476d80c5ebd604,R04,2019-03-04,2019
0.1,NQZ9,prior_rth,25.28571428571428571428571429,1266.97252747252747252747253,182,182,e00b052e543dbf76d452,R01,2019-10-17,2019
0.1,NQZ9,prior_rth,25.28571428571428571428571429,1266.97252747252747252747253,182,182,e00b052e543dbf76d452,R02,2019-10-17,2019
0.1,NQH9,full_overnight,23.58048780487804878048780488,334.5756097560975609756097562,205,205,e016fb385ba063bcdfb3,R03,2019-02-19,2019
0.05,NQH9,full_overnight,28.13440860215053763440860215,299.6102150537634408602150524,372,372,e0173a1c621cc8ebd450,R03,2019-01-07,2019
0.2,NQM9,prior_rth,19.41785714285714285714285714,1277.492857142857142857142855,280,280,e01a2303eb2e21fd762d,R01,2019-03-20,2019
0.2,NQM9,prior_rth,19.41785714285714285714285714,1277.492857142857142857142855,280,280,e01a2303eb2e21fd762d,R02,2019-03-20,2019
0.05,NQM9,opening_hour_rth,11.22340425531914893617021277,879.9787234042553191489361701,94,94,e02dfaabaef477ac1fcd,R05,2019-03-19,2019
0.2,NQM9,prior_rth,17.64953271028037383177570093,2077.411214953271028037383176,214,214,e03c5607dac0663a2943,R01,2019-03-27,2019
0.2,NQM9,prior_rth,17.64953271028037383177570093,2077.411214953271028037383176,214,214,e03c5607dac0663a2943,R02,2019-03-27,2019
0.05,NQU9,opening_hour_rth,6.685840707964601769911504425,453.5973451327433628318584058,226,226,e0c6f97f0640809c596c,R05,2019-09-11,2019
0.1,NQH9,midnight,36.67295597484276729559748428,417.8490566037735849056603771,159,159,e0cdfd8eb777418d9c3b,R04,2019-01-09,2019
0.1,NQM9,full_overnight,23.05508474576271186440677966,428.7330508474576271186440674,236,236,e0cec5dce9740f5c40ea,R03,2019-04-01,2019
0.1,NQM9,midnight,23.69306930693069306930693069,398.0099009900990099009900984,202,202,e0d7a92f7a7a6461e551,R04,2019-03-28,2019
0.05,NQZ9,prior_rth,12.30988593155893536121673004,633.4866920152091254752851736,526,526,e1100cf79dc558606ccb,R01,2019-09-23,2019
0.05,NQZ9,prior_rth,12.30988593155893536121673004,633.4866920152091254752851736,526,526,e1100cf79dc558606ccb,R02,2019-09-23,2019
0.05,NQM9,full_overnight,22.32732732732732732732732733,304.8228228228228228228228228,333,333,e1191ebf632729c24f3f,R03,2019-06-06,2019
0.05,NQH9,opening_hour_rth,11.5,579.6102941176470588235294118,136,136,e15ef844e6bef0dd2e36,R05,2019-01-11,2019
0.2,NQM9,prior_rth,12.74210526315789473684210526,1883.857894736842105263157893,190,190,e181c5efd46406e08f69,R01,2019-06-10,2019
0.2,NQM9,prior_rth,12.74210526315789473684210526,1883.857894736842105263157893,190,190,e181c5efd46406e08f69,R02,2019-06-10,2019
0.1,NQH9,midnight,30.96363636363636363636363636,330.8636363636363636363636364,110,110,e1a81cdeed83b6cf86bd,R04,2019-02-04,2019
0.1,NQZ9,prior_rth,22.15920398009950248756218905,1235.233830845771144278606967,201,201,e1e48cc0f6a798eb02f8,R01,2019-11-07,2019
0.1,NQZ9,prior_rth,22.15920398009950248756218905,1235.233830845771144278606967,201,201,e1e48cc0f6a798eb02f8,R02,2019-11-07,2019
0.05,NQH9,prior_rth,25.06716417910447761194029851,1297.014925373134328358208954,268,268,e21726444d1a39c2c93c,R01,2019-02-04,2019
0.05,NQH9,prior_rth,25.06716417910447761194029851,1297.014925373134328358208954,268,268,e21726444d1a39c2c93c,R02,2019-02-04,2019
0.1,NQU9,prior_rth,18.88188976377952755905511811,2436.413385826771653543307086,254,254,e22414af2f5827e80f0b,R01,2019-08-08,2019
0.1,NQU9,prior_rth,18.88188976377952755905511811,2436.413385826771653543307086,254,254,e22414af2f5827e80f0b,R02,2019-08-08,2019
0.05,NQH9,prior_rth,14.91779141104294478527607362,588.3533742331288343558282201,815,815,e230745eaae3a070a990,R01,2019-01-03,2019
0.05,NQH9,prior_rth,14.91779141104294478527607362,588.3533742331288343558282201,815,815,e230745eaae3a070a990,R02,2019-01-03,2019
0.2,NQU9,prior_rth,17.17032967032967032967032967,1651.576923076923076923076923,182,182,e248b6ff9b7ac5b7487d,R01,2019-07-02,2019
0.2,NQU9,prior_rth,17.17032967032967032967032967,1651.576923076923076923076923,182,182,e248b6ff9b7ac5b7487d,R02,2019-07-02,2019
0.2,NQM9,prior_rth,26.67295597484276729559748428,2654.415094339622641509433965,159,159,e2767dac4c92c548c0c4,R01,2019-05-30,2019
