anchor,arm,bars_11-20_pct,bars_121+_pct,bars_1_pct,bars_21-60_pct,bars_2_pct,bars_3_pct,bars_4_pct,bars_5_pct,bars_6-10_pct,bars_61-120_pct,censored,censored_pct,events,median_bars,never_reached,never_reached_pct,p90_bars,population,reached,reached_pct,session,threshold,underpowered
R02,C02_ACTIVITY_MATCHED,30.77,0,0,46.15,0,0,7.69,7.69,7.69,0,0,0,13,18,0,0,33,POC,13,100,RTH_MORNING,5atr,true
R02,C02_ACTIVITY_MATCHED,31.15,0,11.48,8.2,9.84,4.92,3.28,11.48,19.67,0,0,0,61,9,0,0,19,POC,61,100,RTH_OPEN,5atr,false
R03,C02_ACTIVITY_MATCHED,5.56,0,45.24,3.17,15.87,10.32,5.56,7.14,5.56,0.79,0,0,126,2,1,0.79,8,POC,125,99.21,ALL_SESSIONS,5atr,false
R03,C02_ACTIVITY_MATCHED,50,0,25,0,0,0,0,0,0,0,0,0,4,13,1,25,13,POC,3,75,RTH_AFTERNOON,5atr,true
R03,C02_ACTIVITY_MATCHED,25,0,25,25,0,0,0,0,25,0,0,0,4,14,0,0,14,POC,4,100,RTH_MIDDAY,5atr,true
R03,C02_ACTIVITY_MATCHED,18.18,0,9.09,9.09,27.27,9.09,9.09,9.09,0,9.09,0,0,11,4,0,0,27,POC,11,100,RTH_MORNING,5atr,true
R03,C02_ACTIVITY_MATCHED,1.87,0,50.47,1.87,15.89,11.21,5.61,7.48,5.61,0,0,0,107,1,0,0,5,POC,107,100,RTH_OPEN,5atr,false
R04,C02_ACTIVITY_MATCHED,0.62,0,76.4,1.24,11.18,3.11,1.86,3.73,1.86,0,0,0,161,1,0,0,3,POC,161,100,ALL_SESSIONS,5atr,false
R04,C02_ACTIVITY_MATCHED,0,0,40,0,20,0,20,20,0,0,0,0,5,2,0,0,4,POC,5,100,RTH_AFTERNOON,5atr,true
R04,C02_ACTIVITY_MATCHED,0,0,33.33,33.33,0,0,0,0,33.33,0,0,0,3,7,0,0,7,POC,3,100,RTH_MIDDAY,5atr,true
R04,C02_ACTIVITY_MATCHED,8.33,0,25,8.33,8.33,25,0,25,0,0,0,0,12,3,0,0,5,POC,12,100,RTH_MORNING,5atr,true
R04,C02_ACTIVITY_MATCHED,0,0,82.98,0,11.35,1.42,1.42,1.42,1.42,0,0,0,141,1,0,0,2,POC,141,100,RTH_OPEN,5atr,false
R05,C02_ACTIVITY_MATCHED,30.88,2.94,1.47,29.41,1.47,2.21,7.35,5.15,13.97,4.41,1,0.74,136,15,0,0,55,POC,135,99.26,ALL_SESSIONS,5atr,false
R05,C02_ACTIVITY_MATCHED,33.33,0,0,50,0,0,0,0,0,0,1,16.67,6,27,0,0,29,POC,5,83.33,RTH_AFTERNOON,5atr,true
R05,C02_ACTIVITY_MATCHED,17.65,0,0,47.06,0,11.76,0,5.88,5.88,11.76,0,0,17,24,0,0,55,POC,17,100,RTH_MIDDAY,5atr,true
R05,C02_ACTIVITY_MATCHED,32.74,3.54,1.77,25.66,1.77,0.88,8.85,5.31,15.93,3.54,0,0,113,14,0,0,53,POC,113,100,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,9.9,8.77,31.95,12.16,6.14,5.26,3.26,4.01,11.53,5.51,4,0.5,798,5,8,1,111,POC,786,98.5,ALL_SESSIONS,5atr,false
ALL_ANCHORS,TREATED,4.65,62.79,1.16,4.65,1.16,1.16,1.16,1.16,2.33,15.12,0,0,86,214,4,4.65,576,POC,82,95.35,ETH_EVENING,5atr,false
ALL_ANCHORS,TREATED,2.27,25,4.55,31.82,0,0,0,0,2.27,25,2,4.55,44,72,2,4.55,226,POC,40,90.91,ETH_OVERNIGHT,5atr,false
ALL_ANCHORS,TREATED,23.08,0,23.08,7.69,7.69,3.85,0,7.69,7.69,3.85,2,7.69,26,7,2,7.69,20,POC,22,84.62,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,TREATED,13.95,0,6.98,34.88,4.65,0,0,2.33,20.93,16.28,0,0,43,22,0,0,72,POC,43,100,RTH_MIDDAY,5atr,false
ALL_ANCHORS,TREATED,19.79,2.6,5.73,28.12,2.6,4.17,2.6,7.81,20.31,6.25,0,0,192,14,0,0,55,POC,192,100,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,5.9,0,57,1.97,9.58,7.86,4.91,3.19,9.58,0,0,0,407,1,0,0,9,POC,407,100,RTH_OPEN,5atr,false
R01,TREATED,3.85,50,2.31,13.85,0.77,0.77,0.77,0.77,2.31,18.46,2,1.54,130,135,6,4.62,557,POC,122,93.85,ALL_SESSIONS,5atr,false
R01,TREATED,4.65,62.79,1.16,4.65,1.16,1.16,1.16,1.16,2.33,15.12,0,0,86,214,4,4.65,576,POC,82,95.35,ETH_EVENING,5atr,false
R01,TREATED,2.27,25,4.55,31.82,0,0,0,0,2.27,25,2,4.55,44,72,2,4.55,226,POC,40,90.91,ETH_OVERNIGHT,5atr,false
R02,TREATED,22.95,0,7.38,18.85,6.56,9.02,4.92,8.2,18.03,4.1,0,0,122,9,0,0,36,POC,122,100,ALL_SESSIONS,5atr,false
R02,TREATED,33.33,0,16.67,16.67,0,16.67,0,0,16.67,0,0,0,6,12,0,0,20,POC,6,100,RTH_AFTERNOON,5atr,true
R02,TREATED,23.08,0,7.69,46.15,0,0,0,0,7.69,15.38,0,0,13,23,0,0,50,POC,13,100,RTH_MIDDAY,5atr,true
R02,TREATED,15,0,0,50,0,0,0,15,5,15,0,0,20,24,0,0,61,POC,20,100,RTH_MORNING,5atr,true
R02,TREATED,24.1,0,8.43,7.23,9.64,12.05,7.23,8.43,22.89,0,0,0,83,6,0,0,17,POC,83,100,RTH_OPEN,5atr,false
R03,TREATED,3.95,0,45.2,5.08,12.43,11.3,5.65,3.95,11.3,0.56,0,0,177,2,1,0.56,10,POC,176,99.44,ALL_SESSIONS,5atr,false
R03,TREATED,14.29,0,14.29,14.29,14.29,0,0,14.29,0,14.29,0,0,7,14,1,14.29,28,POC,6,85.71,RTH_AFTERNOON,5atr,true
R03,TREATED,14.29,0,14.29,28.57,14.29,0,0,0,28.57,0,0,0,7,7,0,0,29,POC,7,100,RTH_MIDDAY,5atr,true
R03,TREATED,11.76,0,23.53,23.53,17.65,5.88,5.88,11.76,0,0,0,0,17,4,0,0,27,POC,17,100,RTH_MORNING,5atr,true
R03,TREATED,2.05,0,50.68,1.37,11.64,13.01,6.16,2.74,12.33,0,0,0,146,1,0,0,7,POC,146,100,RTH_OPEN,5atr,false
R04,TREATED,0.5,0,79.5,0.5,8,2.5,3,2,4,0,0,0,200,1,0,0,3,POC,200,100,ALL_SESSIONS,5atr,false
R04,TREATED,0,0,60,0,20,0,0,20,0,0,0,0,5,1,0,0,2,POC,5,100,RTH_AFTERNOON,5atr,true
R04,TREATED,0,0,25,0,25,0,0,0,50,0,0,0,4,7,0,0,7,POC,4,100,RTH_MIDDAY,5atr,true
R04,TREATED,0,0,30.77,7.69,0,15.38,7.69,7.69,30.77,0,0,0,13,4,0,0,8,POC,13,100,RTH_MORNING,5atr,true
R04,TREATED,0.56,0,84.83,0,7.87,1.69,2.81,1.12,1.12,0,0,0,178,1,0,0,2,POC,178,100,RTH_OPEN,5atr,false
R05,TREATED,22.49,2.96,2.37,27.22,1.18,2.96,1.78,5.92,23.08,8.28,2,1.18,169,15,1,0.59,69,POC,166,98.22,ALL_SESSIONS,5atr,false
R05,TREATED,37.5,0,12.5,0,0,0,0,0,12.5,0,2,25,8,15,1,12.5,16,POC,5,62.5,RTH_AFTERNOON,5atr,true
R05,TREATED,10.53,0,0,36.84,0,0,0,5.26,21.05,26.32,0,0,19,35,0,0,76,POC,19,100,RTH_MIDDAY,5atr,true
R05,TREATED,23.24,3.52,2.11,27.46,1.41,3.52,2.11,6.34,23.94,6.34,0,0,142,15,0,0,57,POC,142,100,RTH_MORNING,5atr,false
