anchor,approach_side,arm,continued,continued_pct,evaluated_events,horizon_minutes,population,returned_inside,returned_inside_pct,session,threshold,underpowered
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,33.33,3,30,NONPOC,2,66.67,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,50,4,30,NONPOC,4,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,8,44.44,18,30,NONPOC,13,72.22,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,61,57.01,107,30,NONPOC,92,85.98,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,9,56.25,16,30,NONPOC,12,75,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,66.67,9,30,NONPOC,5,55.56,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,40,10,30,NONPOC,9,90,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,50,12,30,NONPOC,11,91.67,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,12,57.14,21,30,NONPOC,18,85.71,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,24,61.54,39,30,NONPOC,37,94.87,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,15,60,25,30,NONPOC,17,68,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,9,56.25,16,30,NONPOC,12,75,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,66.67,9,30,NONPOC,5,55.56,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,15,50,30,30,NONPOC,28,93.33,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,25,4,30,NONPOC,4,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,100,1,30,NONPOC,0,0,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,75,4,30,NONPOC,4,100,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,10,47.62,21,30,NONPOC,20,95.24,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,15,57.69,26,30,NONPOC,25,96.15,ALL_SESSIONS,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,40,5,30,NONPOC,4,80,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,33.33,3,30,NONPOC,3,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,50,4,30,NONPOC,4,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,10,71.43,14,30,NONPOC,14,100,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,66.67,6,30,NONPOC,5,83.33,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,30,NONPOC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,30,NONPOC,1,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,100,4,30,NONPOC,3,75,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,12,60,20,30,NONPOC,17,85,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,100,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,57.14,7,30,NONPOC,7,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,7,58.33,12,30,NONPOC,9,75,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,61,44.85,136,30,NONPOC,119,87.5,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,5,29.41,17,30,NONPOC,15,88.24,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,8,47.06,17,30,NONPOC,11,64.71,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,2,50,4,30,NONPOC,2,50,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,3,25,12,30,NONPOC,12,100,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,16,47.06,34,30,NONPOC,29,85.29,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,27,51.92,52,30,NONPOC,50,96.15,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,13,38.24,34,30,NONPOC,26,76.47,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,5,29.41,17,30,NONPOC,15,88.24,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,TREATED,8,47.06,17,30,NONPOC,11,64.71,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,19,46.34,41,30,NONPOC,39,95.12,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,TREATED,2,40,5,30,NONPOC,5,100,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,4,44.44,9,30,NONPOC,7,77.78,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,13,48.15,27,30,NONPOC,27,100,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,15,48.39,31,30,NONPOC,28,90.32,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,TREATED,1,50,2,30,NONPOC,1,50,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,1,25,4,30,NONPOC,4,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,1,33.33,3,30,NONPOC,3,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,12,54.55,22,30,NONPOC,20,90.91,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,3,50,6,30,NONPOC,6,100,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,0,0,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,1,50,2,30,NONPOC,2,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,2,66.67,3,30,NONPOC,3,100,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,11,45.83,24,30,NONPOC,20,83.33,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,1,100,1,30,NONPOC,0,0,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,0,0,3,30,NONPOC,3,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,10,50,20,30,NONPOC,17,85,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,62,50,124,30,NONPOC,114,91.94,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,12,70.59,17,30,NONPOC,17,100,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,3,42.86,7,30,NONPOC,4,57.14,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,4,40,10,30,NONPOC,10,100,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,8,50,16,30,NONPOC,11,68.75,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,14,56,25,30,NONPOC,24,96,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,21,42.86,49,30,NONPOC,48,97.96,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,TREATED,15,62.5,24,30,NONPOC,21,87.5,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,TREATED,12,70.59,17,30,NONPOC,17,100,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,TREATED,3,42.86,7,30,NONPOC,4,57.14,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,18,47.37,38,30,NONPOC,35,92.11,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_BELOW,TREATED,1,33.33,3,30,NONPOC,3,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,2,66.67,3,30,NONPOC,1,33.33,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,3,60,5,30,NONPOC,5,100,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,12,44.44,27,30,NONPOC,26,96.3,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,11,33.33,33,30,NONPOC,32,96.97,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,TREATED,3,42.86,7,30,NONPOC,7,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,1,33.33,3,30,NONPOC,2,66.67,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,1,16.67,6,30,NONPOC,6,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,6,35.29,17,30,NONPOC,17,100,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,4,57.14,7,30,NONPOC,7,100,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,1,100,1,30,NONPOC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,0,0,1,30,NONPOC,1,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,3,60,5,30,NONPOC,5,100,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,14,63.64,22,30,NONPOC,19,86.36,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,4,44.44,9,30,NONPOC,7,77.78,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,10,76.92,13,30,NONPOC,12,92.31,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,132,48,275,30,POC,226,82.18,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,19,59.38,32,30,POC,21,65.62,ETH_EVENING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,13,52,25,30,POC,18,72,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,8,50,16,30,POC,13,81.25,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,11,45.83,24,30,POC,19,79.17,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,37,50.68,73,30,POC,57,78.08,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,44,41.9,105,30,POC,98,93.33,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,32,56.14,57,30,POC,39,68.42,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,19,59.38,32,30,POC,21,65.62,ETH_EVENING,3atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,13,52,25,30,POC,18,72,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,17,42.5,40,30,POC,38,95,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,50,2,30,POC,2,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,37.5,8,30,POC,7,87.5,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,62.5,8,30,POC,8,100,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,8,36.36,22,30,POC,21,95.45,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,27,48.21,56,30,POC,50,89.29,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,25,4,30,POC,4,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,75,4,30,POC,3,75,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,4,44.44,9,30,POC,8,88.89,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,19,48.72,39,30,POC,35,89.74,RTH_OPEN,3atr,false
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,24,41.38,58,30,POC,54,93.1,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,25,4,30,POC,4,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,50,2,30,POC,1,50,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,62.5,8,30,POC,7,87.5,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,17,38.64,44,30,POC,42,95.45,RTH_OPEN,3atr,false
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,32,50,64,30,POC,45,70.31,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,83.33,6,30,POC,3,50,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,4,40,10,30,POC,8,80,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,23,47.92,48,30,POC,34,70.83,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,111,48.9,227,30,POC,200,88.11,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,12,52.17,23,30,POC,18,78.26,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,8,40,20,30,POC,15,75,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,2,40,5,30,POC,3,60,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,6,33.33,18,30,POC,16,88.89,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,31,43.66,71,30,POC,64,90.14,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,52,57.78,90,30,POC,84,93.33,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,20,46.51,43,30,POC,33,76.74,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,12,52.17,23,30,POC,18,78.26,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,8,40,20,30,POC,15,75,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,28,58.33,48,30,POC,42,87.5,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,2,100,2,30,POC,0,0,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,4,66.67,6,30,POC,4,66.67,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,6,54.55,11,30,POC,11,100,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,16,55.17,29,30,POC,27,93.1,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,20,48.78,41,30,POC,40,97.56,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,2,30,POC,2,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,3,30,POC,3,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,4,57.14,7,30,POC,7,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,16,55.17,29,30,POC,28,96.55,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,26,63.41,41,30,POC,38,92.68,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,1,50,2,30,POC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,5,71.43,7,30,POC,7,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,20,62.5,32,30,POC,29,90.62,RTH_OPEN,3atr,false
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,17,31.48,54,30,POC,47,87.04,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,1,30,POC,1,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,1,14.29,7,30,POC,7,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,16,34.78,46,30,POC,39,84.78,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,98,54.44,180,30,POC,149,82.78,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,13,59.09,22,30,POC,14,63.64,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,84.62,13,30,POC,10,76.92,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,40,10,30,POC,9,90,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,13,65,20,30,POC,13,65,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,24,57.14,42,30,POC,34,80.95,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,33,45.21,73,30,POC,69,94.52,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,24,68.57,35,30,POC,24,68.57,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,13,59.09,22,30,POC,14,63.64,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,84.62,13,30,POC,10,76.92,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,16,48.48,33,30,POC,28,84.85,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,100,1,30,POC,1,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,50,6,30,POC,4,66.67,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,75,4,30,POC,3,75,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,40.91,22,30,POC,20,90.91,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,13,43.33,30,30,POC,27,90,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,2,30,POC,2,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,100,2,30,POC,1,50,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,75,4,30,POC,3,75,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,8,36.36,22,30,POC,21,95.45,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,23,57.5,40,30,POC,38,95,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,40,5,30,POC,5,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,100,2,30,POC,1,50,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,75,4,30,POC,4,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,16,55.17,29,30,POC,28,96.55,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,22,52.38,42,30,POC,32,76.19,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,50,2,30,POC,1,50,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,60,10,30,POC,7,70,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,15,50,30,30,POC,24,80,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,91,45.05,202,30,POC,180,89.11,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,56.52,23,30,POC,15,65.22,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,40,15,30,POC,12,80,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,66.67,3,30,POC,1,33.33,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,21.43,14,30,POC,12,85.71,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,32,49.23,65,30,POC,60,92.31,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,35,42.68,82,30,POC,80,97.56,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,19,50,38,30,POC,27,71.05,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,56.52,23,30,POC,15,65.22,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,40,15,30,POC,12,80,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,17,51.52,33,30,POC,30,90.91,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,50,4,30,POC,3,75,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,66.67,9,30,POC,8,88.89,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,9,45,20,30,POC,19,95,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,34.21,38,30,POC,37,97.37,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,30,POC,1,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,2,30,POC,2,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,28.57,7,30,POC,7,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,11,39.29,28,30,POC,27,96.43,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,18,41.86,43,30,POC,43,100,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,30,POC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,37.5,8,30,POC,8,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,15,44.12,34,30,POC,34,100,RTH_OPEN,3atr,false
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,24,48,50,30,POC,43,86,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,100,2,30,POC,0,0,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,14.29,7,30,POC,6,85.71,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,21,51.22,41,30,POC,37,90.24,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,118,47.77,247,30,POC,208,84.21,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,15,42.86,35,30,POC,28,80,ETH_EVENING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,16,80,20,30,POC,13,65,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,6,42.86,14,30,POC,11,78.57,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,12,50,24,30,POC,19,79.17,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,27,47.37,57,30,POC,48,84.21,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,42,43.3,97,30,POC,89,91.75,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,31,56.36,55,30,POC,41,74.55,ALL_SESSIONS,3atr,false
