anchor,arm,bars_11-20_pct,bars_121+_pct,bars_1_pct,bars_21-60_pct,bars_2_pct,bars_3_pct,bars_4_pct,bars_5_pct,bars_6-10_pct,bars_61-120_pct,censored,censored_pct,events,median_bars,never_reached,never_reached_pct,p90_bars,population,reached,reached_pct,session,threshold,underpowered
R02,TREATED,31.82,0,18.18,0,9.09,4.55,4.55,0,31.82,0,0,0,22,9,0,0,14,POC,22,100,RTH_MORNING,3atr,true
R02,TREATED,13.58,0,28.4,4.94,9.88,14.81,8.64,3.7,16.05,0,0,0,81,3,0,0,13,POC,81,100,RTH_OPEN,3atr,false
R03,TREATED,5.37,0,42.95,0,19.46,10.07,6.04,2.68,12.08,1.34,0,0,149,2,0,0,8,POC,149,100,ALL_SESSIONS,3atr,false
R03,TREATED,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,POC,1,100,RTH_AFTERNOON,3atr,true
R03,TREATED,14.29,0,14.29,0,14.29,14.29,28.57,14.29,0,0,0,0,7,4,0,0,5,POC,7,100,RTH_MIDDAY,3atr,true
R03,TREATED,25,0,0,0,25,0,0,12.5,12.5,25,0,0,8,12,0,0,74,POC,8,100,RTH_MORNING,3atr,true
R03,TREATED,3.76,0,46.62,0,19.55,10.53,5.26,1.5,12.78,0,0,0,133,2,0,0,7,POC,133,100,RTH_OPEN,3atr,false
R04,TREATED,1.06,0,78.72,0,10.64,2.66,3.72,1.06,2.13,0,0,0,188,1,0,0,3,POC,188,100,ALL_SESSIONS,3atr,false
R04,TREATED,0,0,33.33,0,22.22,11.11,11.11,0,22.22,0,0,0,9,2,0,0,6,POC,9,100,RTH_MIDDAY,3atr,true
R04,TREATED,12.5,0,62.5,0,0,0,12.5,12.5,0,0,0,0,8,1,0,0,5,POC,8,100,RTH_MORNING,3atr,true
R04,TREATED,0.58,0,81.87,0,10.53,2.34,2.92,0.58,1.17,0,0,0,171,1,0,0,2,POC,171,100,RTH_OPEN,3atr,false
R05,TREATED,22.16,1.08,8.65,16.76,6.49,7.03,5.41,8.11,23.24,1.08,0,0,185,9,0,0,29,POC,185,100,ALL_SESSIONS,3atr,false
R05,TREATED,18.18,0,0,18.18,9.09,9.09,18.18,0,27.27,0,0,0,11,9,0,0,26,POC,11,100,RTH_AFTERNOON,3atr,true
R05,TREATED,8.33,8.33,16.67,25,0,8.33,0,8.33,25,0,0,0,12,10,0,0,27,POC,12,100,RTH_MIDDAY,3atr,true
R05,TREATED,23.46,0.62,8.64,16.05,6.79,6.79,4.94,8.64,22.84,1.23,0,0,162,9,0,0,28,POC,162,100,RTH_MORNING,3atr,false
ALL_ANCHORS,C01_NEUTRAL,15.31,17.86,6.12,17.35,9.18,3.57,1.53,1.53,16.84,9.18,1,0.51,196,16,2,1.02,205,NONPOC,193,98.47,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C01_NEUTRAL,6.98,67.44,4.65,4.65,0,0,0,0,0,16.28,0,0,43,168,0,0,364,NONPOC,43,100,ETH_EVENING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,9.09,27.27,18.18,18.18,9.09,0,0,0,0,18.18,0,0,11,36,0,0,133,NONPOC,11,100,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C01_NEUTRAL,50,0,16.67,0,0,0,0,0,16.67,0,1,16.67,6,12,0,0,13,NONPOC,5,83.33,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C01_NEUTRAL,18.18,0,9.09,18.18,9.09,9.09,0,0,9.09,18.18,0,0,11,20,1,9.09,63,NONPOC,10,90.91,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C01_NEUTRAL,17.02,4.26,2.13,29.79,6.38,4.26,0,4.26,21.28,8.51,0,0,47,16,1,2.13,67,NONPOC,46,97.87,RTH_MORNING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,16.67,1.28,6.41,17.95,16.67,5.13,3.85,1.28,26.92,3.85,0,0,78,8,0,0,41,NONPOC,78,100,RTH_OPEN,5atr,false
R01,C01_NEUTRAL,7.41,59.26,7.41,7.41,1.85,0,0,0,0,16.67,0,0,54,135,0,0,351,NONPOC,54,100,ALL_SESSIONS,5atr,false
R01,C01_NEUTRAL,6.98,67.44,4.65,4.65,0,0,0,0,0,16.28,0,0,43,168,0,0,364,NONPOC,43,100,ETH_EVENING,5atr,false
R01,C01_NEUTRAL,9.09,27.27,18.18,18.18,9.09,0,0,0,0,18.18,0,0,11,36,0,0,133,NONPOC,11,100,ETH_OVERNIGHT,5atr,true
R02,C01_NEUTRAL,20,5,2.5,17.5,7.5,7.5,2.5,2.5,22.5,10,1,2.5,40,12,0,0,63,NONPOC,39,97.5,ALL_SESSIONS,5atr,false
R02,C01_NEUTRAL,0,0,0,0,0,0,0,0,50,0,1,50,2,6,0,0,6,NONPOC,1,50,RTH_AFTERNOON,5atr,true
R02,C01_NEUTRAL,50,0,0,0,0,0,0,0,25,25,0,0,4,20,0,0,20,NONPOC,4,100,RTH_MIDDAY,5atr,true
R02,C01_NEUTRAL,11.11,11.11,0,11.11,11.11,11.11,0,11.11,22.22,11.11,0,0,9,9,0,0,103,NONPOC,9,100,RTH_MORNING,5atr,true
R02,C01_NEUTRAL,20,4,4,24,8,8,4,0,20,8,0,0,25,12,0,0,59,NONPOC,25,100,RTH_OPEN,5atr,true
R03,C01_NEUTRAL,16.07,0,5.36,19.64,17.86,5.36,1.79,1.79,26.79,5.36,0,0,56,8,0,0,38,NONPOC,56,100,ALL_SESSIONS,5atr,false
R03,C01_NEUTRAL,50,0,50,0,0,0,0,0,0,0,0,0,2,12,0,0,1,NONPOC,2,100,RTH_AFTERNOON,5atr,true
R03,C01_NEUTRAL,0,0,0,100,0,0,0,0,0,0,0,0,1,31,0,0,31,NONPOC,1,100,RTH_MIDDAY,5atr,true
R03,C01_NEUTRAL,0,0,0,22.22,11.11,11.11,0,0,33.33,22.22,0,0,9,8,0,0,80,NONPOC,9,100,RTH_MORNING,5atr,true
R03,C01_NEUTRAL,18.18,0,4.55,18.18,20.45,4.55,2.27,2.27,27.27,2.27,0,0,44,8,0,0,38,NONPOC,44,100,RTH_OPEN,5atr,false
R04,C01_NEUTRAL,8.33,0,16.67,0,16.67,0,8.33,0,50,0,0,0,12,6,0,0,10,NONPOC,12,100,ALL_SESSIONS,5atr,true
R04,C01_NEUTRAL,100,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,18,NONPOC,1,100,RTH_AFTERNOON,5atr,true
R04,C01_NEUTRAL,0,0,0,0,0,0,0,0,100,0,0,0,2,10,0,0,6,NONPOC,2,100,RTH_MORNING,5atr,true
R04,C01_NEUTRAL,0,0,22.22,0,22.22,0,11.11,0,44.44,0,0,0,9,4,0,0,9,NONPOC,9,100,RTH_OPEN,5atr,true
R05,C01_NEUTRAL,23.53,2.94,5.88,35.29,5.88,2.94,0,2.94,8.82,5.88,0,0,34,20,2,5.88,44,NONPOC,32,94.12,ALL_SESSIONS,5atr,false
R05,C01_NEUTRAL,100,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,13,NONPOC,1,100,RTH_AFTERNOON,5atr,true
R05,C01_NEUTRAL,0,0,16.67,16.67,16.67,16.67,0,0,0,16.67,0,0,6,3,1,16.67,44,NONPOC,5,83.33,RTH_MIDDAY,5atr,true
R05,C01_NEUTRAL,25.93,3.7,3.7,40.74,3.7,0,0,3.7,11.11,3.7,0,0,27,25,1,3.7,40,NONPOC,26,96.3,RTH_MORNING,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,15.03,13.73,9.8,16.34,5.23,1.31,7.84,3.27,15.69,9.15,3,1.96,153,13,1,0.65,149,NONPOC,149,97.39,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,0,57.69,7.69,11.54,0,3.85,0,0,0,19.23,0,0,26,138,0,0,365,NONPOC,26,100,ETH_EVENING,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,6.25,12.5,6.25,18.75,12.5,0,0,0,6.25,25,1,6.25,16,56,1,6.25,120,NONPOC,14,87.5,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,0,0,0,16.67,0,0,0,16.67,33.33,0,2,33.33,6,10,0,0,10,NONPOC,4,66.67,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,12.5,12.5,25,25,12.5,0,12.5,0,0,0,0,0,8,13,0,0,35,NONPOC,8,100,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,21.21,9.09,3.03,15.15,3.03,0,9.09,6.06,24.24,9.09,0,0,33,11,0,0,95,NONPOC,33,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,21.88,0,14.06,17.19,6.25,1.56,12.5,3.12,20.31,3.12,0,0,64,9,0,0,29,NONPOC,64,100,RTH_OPEN,5atr,false
R01,C02_ACTIVITY_MATCHED,2.38,40.48,7.14,14.29,4.76,2.38,0,0,2.38,21.43,1,2.38,42,113,1,2.38,352,NONPOC,40,95.24,ALL_SESSIONS,5atr,false
R01,C02_ACTIVITY_MATCHED,0,57.69,7.69,11.54,0,3.85,0,0,0,19.23,0,0,26,138,0,0,365,NONPOC,26,100,ETH_EVENING,5atr,true
R01,C02_ACTIVITY_MATCHED,6.25,12.5,6.25,18.75,12.5,0,0,0,6.25,25,1,6.25,16,56,1,6.25,120,NONPOC,14,87.5,ETH_OVERNIGHT,5atr,true
R02,C02_ACTIVITY_MATCHED,25,6.25,12.5,18.75,0,0,12.5,6.25,12.5,3.12,1,3.12,32,12,0,0,60,NONPOC,31,96.88,ALL_SESSIONS,5atr,false
R02,C02_ACTIVITY_MATCHED,0,0,0,50,0,0,0,0,0,0,1,50,2,35,0,0,35,NONPOC,1,50,RTH_AFTERNOON,5atr,true
R02,C02_ACTIVITY_MATCHED,0,50,0,0,0,0,50,0,0,0,0,0,2,226,0,0,4,NONPOC,2,100,RTH_MIDDAY,5atr,true
R02,C02_ACTIVITY_MATCHED,33.33,16.67,0,16.67,0,0,16.67,0,16.67,0,0,0,6,18,0,0,21,NONPOC,6,100,RTH_MORNING,5atr,true
R02,C02_ACTIVITY_MATCHED,27.27,0,18.18,18.18,0,0,9.09,9.09,13.64,4.55,0,0,22,12,0,0,37,NONPOC,22,100,RTH_OPEN,5atr,true
R03,C02_ACTIVITY_MATCHED,17.07,0,9.76,19.51,12.2,2.44,12.2,2.44,21.95,2.44,0,0,41,8,0,0,28,NONPOC,41,100,ALL_SESSIONS,5atr,false
R03,C02_ACTIVITY_MATCHED,0,0,0,0,0,0,0,100,0,0,0,0,1,5,0,0,5,NONPOC,1,100,RTH_AFTERNOON,5atr,true
R03,C02_ACTIVITY_MATCHED,0,0,50,0,50,0,0,0,0,0,0,0,2,2,0,0,1,NONPOC,2,100,RTH_MIDDAY,5atr,true
R03,C02_ACTIVITY_MATCHED,0,0,0,33.33,33.33,0,0,0,33.33,0,0,0,3,8,0,0,8,NONPOC,3,100,RTH_MORNING,5atr,true
R03,C02_ACTIVITY_MATCHED,20,0,8.57,20,8.57,2.86,14.29,0,22.86,2.86,0,0,35,9,0,0,27,NONPOC,35,100,RTH_OPEN,5atr,false
R04,C02_ACTIVITY_MATCHED,22.22,0,22.22,11.11,11.11,0,11.11,0,22.22,0,0,0,9,6,0,0,16,NONPOC,9,100,ALL_SESSIONS,5atr,true
R04,C02_ACTIVITY_MATCHED,50,0,0,50,0,0,0,0,0,0,0,0,2,35,0,0,13,NONPOC,2,100,RTH_MIDDAY,5atr,true
R04,C02_ACTIVITY_MATCHED,14.29,0,28.57,0,14.29,0,14.29,0,28.57,0,0,0,7,4,0,0,9,NONPOC,7,100,RTH_OPEN,5atr,true
R05,C02_ACTIVITY_MATCHED,17.24,6.9,6.9,13.79,0,0,6.9,6.9,27.59,10.34,1,3.45,29,11,0,0,95,NONPOC,28,96.55,ALL_SESSIONS,5atr,true
R05,C02_ACTIVITY_MATCHED,0,0,0,0,0,0,0,0,66.67,0,1,33.33,3,10,0,0,6,NONPOC,2,66.67,RTH_AFTERNOON,5atr,true
R05,C02_ACTIVITY_MATCHED,0,0,50,50,0,0,0,0,0,0,0,0,2,35,0,0,1,NONPOC,2,100,RTH_MIDDAY,5atr,true
R05,C02_ACTIVITY_MATCHED,20.83,8.33,4.17,12.5,0,0,8.33,8.33,25,12.5,0,0,24,12,0,0,95,NONPOC,24,100,RTH_MORNING,5atr,true
ALL_ANCHORS,TREATED,13.86,14.85,5.45,19.31,7.92,4.95,4.95,1.98,14.85,9.9,0,0,202,18,4,1.98,166,NONPOC,198,98.02,ALL_SESSIONS,5atr,false
ALL_ANCHORS,TREATED,2.5,62.5,2.5,10,0,2.5,0,0,0,17.5,0,0,40,143,1,2.5,411,NONPOC,39,97.5,ETH_EVENING,5atr,false
ALL_ANCHORS,TREATED,6.67,13.33,20,26.67,6.67,0,0,0,0,13.33,0,0,15,31,2,13.33,109,NONPOC,13,86.67,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,TREATED,0,0,0,0,0,0,50,0,50,0,0,0,2,7,0,0,4,NONPOC,2,100,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,TREATED,8.33,8.33,8.33,25,16.67,0,0,0,0,33.33,0,0,12,36,0,0,92,NONPOC,12,100,RTH_MIDDAY,5atr,true
ALL_ANCHORS,TREATED,25.49,3.92,1.96,27.45,5.88,5.88,1.96,0,17.65,7.84,0,0,51,15,1,1.96,75,NONPOC,50,98.04,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,14.63,0,6.1,17.07,12.2,7.32,9.76,4.88,24.39,3.66,0,0,82,7,0,0,38,NONPOC,82,100,RTH_OPEN,5atr,false
R01,TREATED,3.64,49.09,7.27,14.55,1.82,1.82,0,0,0,16.36,0,0,55,123,3,5.45,350,NONPOC,52,94.55,ALL_SESSIONS,5atr,false
R01,TREATED,2.5,62.5,2.5,10,0,2.5,0,0,0,17.5,0,0,40,143,1,2.5,411,NONPOC,39,97.5,ETH_EVENING,5atr,false
R01,TREATED,6.67,13.33,20,26.67,6.67,0,0,0,0,13.33,0,0,15,31,2,13.33,109,NONPOC,13,86.67,ETH_OVERNIGHT,5atr,true
R02,TREATED,34.15,4.88,2.44,17.07,4.88,0,2.44,2.44,19.51,9.76,0,0,41,14,1,2.44,63,NONPOC,40,97.56,ALL_SESSIONS,5atr,false
R02,TREATED,0,0,0,0,0,0,0,0,100,0,0,0,1,7,0,0,7,NONPOC,1,100,RTH_AFTERNOON,5atr,true
R02,TREATED,25,25,0,25,0,0,0,0,0,25,0,0,4,63,0,0,63,NONPOC,4,100,RTH_MIDDAY,5atr,true
R02,TREATED,50,8.33,0,16.67,0,0,0,0,8.33,8.33,0,0,12,18,1,8.33,100,NONPOC,11,91.67,RTH_MORNING,5atr,true
R02,TREATED,29.17,0,4.17,16.67,8.33,0,4.17,4.17,25,8.33,0,0,24,13,0,0,38,NONPOC,24,100,RTH_OPEN,5atr,true
R03,TREATED,8.47,0,6.78,23.73,11.86,5.08,11.86,3.39,23.73,5.08,0,0,59,7,0,0,42,NONPOC,59,100,ALL_SESSIONS,5atr,false
R03,TREATED,0,0,0,0,0,0,100,0,0,0,0,0,1,4,0,0,4,NONPOC,1,100,RTH_AFTERNOON,5atr,true
R03,TREATED,0,0,0,100,0,0,0,0,0,0,0,0,1,33,0,0,33,NONPOC,1,100,RTH_MIDDAY,5atr,true
R03,TREATED,0,0,11.11,33.33,11.11,0,0,0,22.22,22.22,0,0,9,34,0,0,83,NONPOC,9,100,RTH_MORNING,5atr,true
R03,TREATED,10.42,0,6.25,20.83,12.5,6.25,12.5,4.17,25,2.08,0,0,48,6,0,0,38,NONPOC,48,100,RTH_OPEN,5atr,false
R04,TREATED,8.33,0,8.33,0,25,25,8.33,8.33,16.67,0,0,0,12,3,0,0,6,NONPOC,12,100,ALL_SESSIONS,5atr,true
R04,TREATED,0,0,0,0,100,0,0,0,0,0,0,0,1,2,0,0,2,NONPOC,1,100,RTH_MIDDAY,5atr,true
R04,TREATED,100,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,14,NONPOC,1,100,RTH_MORNING,5atr,true
R04,TREATED,0,0,10,0,20,30,10,10,20,0,0,0,10,3,0,0,6,NONPOC,10,100,RTH_OPEN,5atr,true
R05,TREATED,17.14,2.86,2.86,28.57,8.57,8.57,2.86,0,17.14,11.43,0,0,35,14,0,0,75,NONPOC,35,100,ALL_SESSIONS,5atr,false
R05,TREATED,0,0,16.67,16.67,16.67,0,0,0,0,50,0,0,6,78,0,0,92,NONPOC,6,100,RTH_MIDDAY,5atr,true
R05,TREATED,20.69,3.45,0,31.03,6.9,10.34,3.45,0,20.69,3.45,0,0,29,13,0,0,39,NONPOC,29,100,RTH_MORNING,5atr,true
ALL_ANCHORS,C01_NEUTRAL,12.15,9.21,20.2,17.9,7.16,4.86,3.96,4.48,12.02,6.52,6,0.77,782,9,6,0.77,111,POC,770,98.47,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C01_NEUTRAL,4.39,48.25,2.63,16.67,0.88,1.75,0,0,3.51,20.18,0,0,114,120,2,1.75,339,POC,112,98.25,ETH_EVENING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,6.67,26.67,3.33,23.33,0,3.33,0,0,3.33,26.67,2,6.67,30,74,0,0,174,POC,28,93.33,ETH_OVERNIGHT,5atr,false
ALL_ANCHORS,C01_NEUTRAL,0,0,0,0,0,0,0,0,0,0,2,100,2,,0,0,,POC,0,0,OUT_OF_SESSION,5atr,true
ALL_ANCHORS,C01_NEUTRAL,19.05,0,9.52,33.33,0,4.76,0,4.76,14.29,0,2,9.52,21,17,1,4.76,31,POC,18,85.71,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C01_NEUTRAL,9.09,6.06,9.09,21.21,0,9.09,3.03,6.06,18.18,12.12,0,0,33,14,2,6.06,111,POC,31,93.94,RTH_MIDDAY,5atr,false
ALL_ANCHORS,C01_NEUTRAL,24.75,3.54,4.55,35.86,1.52,3.54,0,5.05,13.64,7.58,0,0,198,19,0,0,61,POC,198,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,8.33,0,36.46,7.55,13.54,6.25,7.81,5.73,13.8,0.26,0,0,384,2,1,0.26,17,POC,383,99.74,RTH_OPEN,5atr,false
R01,C01_NEUTRAL,4.86,43.75,2.78,18.06,0.69,2.08,0,0,3.47,21.53,2,1.39,144,102,2,1.39,327,POC,140,97.22,ALL_SESSIONS,5atr,false
R01,C01_NEUTRAL,4.39,48.25,2.63,16.67,0.88,1.75,0,0,3.51,20.18,0,0,114,120,2,1.75,339,POC,112,98.25,ETH_EVENING,5atr,false
R01,C01_NEUTRAL,6.67,26.67,3.33,23.33,0,3.33,0,0,3.33,26.67,2,6.67,30,74,0,0,174,POC,28,93.33,ETH_OVERNIGHT,5atr,false
R02,C01_NEUTRAL,19.83,1.65,8.26,27.27,5.79,4.13,4.96,7.44,14.05,3.31,2,1.65,121,12,2,1.65,44,POC,117,96.69,ALL_SESSIONS,5atr,false
R02,C01_NEUTRAL,0,0,0,0,0,0,0,0,0,0,2,100,2,,0,0,,POC,0,0,OUT_OF_SESSION,5atr,true
R02,C01_NEUTRAL,42.86,0,14.29,28.57,0,14.29,0,0,0,0,0,0,7,16,0,0,36,POC,7,100,RTH_AFTERNOON,5atr,true
R02,C01_NEUTRAL,16.67,0,0,33.33,0,0,0,0,0,33.33,0,0,6,56,1,16.67,89,POC,5,83.33,RTH_MIDDAY,5atr,true
R02,C01_NEUTRAL,20.83,8.33,4.17,41.67,0,0,0,8.33,12.5,4.17,0,0,24,23,0,0,40,POC,24,100,RTH_MORNING,5atr,true
R02,C01_NEUTRAL,18.29,0,9.76,23.17,8.54,4.88,7.32,8.54,17.07,1.22,0,0,82,8,1,1.22,34,POC,81,98.78,RTH_OPEN,5atr,false
R03,C01_NEUTRAL,12.75,0.67,16.78,8.72,10.07,9.4,10.74,8.72,20.81,0.67,1,0.67,149,5,0,0,19,POC,148,99.33,ALL_SESSIONS,5atr,false
R03,C01_NEUTRAL,0,0,0,0,0,0,0,50,0,0,1,50,2,5,0,0,5,POC,1,50,RTH_AFTERNOON,5atr,true
R03,C01_NEUTRAL,12.5,12.5,0,25,0,12.5,12.5,12.5,0,12.5,0,0,8,31,0,0,98,POC,8,100,RTH_MIDDAY,5atr,true
R03,C01_NEUTRAL,30,0,0,20,0,10,0,0,40,0,0,0,10,11,0,0,35,POC,10,100,RTH_MORNING,5atr,true
R03,C01_NEUTRAL,11.63,0,19.38,6.98,11.63,9.3,11.63,8.53,20.93,0,0,0,129,4,0,0,16,POC,129,100,RTH_OPEN,5atr,false
R04,C01_NEUTRAL,1.06,0,58.51,1.06,15.96,6.38,4.79,3.72,8.51,0,0,0,188,1,0,0,6,POC,188,100,ALL_SESSIONS,5atr,false
R04,C01_NEUTRAL,0,0,14.29,0,0,28.57,0,14.29,42.86,0,0,0,7,5,0,0,7,POC,7,100,RTH_MIDDAY,5atr,true
R04,C01_NEUTRAL,0,0,25,12.5,0,25,0,25,12.5,0,0,0,8,5,0,0,7,POC,8,100,RTH_MORNING,5atr,true
R04,C01_NEUTRAL,1.16,0,61.85,0.58,17.34,4.62,5.2,2.31,6.94,0,0,0,173,1,0,0,5,POC,173,100,RTH_OPEN,5atr,false
R05,C01_NEUTRAL,23.89,3.33,5,36.67,1.67,2.22,0,3.33,13.89,8.33,1,0.56,180,20,2,1.11,67,POC,177,98.33,ALL_SESSIONS,5atr,false
R05,C01_NEUTRAL,8.33,0,8.33,41.67,0,0,0,0,25,0,1,8.33,12,22,1,8.33,26,POC,10,83.33,RTH_AFTERNOON,5atr,true
R05,C01_NEUTRAL,8.33,8.33,16.67,25,0,0,0,0,25,8.33,0,0,12,14,1,8.33,117,POC,11,91.67,RTH_MIDDAY,5atr,true
R05,C01_NEUTRAL,26.28,3.21,3.85,37.18,1.92,2.56,0,3.85,12.18,8.97,0,0,156,20,0,0,67,POC,156,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,9.6,6.89,18.79,16.49,8.98,6.05,4.59,3.13,14.61,7.93,3,0.63,479,8,11,2.3,94,POC,465,97.08,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,7.69,38.46,6.15,10.77,0,0,1.54,1.54,1.54,29.23,0,0,65,101,2,3.08,279,POC,63,96.92,ETH_EVENING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,7.69,19.23,0,34.62,3.85,0,0,0,3.85,19.23,0,0,26,48,3,11.54,164,POC,23,88.46,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,POC,0,0,OUT_OF_SESSION,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,8.33,0,8.33,41.67,0,8.33,0,8.33,8.33,0,2,16.67,12,21,0,0,35,POC,10,83.33,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,0,0,18.18,31.82,13.64,0,0,4.55,9.09,13.64,0,0,22,22,2,9.09,62,POC,20,90.91,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,20.35,1.77,4.42,27.43,2.65,3.54,4.42,4.42,23.89,5.31,0,0,113,12,2,1.77,51,POC,111,98.23,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,6.25,0.42,31.67,8.33,15,10,6.67,2.92,15.83,2.08,0,0,240,3,2,0.83,22,POC,238,99.17,RTH_OPEN,5atr,false
R01,C02_ACTIVITY_MATCHED,7.69,32.97,4.4,17.58,1.1,0,1.1,1.1,2.2,26.37,0,0,91,92,5,5.49,249,POC,86,94.51,ALL_SESSIONS,5atr,false
R01,C02_ACTIVITY_MATCHED,7.69,38.46,6.15,10.77,0,0,1.54,1.54,1.54,29.23,0,0,65,101,2,3.08,279,POC,63,96.92,ETH_EVENING,5atr,false
R01,C02_ACTIVITY_MATCHED,7.69,19.23,0,34.62,3.85,0,0,0,3.85,19.23,0,0,26,48,3,11.54,164,POC,23,88.46,ETH_OVERNIGHT,5atr,true
R02,C02_ACTIVITY_MATCHED,13.16,1.32,3.95,34.21,2.63,3.95,5.26,6.58,21.05,3.95,2,2.63,76,14,1,1.32,44,POC,73,96.05,ALL_SESSIONS,5atr,false
R02,C02_ACTIVITY_MATCHED,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,POC,0,0,OUT_OF_SESSION,5atr,true
R02,C02_ACTIVITY_MATCHED,14.29,0,0,57.14,0,14.29,0,0,0,0,1,14.29,7,23,0,0,35,POC,6,85.71,RTH_AFTERNOON,5atr,true
R02,C02_ACTIVITY_MATCHED,0,0,0,75,0,0,0,25,0,0,0,0,4,53,0,0,53,POC,4,100,RTH_MIDDAY,5atr,true
R02,C02_ACTIVITY_MATCHED,6.25,0,6.25,43.75,6.25,0,6.25,0,25,6.25,0,0,16,23,0,0,33,POC,16,100,RTH_MORNING,5atr,true
R02,C02_ACTIVITY_MATCHED,16.67,2.08,4.17,25,2.08,4.17,6.25,8.33,25,4.17,0,0,48,10,1,2.08,43,POC,47,97.92,RTH_OPEN,5atr,false
R03,C02_ACTIVITY_MATCHED,7.69,0,14.1,11.54,14.1,8.97,11.54,2.56,21.79,5.13,1,1.28,78,5,1,1.28,30,POC,76,97.44,ALL_SESSIONS,5atr,false
R03,C02_ACTIVITY_MATCHED,0,0,0,0,0,0,0,0,50,0,1,50,2,10,0,0,10,POC,1,50,RTH_AFTERNOON,5atr,true
R03,C02_ACTIVITY_MATCHED,0,0,33.33,0,33.33,0,0,0,0,33.33,0,0,3,2,0,0,2,POC,3,100,RTH_MIDDAY,5atr,true
R03,C02_ACTIVITY_MATCHED,20,0,0,40,0,20,0,0,20,0,0,0,5,12,0,0,21,POC,5,100,RTH_MORNING,5atr,true
R03,C02_ACTIVITY_MATCHED,7.35,0,14.71,10.29,14.71,8.82,13.24,2.94,22.06,4.41,0,0,68,4,1,1.47,26,POC,67,98.53,RTH_OPEN,5atr,false
R04,C02_ACTIVITY_MATCHED,1.49,0,49.25,2.24,20.15,12.69,3.73,0.75,9.7,0,0,0,134,2,0,0,6,POC,134,100,ALL_SESSIONS,5atr,false
R04,C02_ACTIVITY_MATCHED,0,0,20,40,40,0,0,0,0,0,0,0,5,2,0,0,22,POC,5,100,RTH_MIDDAY,5atr,true
R04,C02_ACTIVITY_MATCHED,0,0,20,0,0,20,20,0,40,0,0,0,5,4,0,0,8,POC,5,100,RTH_MORNING,5atr,true
R04,C02_ACTIVITY_MATCHED,1.61,0,51.61,0.81,20.16,12.9,3.23,0.81,8.87,0,0,0,124,1,0,0,6,POC,124,100,RTH_OPEN,5atr,false
R05,C02_ACTIVITY_MATCHED,21,2,6,25,2,2,3,6,22,7,0,0,100,13,4,4,56,POC,96,96,ALL_SESSIONS,5atr,false
R05,C02_ACTIVITY_MATCHED,0,0,33.33,33.33,0,0,0,33.33,0,0,0,0,3,5,0,0,5,POC,3,100,RTH_AFTERNOON,5atr,true
R05,C02_ACTIVITY_MATCHED,0,0,20,20,0,0,0,0,20,20,0,0,10,33,2,20,62,POC,8,80,RTH_MIDDAY,5atr,true
R05,C02_ACTIVITY_MATCHED,24.14,2.3,3.45,25.29,2.3,2.3,3.45,5.75,22.99,5.75,0,0,87,13,2,2.3,54,POC,85,97.7,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,13.92,8.73,18.73,17.22,9.24,6.33,2.78,3.92,8.73,8.48,5,0.63,790,10,10,1.27,107,POC,775,98.1,ALL_SESSIONS,5atr,false
