anchor,arm,bars_11-20_pct,bars_121+_pct,bars_1_pct,bars_21-60_pct,bars_2_pct,bars_3_pct,bars_4_pct,bars_5_pct,bars_6-10_pct,bars_61-120_pct,censored,censored_pct,events,median_bars,never_reached,never_reached_pct,p90_bars,population,reached,reached_pct,session,threshold,underpowered
R03,C02_ACTIVITY_MATCHED,23.08,0,23.08,0,7.69,0,7.69,0,30.77,7.69,0,0,13,7,0,0,12,POC,13,100,RTH_MORNING,5atr,true
R03,C02_ACTIVITY_MATCHED,5.77,0,51.92,4.81,12.5,4.81,4.81,5.77,8.65,0,0,0,104,1,1,0.96,10,POC,103,99.04,RTH_OPEN,5atr,false
R04,C02_ACTIVITY_MATCHED,5.06,0,72.78,0.63,8.86,5.06,1.27,0.63,5.7,0,0,0,158,1,0,0,7,POC,158,100,ALL_SESSIONS,5atr,false
R04,C02_ACTIVITY_MATCHED,25,0,25,0,0,0,0,0,50,0,0,0,4,10,0,0,10,POC,4,100,RTH_AFTERNOON,5atr,true
R04,C02_ACTIVITY_MATCHED,20,0,20,20,40,0,0,0,0,0,0,0,5,2,0,0,13,POC,5,100,RTH_MIDDAY,5atr,true
R04,C02_ACTIVITY_MATCHED,33.33,0,50,0,0,0,16.67,0,0,0,0,0,6,4,0,0,11,POC,6,100,RTH_MORNING,5atr,true
R04,C02_ACTIVITY_MATCHED,2.8,0,76.92,0,8.39,5.59,0.7,0.7,4.9,0,0,0,143,1,0,0,3,POC,143,100,RTH_OPEN,5atr,false
R05,C02_ACTIVITY_MATCHED,27.43,3.54,4.42,26.55,0.88,4.42,1.77,3.54,23.89,2.65,0,0,113,13,1,0.88,44,POC,112,99.12,ALL_SESSIONS,5atr,false
R05,C02_ACTIVITY_MATCHED,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,POC,1,100,RTH_AFTERNOON,5atr,true
R05,C02_ACTIVITY_MATCHED,0,30,0,50,0,0,0,0,10,0,0,0,10,44,1,10,140,POC,9,90,RTH_MIDDAY,5atr,true
R05,C02_ACTIVITY_MATCHED,30.39,0.98,3.92,24.51,0.98,4.9,1.96,3.92,25.49,2.94,0,0,102,13,0,0,39,POC,102,100,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,10.82,7.26,33.56,11.51,5.89,5.07,3.42,3.7,12.47,5.34,3,0.41,730,5,4,0.55,84,POC,723,99.04,ALL_SESSIONS,5atr,false
ALL_ANCHORS,TREATED,7.41,41.98,2.47,17.28,1.23,2.47,0,1.23,4.94,18.52,0,0,81,95,2,2.47,436,POC,79,97.53,ETH_EVENING,5atr,false
ALL_ANCHORS,TREATED,3.12,25,3.12,28.12,3.12,0,0,3.12,6.25,21.88,2,6.25,32,61,0,0,192,POC,30,93.75,ETH_OVERNIGHT,5atr,false
ALL_ANCHORS,TREATED,13.64,0,18.18,22.73,13.64,4.55,0,9.09,9.09,4.55,1,4.55,22,6,0,0,36,POC,21,95.45,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,TREATED,21.88,12.5,3.12,28.12,3.12,3.12,0,3.12,18.75,3.12,0,0,32,18,1,3.12,170,POC,31,96.88,RTH_MIDDAY,5atr,false
ALL_ANCHORS,TREATED,23.31,2.45,4.91,23.93,1.23,3.07,3.68,4.29,25.15,7.98,0,0,163,13,0,0,60,POC,163,100,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,6,0.75,57.25,2,8.75,7,4.75,3.75,9,0.5,0,0,400,1,1,0.25,10,POC,399,99.75,RTH_OPEN,5atr,false
R01,TREATED,6.19,37.17,2.65,20.35,1.77,1.77,0,1.77,5.31,19.47,2,1.77,113,86,2,1.77,397,POC,109,96.46,ALL_SESSIONS,5atr,false
R01,TREATED,7.41,41.98,2.47,17.28,1.23,2.47,0,1.23,4.94,18.52,0,0,81,95,2,2.47,436,POC,79,97.53,ETH_EVENING,5atr,false
R01,TREATED,3.12,25,3.12,28.12,3.12,0,0,3.12,6.25,21.88,2,6.25,32,61,0,0,192,POC,30,93.75,ETH_OVERNIGHT,5atr,false
R02,TREATED,19.82,5.41,14.41,13.51,9.91,3.6,5.41,3.6,18.92,4.5,1,0.9,111,9,0,0,49,POC,110,99.1,ALL_SESSIONS,5atr,false
R02,TREATED,10,0,0,30,20,0,0,10,20,0,1,10,10,6,0,0,32,POC,9,90,RTH_AFTERNOON,5atr,true
R02,TREATED,22.22,33.33,0,33.33,0,0,0,0,0,11.11,0,0,9,49,0,0,183,POC,9,100,RTH_MIDDAY,5atr,true
R02,TREATED,20,0,10,20,10,0,0,5,25,10,0,0,20,13,0,0,45,POC,20,100,RTH_MORNING,5atr,true
R02,TREATED,20.83,4.17,19.44,6.94,9.72,5.56,8.33,2.78,19.44,2.78,0,0,72,7,0,0,27,POC,72,100,RTH_OPEN,5atr,false
R03,TREATED,8.14,0,46.51,3.49,10.47,8.14,3.49,5.81,12.21,1.16,0,0,172,2,1,0.58,14,POC,171,99.42,ALL_SESSIONS,5atr,false
R03,TREATED,14.29,0,28.57,28.57,14.29,0,0,0,0,14.29,0,0,7,14,0,0,43,POC,7,100,RTH_AFTERNOON,5atr,true
R03,TREATED,33.33,0,0,16.67,0,0,0,16.67,33.33,0,0,0,6,15,0,0,17,POC,6,100,RTH_MIDDAY,5atr,true
R03,TREATED,36.36,0,18.18,0,0,0,0,0,36.36,9.09,0,0,11,6,0,0,17,POC,11,100,RTH_MORNING,5atr,true
R03,TREATED,4.73,0,51.35,2.03,11.49,9.46,4.05,6.08,10.14,0,0,0,148,1,1,0.68,8,POC,147,99.32,RTH_OPEN,5atr,false
R04,TREATED,3.05,0,72.59,0,6.09,6.09,4.57,3.05,4.57,0,0,0,197,1,0,0,5,POC,197,100,ALL_SESSIONS,5atr,false
R04,TREATED,25,0,25,0,0,25,0,25,0,0,0,0,4,5,0,0,5,POC,4,100,RTH_AFTERNOON,5atr,true
R04,TREATED,16.67,0,16.67,0,16.67,16.67,0,0,33.33,0,0,0,6,9,0,0,10,POC,6,100,RTH_MIDDAY,5atr,true
R04,TREATED,28.57,0,28.57,0,0,0,28.57,14.29,0,0,0,0,7,4,0,0,12,POC,7,100,RTH_MORNING,5atr,true
R04,TREATED,1.11,0,77.22,0,6.11,5.56,3.89,2.22,3.89,0,0,0,180,1,0,0,4,POC,180,100,RTH_OPEN,5atr,false
R05,TREATED,21.9,3.65,2.19,29.2,0,3.65,2.92,3.65,24.82,7.3,0,0,137,15,1,0.73,61,POC,136,99.27,ALL_SESSIONS,5atr,false
R05,TREATED,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,POC,1,100,RTH_AFTERNOON,5atr,true
R05,TREATED,18.18,9.09,0,45.45,0,0,0,0,18.18,0,0,0,11,29,1,9.09,41,POC,10,90.91,RTH_MIDDAY,5atr,true
R05,TREATED,22.4,3.2,1.6,28,0,4,3.2,4,25.6,8,0,0,125,15,0,0,61,POC,125,100,RTH_MORNING,5atr,false
