anchor,arm,bars_11-20_pct,bars_121+_pct,bars_1_pct,bars_21-60_pct,bars_2_pct,bars_3_pct,bars_4_pct,bars_5_pct,bars_6-10_pct,bars_61-120_pct,censored,censored_pct,events,median_bars,never_reached,never_reached_pct,p90_bars,population,reached,reached_pct,session,threshold,underpowered
R05,TREATED,16.67,0,0,0,16.67,16.67,0,0,50,0,0,0,6,6,0,0,8,POC,6,100,RTH_MIDDAY,3atr,true
R05,TREATED,15.15,0,15.15,3.03,15.15,6.06,18.18,9.09,18.18,0,0,0,33,4,0,0,12,POC,33,100,RTH_MORNING,3atr,false
ALL_ANCHORS,C01_NEUTRAL,13.72,6.64,23.45,8.85,10.18,3.98,4.87,5.31,14.16,7.96,0,0,226,6,2,0.88,90,NONPOC,224,99.12,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C01_NEUTRAL,4,36,4,8,4,0,0,0,4,40,0,0,25,94,0,0,311,NONPOC,25,100,ETH_EVENING,5atr,true
ALL_ANCHORS,C01_NEUTRAL,28.57,28.57,7.14,14.29,7.14,0,0,0,0,14.29,0,0,14,51,0,0,129,NONPOC,14,100,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C01_NEUTRAL,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,100,,NONPOC,0,0,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C01_NEUTRAL,33.33,0,0,8.33,0,0,0,16.67,33.33,8.33,0,0,12,12,0,0,17,NONPOC,12,100,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C01_NEUTRAL,23.91,0,4.35,19.57,6.52,4.35,4.35,8.7,21.74,6.52,0,0,46,11,0,0,36,NONPOC,46,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,8.59,1.56,38.28,4.69,14.06,5.47,7.03,4.69,13.28,1.56,0,0,128,2,1,0.78,15,NONPOC,127,99.22,RTH_OPEN,5atr,false
R01,C01_NEUTRAL,12.82,33.33,5.13,10.26,5.13,0,0,0,2.56,30.77,0,0,39,81,0,0,311,NONPOC,39,100,ALL_SESSIONS,5atr,false
R01,C01_NEUTRAL,4,36,4,8,4,0,0,0,4,40,0,0,25,94,0,0,311,NONPOC,25,100,ETH_EVENING,5atr,true
R01,C01_NEUTRAL,28.57,28.57,7.14,14.29,7.14,0,0,0,0,14.29,0,0,14,51,0,0,129,NONPOC,14,100,ETH_OVERNIGHT,5atr,true
R02,C01_NEUTRAL,22.22,7.41,11.11,11.11,14.81,3.7,0,3.7,18.52,3.7,0,0,27,10,1,3.7,34,NONPOC,26,96.3,ALL_SESSIONS,5atr,true
R02,C01_NEUTRAL,100,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,15,NONPOC,1,100,RTH_MIDDAY,5atr,true
R02,C01_NEUTRAL,19.23,7.69,11.54,11.54,15.38,3.85,0,3.85,19.23,3.85,0,0,26,9,1,3.85,34,NONPOC,25,96.15,RTH_OPEN,5atr,true
R03,C01_NEUTRAL,13.51,0,29.73,6.76,10.81,4.05,8.11,4.05,20.27,1.35,0,0,74,4,1,1.35,13,NONPOC,73,98.65,ALL_SESSIONS,5atr,false
R03,C01_NEUTRAL,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,100,,NONPOC,0,0,RTH_AFTERNOON,5atr,true
R03,C01_NEUTRAL,25,0,0,0,0,0,0,0,75,0,0,0,4,10,0,0,10,NONPOC,4,100,RTH_MIDDAY,5atr,true
R03,C01_NEUTRAL,30,0,10,20,10,0,0,0,30,0,0,0,10,11,0,0,31,NONPOC,10,100,RTH_MORNING,5atr,true
R03,C01_NEUTRAL,10.17,0,35.59,5.08,11.86,5.08,10.17,5.08,15.25,1.69,0,0,59,3,0,0,13,NONPOC,59,100,RTH_OPEN,5atr,false
R04,C01_NEUTRAL,1.85,0,46.3,3.7,16.67,5.56,5.56,5.56,14.81,0,0,0,54,2,0,0,7,NONPOC,54,100,ALL_SESSIONS,5atr,false
R04,C01_NEUTRAL,0,0,0,33.33,0,0,0,33.33,33.33,0,0,0,3,6,0,0,6,NONPOC,3,100,RTH_MIDDAY,5atr,true
R04,C01_NEUTRAL,12.5,0,0,12.5,25,0,0,0,50,0,0,0,8,8,0,0,11,NONPOC,8,100,RTH_MORNING,5atr,true
R04,C01_NEUTRAL,0,0,58.14,0,16.28,6.98,6.98,4.65,6.98,0,0,0,43,1,0,0,4,NONPOC,43,100,RTH_OPEN,5atr,false
R05,C01_NEUTRAL,28.12,0,3.12,18.75,0,6.25,6.25,15.62,9.38,12.5,0,0,32,14,0,0,46,NONPOC,32,100,ALL_SESSIONS,5atr,false
R05,C01_NEUTRAL,50,0,0,0,0,0,0,25,0,25,0,0,4,17,0,0,17,NONPOC,4,100,RTH_MIDDAY,5atr,true
R05,C01_NEUTRAL,25,0,3.57,21.43,0,7.14,7.14,14.29,10.71,10.71,0,0,28,14,0,0,46,NONPOC,28,100,RTH_MORNING,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,9.17,8.26,25.23,9.63,7.8,5.5,4.59,5.5,16.51,6.42,2,0.92,218,6,1,0.46,86,NONPOC,215,98.62,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,0,32,8,20,0,0,0,0,8,32,0,0,25,76,0,0,384,NONPOC,25,100,ETH_EVENING,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,6.25,43.75,0,18.75,0,0,0,0,12.5,12.5,1,6.25,16,98,0,0,213,NONPOC,15,93.75,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,0,0,33.33,0,0,0,0,0,0,0,1,33.33,3,1,1,33.33,1,NONPOC,1,33.33,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,18.18,0,0,18.18,0,0,0,18.18,27.27,18.18,0,0,11,14,0,0,93,NONPOC,11,100,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,22.22,5.56,2.78,13.89,5.56,5.56,5.56,8.33,27.78,2.78,0,0,36,9,0,0,37,NONPOC,36,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,7.09,0.79,40.16,4.72,11.81,7.87,6.3,5.51,14.96,0.79,0,0,127,2,0,0,14,NONPOC,127,100,RTH_OPEN,5atr,false
R01,C02_ACTIVITY_MATCHED,2.44,36.59,4.88,19.51,0,0,0,0,9.76,24.39,1,2.44,41,85,0,0,297,NONPOC,40,97.56,ALL_SESSIONS,5atr,false
R01,C02_ACTIVITY_MATCHED,0,32,8,20,0,0,0,0,8,32,0,0,25,76,0,0,384,NONPOC,25,100,ETH_EVENING,5atr,true
R01,C02_ACTIVITY_MATCHED,6.25,43.75,0,18.75,0,0,0,0,12.5,12.5,1,6.25,16,98,0,0,213,NONPOC,15,93.75,ETH_OVERNIGHT,5atr,true
R02,C02_ACTIVITY_MATCHED,26.67,6.67,10,13.33,6.67,6.67,3.33,3.33,23.33,0,0,0,30,10,0,0,31,NONPOC,30,100,ALL_SESSIONS,5atr,false
R02,C02_ACTIVITY_MATCHED,50,0,0,0,0,0,0,50,0,0,0,0,2,16,0,0,5,NONPOC,2,100,RTH_MIDDAY,5atr,true
R02,C02_ACTIVITY_MATCHED,0,50,0,0,0,0,0,0,50,0,0,0,2,202,0,0,6,NONPOC,2,100,RTH_MORNING,5atr,true
R02,C02_ACTIVITY_MATCHED,26.92,3.85,11.54,15.38,7.69,7.69,3.85,0,23.08,0,0,0,26,10,0,0,22,NONPOC,26,100,RTH_OPEN,5atr,true
R03,C02_ACTIVITY_MATCHED,5.88,0,32.35,5.88,14.71,5.88,8.82,5.88,17.65,2.94,0,0,68,3,0,0,13,NONPOC,68,100,ALL_SESSIONS,5atr,false
R03,C02_ACTIVITY_MATCHED,0,0,0,50,0,0,0,0,25,25,0,0,4,36,0,0,36,NONPOC,4,100,RTH_MIDDAY,5atr,true
R03,C02_ACTIVITY_MATCHED,42.86,0,0,0,14.29,0,14.29,0,28.57,0,0,0,7,8,0,0,13,NONPOC,7,100,RTH_MORNING,5atr,true
R03,C02_ACTIVITY_MATCHED,1.75,0,38.6,3.51,15.79,7.02,8.77,7.02,15.79,1.75,0,0,57,2,0,0,8,NONPOC,57,100,RTH_OPEN,5atr,false
R04,C02_ACTIVITY_MATCHED,3.85,0,51.92,0,9.62,7.69,3.85,7.69,15.38,0,0,0,52,1,0,0,7,NONPOC,52,100,ALL_SESSIONS,5atr,false
R04,C02_ACTIVITY_MATCHED,33.33,0,0,0,0,0,0,0,66.67,0,0,0,3,10,0,0,10,NONPOC,3,100,RTH_MIDDAY,5atr,true
R04,C02_ACTIVITY_MATCHED,0,0,20,0,20,0,0,20,40,0,0,0,5,5,0,0,7,NONPOC,5,100,RTH_MORNING,5atr,true
R04,C02_ACTIVITY_MATCHED,2.27,0,59.09,0,9.09,9.09,4.55,6.82,9.09,0,0,0,44,1,0,0,5,NONPOC,44,100,RTH_OPEN,5atr,false
R05,C02_ACTIVITY_MATCHED,18.52,3.7,3.7,18.52,0,7.41,3.7,11.11,18.52,7.41,1,3.7,27,12,1,3.7,38,NONPOC,25,92.59,ALL_SESSIONS,5atr,true
R05,C02_ACTIVITY_MATCHED,0,0,33.33,0,0,0,0,0,0,0,1,33.33,3,1,1,33.33,1,NONPOC,1,33.33,RTH_AFTERNOON,5atr,true
R05,C02_ACTIVITY_MATCHED,0,0,0,0,0,0,0,50,0,50,0,0,2,93,0,0,5,NONPOC,2,100,RTH_MIDDAY,5atr,true
R05,C02_ACTIVITY_MATCHED,22.73,4.55,0,22.73,0,9.09,4.55,9.09,22.73,4.55,0,0,22,13,0,0,37,NONPOC,22,100,RTH_MORNING,5atr,true
ALL_ANCHORS,TREATED,8.73,5.68,24.02,10.04,9.61,6.55,4.37,5.24,16.16,7.42,0,0,229,5,5,2.18,88,NONPOC,224,97.82,ALL_SESSIONS,5atr,false
ALL_ANCHORS,TREATED,0,38.1,4.76,9.52,4.76,0,0,0,4.76,38.1,0,0,21,93,0,0,326,NONPOC,21,100,ETH_EVENING,5atr,true
ALL_ANCHORS,TREATED,5.88,23.53,11.76,35.29,0,0,0,0,5.88,17.65,0,0,17,47,0,0,150,NONPOC,17,100,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,TREATED,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,100,,NONPOC,0,0,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,TREATED,30.77,0,0,7.69,0,7.69,0,7.69,30.77,15.38,0,0,13,12,0,0,37,NONPOC,13,100,RTH_MIDDAY,5atr,true
ALL_ANCHORS,TREATED,22.73,0,2.27,13.64,11.36,4.55,9.09,9.09,22.73,4.55,0,0,44,7,0,0,33,NONPOC,44,100,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,3.79,0.76,38.64,6.06,12.12,9.09,4.55,5.3,15.91,1.52,0,0,132,2,3,2.27,15,NONPOC,129,97.73,RTH_OPEN,5atr,false
R01,TREATED,2.63,31.58,7.89,21.05,2.63,0,0,0,5.26,28.95,0,0,38,91,0,0,298,NONPOC,38,100,ALL_SESSIONS,5atr,false
R01,TREATED,0,38.1,4.76,9.52,4.76,0,0,0,4.76,38.1,0,0,21,93,0,0,326,NONPOC,21,100,ETH_EVENING,5atr,true
R01,TREATED,5.88,23.53,11.76,35.29,0,0,0,0,5.88,17.65,0,0,17,47,0,0,150,NONPOC,17,100,ETH_OVERNIGHT,5atr,true
R02,TREATED,12.9,3.23,19.35,9.68,9.68,6.45,0,3.23,22.58,3.23,0,0,31,6,3,9.68,33,NONPOC,28,90.32,ALL_SESSIONS,5atr,false
R02,TREATED,100,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,16,NONPOC,1,100,RTH_MIDDAY,5atr,true
R02,TREATED,0,0,0,0,0,0,0,0,100,0,0,0,1,6,0,0,6,NONPOC,1,100,RTH_MORNING,5atr,true
R02,TREATED,10.34,3.45,20.69,10.34,10.34,6.9,0,3.45,20.69,3.45,0,0,29,6,3,10.34,33,NONPOC,26,89.66,RTH_OPEN,5atr,true
R03,TREATED,6.67,0,25.33,9.33,13.33,12,5.33,5.33,18.67,2.67,0,0,75,3,1,1.33,21,NONPOC,74,98.67,ALL_SESSIONS,5atr,false
R03,TREATED,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,100,,NONPOC,0,0,RTH_AFTERNOON,5atr,true
R03,TREATED,16.67,0,0,16.67,0,16.67,0,0,33.33,16.67,0,0,6,13,0,0,37,NONPOC,6,100,RTH_MIDDAY,5atr,true
R03,TREATED,25,0,0,12.5,25,0,0,12.5,25,0,0,0,8,9,0,0,13,NONPOC,8,100,RTH_MORNING,5atr,true
R03,TREATED,3.33,0,31.67,8.33,13.33,13.33,6.67,5,16.67,1.67,0,0,60,3,0,0,15,NONPOC,60,100,RTH_OPEN,5atr,false
R04,TREATED,3.7,0,48.15,0,14.81,3.7,3.7,9.26,16.67,0,0,0,54,2,0,0,7,NONPOC,54,100,ALL_SESSIONS,5atr,false
R04,TREATED,33.33,0,0,0,0,0,0,0,66.67,0,0,0,3,7,0,0,7,NONPOC,3,100,RTH_MIDDAY,5atr,true
R04,TREATED,12.5,0,0,0,37.5,0,0,25,25,0,0,0,8,5,0,0,9,NONPOC,8,100,RTH_MORNING,5atr,true
R04,TREATED,0,0,60.47,0,11.63,4.65,4.65,6.98,11.63,0,0,0,43,1,0,0,5,NONPOC,43,100,RTH_OPEN,5atr,false
R05,TREATED,25.81,0,3.23,16.13,0,6.45,12.9,6.45,16.13,9.68,0,0,31,12,1,3.23,45,NONPOC,30,96.77,ALL_SESSIONS,5atr,false
R05,TREATED,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,100,,NONPOC,0,0,RTH_AFTERNOON,5atr,true
R05,TREATED,33.33,0,0,0,0,0,0,33.33,0,33.33,0,0,3,12,0,0,12,NONPOC,3,100,RTH_MIDDAY,5atr,true
R05,TREATED,25.93,0,3.7,18.52,0,7.41,14.81,3.7,18.52,7.41,0,0,27,12,0,0,37,NONPOC,27,100,RTH_MORNING,5atr,true
ALL_ANCHORS,C01_NEUTRAL,10.08,7.36,32.95,8.91,6.59,8.53,2.33,5.04,12.02,3.88,3,1.16,258,4,3,1.16,62,POC,252,97.67,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C01_NEUTRAL,6.45,41.94,0,16.13,0,3.23,0,3.23,3.23,25.81,0,0,31,81,0,0,313,POC,31,100,ETH_EVENING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,0,40,20,10,0,0,0,0,10,10,0,0,10,67,1,10,284,POC,9,90,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C01_NEUTRAL,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,POC,0,0,OUT_OF_SESSION,5atr,true
ALL_ANCHORS,C01_NEUTRAL,0,0,33.33,0,0,0,0,0,0,0,2,66.67,3,1,0,0,1,POC,1,33.33,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C01_NEUTRAL,54.55,0,0,18.18,0,9.09,0,0,9.09,0,0,0,11,16,1,9.09,29,POC,10,90.91,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C01_NEUTRAL,17.31,1.92,13.46,19.23,1.92,9.62,1.92,5.77,28.85,0,0,0,52,8,0,0,26,POC,52,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,6,0.67,50,3.33,10.67,10,3.33,6,8.67,0.67,0,0,150,1,1,0.67,11,POC,149,99.33,RTH_OPEN,5atr,false
R01,C01_NEUTRAL,4.76,42.86,4.76,14.29,0,2.38,0,2.38,4.76,21.43,0,0,42,81,1,2.38,313,POC,41,97.62,ALL_SESSIONS,5atr,false
R01,C01_NEUTRAL,6.45,41.94,0,16.13,0,3.23,0,3.23,3.23,25.81,0,0,31,81,0,0,313,POC,31,100,ETH_EVENING,5atr,false
R01,C01_NEUTRAL,0,40,20,10,0,0,0,0,10,10,0,0,10,67,1,10,284,POC,9,90,ETH_OVERNIGHT,5atr,true
R01,C01_NEUTRAL,0,100,0,0,0,0,0,0,0,0,0,0,1,255,0,0,255,POC,1,100,RTH_OPEN,5atr,true
R02,C01_NEUTRAL,27.27,0,12.12,6.06,3.03,12.12,0,12.12,24.24,3.03,0,0,33,8,0,0,17,POC,33,100,ALL_SESSIONS,5atr,false
R02,C01_NEUTRAL,100,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,11,POC,1,100,RTH_MIDDAY,5atr,true
R02,C01_NEUTRAL,33.33,0,16.67,0,0,0,0,0,50,0,0,0,6,8,0,0,16,POC,6,100,RTH_MORNING,5atr,true
R02,C01_NEUTRAL,23.08,0,11.54,7.69,3.85,15.38,0,15.38,19.23,3.85,0,0,26,7,0,0,17,POC,26,100,RTH_OPEN,5atr,true
R03,C01_NEUTRAL,3.08,0,44.62,4.62,10.77,16.92,4.62,4.62,9.23,0,0,0,65,2,1,1.54,8,POC,64,98.46,ALL_SESSIONS,5atr,false
R03,C01_NEUTRAL,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,POC,1,100,RTH_AFTERNOON,5atr,true
R03,C01_NEUTRAL,50,0,0,0,0,0,0,0,50,0,0,0,2,17,0,0,6,POC,2,100,RTH_MIDDAY,5atr,true
R03,C01_NEUTRAL,0,0,25,0,0,50,0,0,25,0,0,0,4,3,0,0,3,POC,4,100,RTH_MORNING,5atr,true
R03,C01_NEUTRAL,1.72,0,46.55,5.17,12.07,15.52,5.17,5.17,6.9,0,0,0,58,2,1,1.72,6,POC,57,98.28,RTH_OPEN,5atr,false
R04,C01_NEUTRAL,3.95,0,63.16,1.32,10.53,5.26,2.63,3.95,9.21,0,0,0,76,1,0,0,6,POC,76,100,ALL_SESSIONS,5atr,false
R04,C01_NEUTRAL,33.33,0,0,33.33,0,33.33,0,0,0,0,0,0,3,16,0,0,16,POC,3,100,RTH_MIDDAY,5atr,true
R04,C01_NEUTRAL,0,0,37.5,0,0,12.5,0,12.5,37.5,0,0,0,8,5,0,0,8,POC,8,100,RTH_MORNING,5atr,true
R04,C01_NEUTRAL,3.08,0,69.23,0,12.31,3.08,3.08,3.08,6.15,0,0,0,65,1,0,0,5,POC,65,100,RTH_OPEN,5atr,false
R05,C01_NEUTRAL,23.81,2.38,4.76,26.19,2.38,4.76,2.38,4.76,19.05,0,3,7.14,42,11,1,2.38,49,POC,38,90.48,ALL_SESSIONS,5atr,false
R05,C01_NEUTRAL,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,POC,0,0,OUT_OF_SESSION,5atr,true
R05,C01_NEUTRAL,0,0,0,0,0,0,0,0,0,0,2,100,2,,0,0,,POC,0,0,RTH_AFTERNOON,5atr,true
R05,C01_NEUTRAL,60,0,0,20,0,0,0,0,0,0,0,0,5,16,1,20,16,POC,4,80,RTH_MIDDAY,5atr,true
R05,C01_NEUTRAL,20.59,2.94,5.88,29.41,2.94,5.88,2.94,5.88,23.53,0,0,0,34,11,0,0,43,POC,34,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,11.32,9.43,32.08,7.55,5.66,5.66,4.72,5.66,13.21,2.83,2,0.94,212,5,2,0.94,107,POC,208,98.11,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,0,65.52,0,13.79,0,0,0,6.9,3.45,10.34,0,0,29,166,0,0,282,POC,29,100,ETH_EVENING,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,20,20,40,20,0,0,0,0,0,0,0,0,5,15,0,0,60,POC,5,100,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,16.67,0,16.67,0,0,16.67,0,0,0,0,2,33.33,6,3,1,16.67,3,POC,3,50,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,55.56,0,0,11.11,0,0,0,0,22.22,0,0,0,9,17,1,11.11,19,POC,8,88.89,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,26.09,0,6.52,17.39,8.7,4.35,4.35,6.52,21.74,4.35,0,0,46,10,0,0,44,POC,46,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,4.27,0,52.99,1.71,6.84,7.69,6.84,5.98,12.82,0.85,0,0,117,1,0,0,8,POC,117,100,RTH_OPEN,5atr,false
R01,C02_ACTIVITY_MATCHED,2.94,58.82,5.88,14.71,0,0,0,5.88,2.94,8.82,0,0,34,164,0,0,261,POC,34,100,ALL_SESSIONS,5atr,false
R01,C02_ACTIVITY_MATCHED,0,65.52,0,13.79,0,0,0,6.9,3.45,10.34,0,0,29,166,0,0,282,POC,29,100,ETH_EVENING,5atr,true
R01,C02_ACTIVITY_MATCHED,20,20,40,20,0,0,0,0,0,0,0,0,5,15,0,0,60,POC,5,100,ETH_OVERNIGHT,5atr,true
R02,C02_ACTIVITY_MATCHED,25,0,3.57,3.57,3.57,3.57,7.14,10.71,39.29,3.57,0,0,28,7,0,0,16,POC,28,100,ALL_SESSIONS,5atr,true
R02,C02_ACTIVITY_MATCHED,100,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,14,POC,1,100,RTH_AFTERNOON,5atr,true
R02,C02_ACTIVITY_MATCHED,28.57,0,0,0,0,0,0,28.57,28.57,14.29,0,0,7,8,0,0,16,POC,7,100,RTH_MORNING,5atr,true
R02,C02_ACTIVITY_MATCHED,20,0,5,5,5,5,10,5,45,0,0,0,20,6,0,0,14,POC,20,100,RTH_OPEN,5atr,true
R03,C02_ACTIVITY_MATCHED,5.77,0,48.08,3.85,7.69,5.77,5.77,9.62,11.54,1.92,0,0,52,2,0,0,10,POC,52,100,ALL_SESSIONS,5atr,false
R03,C02_ACTIVITY_MATCHED,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,POC,1,100,RTH_AFTERNOON,5atr,true
R03,C02_ACTIVITY_MATCHED,100,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,11,POC,2,100,RTH_MIDDAY,5atr,true
R03,C02_ACTIVITY_MATCHED,16.67,0,16.67,16.67,16.67,0,0,0,33.33,0,0,0,6,8,0,0,13,POC,6,100,RTH_MORNING,5atr,true
R03,C02_ACTIVITY_MATCHED,0,0,53.49,2.33,6.98,6.98,6.98,11.63,9.3,2.33,0,0,43,1,0,0,6,POC,43,100,RTH_OPEN,5atr,false
R04,C02_ACTIVITY_MATCHED,4.76,0,61.9,0,9.52,9.52,4.76,1.59,7.94,0,0,0,63,1,0,0,6,POC,63,100,ALL_SESSIONS,5atr,false
R04,C02_ACTIVITY_MATCHED,0,0,0,0,0,100,0,0,0,0,0,0,1,3,0,0,3,POC,1,100,RTH_AFTERNOON,5atr,true
R04,C02_ACTIVITY_MATCHED,50,0,0,0,0,0,0,0,50,0,0,0,2,17,0,0,10,POC,2,100,RTH_MIDDAY,5atr,true
R04,C02_ACTIVITY_MATCHED,16.67,0,16.67,0,33.33,0,0,0,33.33,0,0,0,6,6,0,0,8,POC,6,100,RTH_MORNING,5atr,true
R04,C02_ACTIVITY_MATCHED,1.85,0,70.37,0,7.41,9.26,5.56,1.85,3.7,0,0,0,54,1,0,0,4,POC,54,100,RTH_OPEN,5atr,false
R05,C02_ACTIVITY_MATCHED,28.57,0,2.86,22.86,2.86,5.71,5.71,2.86,14.29,2.86,2,5.71,35,13,2,5.71,47,POC,31,88.57,ALL_SESSIONS,5atr,false
R05,C02_ACTIVITY_MATCHED,0,0,0,0,0,0,0,0,0,0,2,66.67,3,,1,33.33,,POC,0,0,RTH_AFTERNOON,5atr,true
R05,C02_ACTIVITY_MATCHED,40,0,0,20,0,0,0,0,20,0,0,0,5,19,1,20,19,POC,4,80,RTH_MIDDAY,5atr,true
R05,C02_ACTIVITY_MATCHED,29.63,0,3.7,25.93,3.7,7.41,7.41,3.7,14.81,3.7,0,0,27,13,0,0,47,POC,27,100,RTH_MORNING,5atr,true
ALL_ANCHORS,TREATED,9.23,7.31,31.54,9.23,5.77,8.46,3.85,5,13.46,4.23,2,0.77,260,4,3,1.15,66,POC,255,98.08,ALL_SESSIONS,5atr,false
ALL_ANCHORS,TREATED,3.23,51.61,0,9.68,0,3.23,3.23,3.23,3.23,22.58,0,0,31,126,0,0,330,POC,31,100,ETH_EVENING,5atr,false
ALL_ANCHORS,TREATED,10,20,20,20,0,0,0,0,0,10,0,0,10,44,2,20,255,POC,8,80,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,TREATED,20,0,20,0,0,20,0,0,0,0,2,40,5,3,0,0,3,POC,3,60,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,TREATED,30.77,7.69,0,15.38,0,0,0,7.69,30.77,0,0,0,13,16,1,7.69,29,POC,12,92.31,RTH_MIDDAY,5atr,true
ALL_ANCHORS,TREATED,23.4,0,2.13,23.4,4.26,2.13,6.38,4.26,29.79,4.26,0,0,47,11,0,0,42,POC,47,100,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,3.9,0,50.65,3.9,8.44,12.34,3.9,5.84,10.39,0.65,0,0,154,1,0,0,8,POC,154,100,RTH_OPEN,5atr,false
R01,TREATED,4.88,43.9,4.88,12.2,0,2.44,2.44,2.44,2.44,19.51,0,0,41,86,2,4.88,330,POC,39,95.12,ALL_SESSIONS,5atr,false
R01,TREATED,3.23,51.61,0,9.68,0,3.23,3.23,3.23,3.23,22.58,0,0,31,126,0,0,330,POC,31,100,ETH_EVENING,5atr,false
R01,TREATED,10,20,20,20,0,0,0,0,0,10,0,0,10,44,2,20,255,POC,8,80,ETH_OVERNIGHT,5atr,true
R02,TREATED,23.53,0,11.76,5.88,0,14.71,5.88,8.82,29.41,0,0,0,34,7,0,0,16,POC,34,100,ALL_SESSIONS,5atr,false
R02,TREATED,100,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,14,POC,1,100,RTH_AFTERNOON,5atr,true
R02,TREATED,0,0,0,0,0,0,0,0,100,0,0,0,1,10,0,0,10,POC,1,100,RTH_MIDDAY,5atr,true
R02,TREATED,40,0,20,0,0,0,0,20,20,0,0,0,5,8,0,0,16,POC,5,100,RTH_MORNING,5atr,true
R02,TREATED,18.52,0,11.11,7.41,0,18.52,7.41,7.41,29.63,0,0,0,27,6,0,0,16,POC,27,100,RTH_OPEN,5atr,true
R03,TREATED,2.99,1.49,43.28,5.97,13.43,13.43,1.49,7.46,8.96,1.49,0,0,67,2,0,0,17,POC,67,100,ALL_SESSIONS,5atr,false
R03,TREATED,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,POC,1,100,RTH_AFTERNOON,5atr,true
R03,TREATED,33.33,33.33,0,0,0,0,0,0,33.33,0,0,0,3,17,0,0,17,POC,3,100,RTH_MIDDAY,5atr,true
R03,TREATED,0,0,0,33.33,33.33,0,0,0,33.33,0,0,0,3,10,0,0,10,POC,3,100,RTH_MORNING,5atr,true
R03,TREATED,1.67,0,46.67,5,13.33,15,1.67,8.33,6.67,1.67,0,0,60,2,0,0,8,POC,60,100,RTH_OPEN,5atr,false
R04,TREATED,3.9,0,61.04,2.6,6.49,7.79,5.19,2.6,10.39,0,0,0,77,1,0,0,8,POC,77,100,ALL_SESSIONS,5atr,false
R04,TREATED,0,0,0,0,0,100,0,0,0,0,0,0,1,3,0,0,3,POC,1,100,RTH_AFTERNOON,5atr,true
R04,TREATED,33.33,0,0,33.33,0,0,0,0,33.33,0,0,0,3,16,0,0,16,POC,3,100,RTH_MIDDAY,5atr,true
R04,TREATED,33.33,0,0,0,0,0,16.67,0,50,0,0,0,6,10,0,0,11,POC,6,100,RTH_MORNING,5atr,true
